id,sgk_ocak_2012,sgk_agu_2013,sgk_agu_2013_gelir
64296047,0.0,0.0,0.0
67577044,1.0,1.0,2025.44
60409050,0.0,1.0,1436.11
68304022,0.0,0.0,0.0
68405023,1.0,1.0,1457.09
67786033,1.0,1.0,102.15
68441039,1.0,0.0,0.0
68304074,1.0,0.0,0.0
68444017,0.0,0.0,0.0
64336048,0.0,0.0,0.0
67034018,0.0,1.0,783.15
64431015,1.0,1.0,1021.5
68402015,0.0,0.0,0.0
64431060,1.0,1.0,1679.0
64337009,0.0,0.0,0.0
65474004,0.0,0.0,0.0
66809013,0.0,0.0,0.0
65496015,0.0,1.0,1879.16
66837006,0.0,0.0,0.0
66542034,1.0,0.0,0.0
64067011,0.0,1.0,1140.84
65179031,1.0,1.0,238.35
68402041,0.0,0.0,0.0
68444028,0.0,0.0,0.0
64330016,0.0,0.0,0.0
64244018,0.0,0.0,0.0
67032035,0.0,0.0,0.0
65211006,1.0,1.0,1055.55
65293007,0.0,0.0,0.0
65042015,0.0,1.0,1398.78
64263007,0.0,0.0,0.0
68386046,0.0,0.0,0.0
67683035,0.0,0.0,0.0
64262026,0.0,0.0,0.0
65461006,1.0,1.0,1021.5
65476033,1.0,1.0,2433.64
65882024,0.0,0.0,0.0
67289006,0.0,0.0,0.0
68232022,0.0,1.0,2156.42
67034028,1.0,1.0,3873.48
64283028,0.0,0.0,0.0
65496022,1.0,1.0,1021.5
67407027,1.0,1.0,1021.5
68097004,1.0,1.0,2125.66
65481007,1.0,0.0,0.0
68097067,0.0,1.0,510.75
66922052,0.0,0.0,0.0
67579010,1.0,1.0,1021.5
64295032,1.0,0.0,0.0
65294032,0.0,0.0,0.0
65984100,0.0,0.0,0.0
65984037,0.0,0.0,0.0
64337048,1.0,0.0,0.0
65232006,1.0,1.0,1893.01
67703003,0.0,0.0,0.0
64244035,0.0,1.0,170.25
64329007,1.0,1.0,804.46
64357002,1.0,0.0,0.0
66837002,0.0,1.0,1048.74
64361005,0.0,0.0,0.0
68304063,0.0,0.0,0.0
65240114,0.0,0.0,0.0
65042040,0.0,1.0,1057.48
67407033,1.0,1.0,1619.26
64247025,0.0,1.0,1021.5
64247005,0.0,1.0,1730.0
67288037,0.0,0.0,0.0
68119027,1.0,1.0,1594.98
68357044,1.0,1.0,1021.5
64281030,0.0,0.0,0.0
65240020,1.0,1.0,1021.5
59026013,0.0,0.0,0.0
68233027,,,
66086048,0.0,0.0,0.0
64068022,1.0,1.0,783.31
68304042,0.0,0.0,0.0
66382021,1.0,0.0,0.0
68119029,0.0,1.0,1021.5
67460036,1.0,0.0,0.0
62617015,1.0,1.0,1503.39
64209038,1.0,0.0,0.0
66451044,0.0,0.0,0.0
67842044,1.0,0.0,0.0
64260001,1.0,0.0,0.0
68386045,0.0,0.0,0.0
65481026,1.0,1.0,1021.5
66891009,1.0,1.0,1268.23
65358157,0.0,0.0,0.0
61177013,1.0,0.0,0.0
65493048,0.0,0.0,0.0
64295039,1.0,1.0,1427.02
64262028,0.0,0.0,0.0
65493017,0.0,1.0,1524.67
65753031,1.0,1.0,2318.81
67786050,0.0,0.0,0.0
65240038,0.0,1.0,1734.18
64263010,0.0,0.0,0.0
67845049,1.0,0.0,0.0
65240010,1.0,1.0,1060.0
67577003,0.0,0.0,0.0
65240053,0.0,0.0,0.0
67845020,1.0,1.0,1150.0
65988032,0.0,1.0,1059.46
64067025,0.0,0.0,0.0
67683026,0.0,0.0,0.0
60409044,1.0,1.0,606.14
64346027,1.0,0.0,0.0
64431029,0.0,1.0,1021.5
67826003,0.0,0.0,0.0
64298008,1.0,0.0,0.0
64345021,1.0,1.0,1803.59
65986022,0.0,1.0,2222.56
65476030,1.0,1.0,2694.88
64209045,1.0,0.0,0.0
67700023,0.0,1.0,1021.5
64247018,0.0,1.0,1021.95
61177039,1.0,1.0,1055.55
64298016,1.0,1.0,850.44
64337033,0.0,0.0,0.0
65240080,0.0,0.0,0.0
66451036,0.0,0.0,0.0
68096017,1.0,1.0,987.45
66264033,1.0,0.0,0.0
60929006,1.0,1.0,1050.0
67288034,1.0,0.0,0.0
64337013,1.0,0.0,0.0
65883002,0.0,1.0,1055.55
67842012,1.0,1.0,1025.0
67799025,0.0,0.0,0.0
64248007,0.0,0.0,0.0
65493026,0.0,0.0,0.0
65480002,1.0,1.0,544.8
64296038,1.0,1.0,919.36
64284020,0.0,1.0,1021.5
65436001,0.0,0.0,0.0
64248040,0.0,1.0,1055.55
65211003,1.0,1.0,102.15
64260045,0.0,0.0,0.0
68304055,0.0,0.0,0.0
64296034,0.0,0.0,0.0
67826033,0.0,1.0,1104.84
65986008,0.0,1.0,665.0
65294030,0.0,1.0,1091.2
64262004,0.0,0.0,0.0
68096019,0.0,0.0,0.0
64263030,0.0,0.0,0.0
68232026,0.0,0.0,0.0
68302013,1.0,0.0,0.0
65358093,0.0,0.0,0.0
67579049,1.0,0.0,0.0
68386018,0.0,0.0,0.0
65043031,1.0,1.0,1088.69
64354002,0.0,0.0,0.0
67845019,1.0,0.0,0.0
65493038,0.0,0.0,0.0
68304083,0.0,0.0,0.0
65211022,0.0,0.0,0.0
67579029,0.0,0.0,0.0
65984059,0.0,0.0,0.0
64352013,1.0,0.0,0.0
64357030,1.0,0.0,0.0
64068032,1.0,1.0,34.05
65358130,0.0,0.0,0.0
64273019,0.0,0.0,0.0
65986012,0.0,1.0,1021.5
68097050,0.0,0.0,0.0
65882035,0.0,0.0,0.0
68444038,1.0,0.0,0.0
65476001,1.0,1.0,460.15
68097051,0.0,0.0,0.0
68119001,0.0,0.0,0.0
64345024,1.0,1.0,1021.5
67573036,1.0,1.0,1021.5
66303005,0.0,0.0,0.0
65497010,0.0,0.0,0.0
64347003,1.0,1.0,408.6
65461015,1.0,1.0,1021.5
65749024,1.0,1.0,1021.5
66303004,1.0,1.0,306.45
66303008,0.0,0.0,0.0
66382024,0.0,1.0,1230.54
64392018,1.0,1.0,902.68
65984106,1.0,0.0,0.0
65211032,1.0,1.0,1258.92
67407009,0.0,0.0,0.0
67289067,0.0,1.0,1642.43
64297039,1.0,1.0,1725.16
64300012,1.0,0.0,0.0
64067035,0.0,0.0,0.0
65436007,0.0,1.0,1303.04
62617019,0.0,0.0,0.0
64354029,0.0,0.0,0.0
65240036,0.0,0.0,0.0
67805020,1.0,1.0,851.25
65294010,0.0,1.0,1633.08
65043029,1.0,1.0,1628.39
64364001,1.0,0.0,0.0
65687025,1.0,1.0,1293.87
67843019,0.0,0.0,0.0
65358050,1.0,1.0,1216.93
65753012,1.0,1.0,1347.62
64248018,0.0,1.0,1242.83
67845012,0.0,1.0,1272.76
64337011,0.0,0.0,0.0
68357035,1.0,0.0,0.0
67826038,1.0,1.0,2501.35
64431009,1.0,0.0,0.0
65749016,0.0,0.0,0.0
64357007,1.0,1.0,1021.5
68402017,0.0,0.0,0.0
64297044,0.0,0.0,0.0
67034039,0.0,1.0,1110.03
65480029,0.0,1.0,1021.5
68232010,0.0,0.0,0.0
67703010,0.0,1.0,1050.0
68449011,1.0,0.0,0.0
68304030,1.0,0.0,0.0
65986034,1.0,1.0,1886.63
64209047,1.0,0.0,0.0
67805010,1.0,0.0,0.0
67288031,0.0,0.0,0.0
65686011,0.0,0.0,0.0
68386002,0.0,0.0,0.0
64336028,0.0,1.0,910.0
65984017,1.0,0.0,0.0
67573032,1.0,1.0,1025.0
68158023,1.0,0.0,0.0
64273010,0.0,0.0,0.0
67703037,0.0,0.0,0.0
65042031,1.0,1.0,1537.05
67842019,0.0,0.0,0.0
64186049,1.0,0.0,0.0
64262043,0.0,0.0,0.0
67799028,1.0,0.0,0.0
64300040,0.0,1.0,1301.07
65179022,0.0,1.0,480.11
64357078,0.0,0.0,0.0
64336016,0.0,0.0,0.0
59026027,0.0,0.0,0.0
67803023,1.0,0.0,0.0
65358075,0.0,0.0,0.0
68405031,0.0,1.0,1021.5
64297024,1.0,1.0,1444.4
65753010,1.0,0.0,0.0
67460017,0.0,0.0,0.0
67803022,1.0,1.0,3748.36
64358022,0.0,1.0,578.85
64296025,1.0,1.0,1041.62
64338008,1.0,1.0,136.2
66809035,1.0,1.0,1306.79
64357039,0.0,0.0,0.0
65434033,1.0,1.0,1984.76
66542028,0.0,0.0,0.0
64236009,1.0,1.0,1021.5
67289075,0.0,0.0,0.0
65461014,0.0,0.0,0.0
67460014,0.0,0.0,0.0
66809002,0.0,1.0,1021.5
67289078,0.0,0.0,0.0
64174016,0.0,0.0,0.0
65211029,0.0,0.0,0.0
64281004,0.0,1.0,1501.12
65493037,1.0,0.0,0.0
65753027,1.0,1.0,1223.93
64283008,1.0,0.0,0.0
65476028,1.0,1.0,1538.66
65358009,0.0,0.0,0.0
60929002,1.0,0.0,0.0
65984095,1.0,1.0,1126.42
64264034,1.0,0.0,0.0
64431036,1.0,0.0,0.0
66837006,0.0,0.0,0.0
68405030,0.0,0.0,0.0
66922009,1.0,1.0,1021.5
64174001,1.0,0.0,0.0
64346022,1.0,0.0,0.0
66382017,0.0,1.0,1021.5
65179025,1.0,1.0,1164.06
64358006,1.0,1.0,464.25
68304007,0.0,0.0,0.0
68405019,1.0,1.0,1049.08
65436020,0.0,0.0,0.0
67577032,0.0,0.0,0.0
60409032,0.0,0.0,0.0
67289064,1.0,0.0,0.0
65480012,0.0,0.0,0.0
64260014,1.0,0.0,0.0
64283021,1.0,1.0,1709.34
65882021,1.0,0.0,0.0
65753024,0.0,1.0,1025.0
66837048,1.0,1.0,136.2
65294036,1.0,0.0,0.0
65984001,0.0,0.0,0.0
65986028,0.0,0.0,0.0
65042046,1.0,1.0,1673.71
63066012,1.0,1.0,238.35
67843002,0.0,1.0,102.15
68402010,0.0,0.0,0.0
65686020,1.0,1.0,1021.5
67826013,1.0,1.0,1302.0
65987040,0.0,0.0,0.0
65883001,1.0,1.0,3600.0
64298048,1.0,0.0,0.0
64337049,0.0,0.0,0.0
64338036,1.0,1.0,2236.38
64357064,1.0,1.0,1110.15
68444015,0.0,0.0,0.0
68405039,1.0,1.0,1258.89
64330022,0.0,0.0,0.0
64209048,1.0,1.0,1241.98
68357014,0.0,0.0,0.0
65474008,1.0,1.0,1000.6
67803010,0.0,0.0,0.0
65211007,1.0,0.0,0.0
68405021,0.0,0.0,0.0
68304013,0.0,0.0,0.0
68158009,0.0,0.0,0.0
65987028,1.0,0.0,0.0
65493041,0.0,1.0,2305.39
67843001,1.0,0.0,0.0
64372009,0.0,1.0,510.9
68402039,0.0,0.0,0.0
68304059,1.0,0.0,0.0
66922001,1.0,0.0,0.0
64209008,0.0,0.0,0.0
64209042,1.0,1.0,1357.46
65179020,1.0,1.0,1030.0
64353013,1.0,1.0,1291.99
65474005,1.0,1.0,1021.5
64284004,0.0,0.0,0.0
65493019,0.0,1.0,2992.5
64392027,1.0,1.0,1993.26
60409011,1.0,1.0,1866.67
64356006,1.0,0.0,0.0
64337040,1.0,1.0,615.6
64373027,1.0,1.0,1349.76
64330003,0.0,0.0,0.0
67573035,0.0,0.0,0.0
64346023,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64260046,0.0,0.0,0.0
68096013,1.0,1.0,1055.55
66837004,0.0,1.0,1300.0
59026007,1.0,0.0,0.0
65042039,0.0,1.0,1750.0
68301031,0.0,1.0,817.2
64263008,0.0,0.0,0.0
64297014,0.0,1.0,1021.5
66837006,0.0,0.0,0.0
64358032,0.0,0.0,0.0
68386033,0.0,0.0,0.0
64068031,1.0,0.0,0.0
67842005,0.0,0.0,0.0
64067005,0.0,0.0,0.0
64263013,0.0,0.0,0.0
68386035,0.0,0.0,0.0
65211013,1.0,0.0,0.0
64283015,0.0,0.0,0.0
67799009,1.0,1.0,1049.65
66382034,0.0,0.0,0.0
68386047,0.0,0.0,0.0
67579048,1.0,1.0,1050.0
64352022,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64068008,0.0,0.0,0.0
65436016,1.0,1.0,1021.5
64295003,1.0,1.0,1237.15
64356033,1.0,1.0,1044.0
64298003,1.0,1.0,1202.67
65883026,1.0,0.0,0.0
64296040,1.0,1.0,1506.64
65481020,0.0,0.0,0.0
65358148,0.0,0.0,0.0
67845022,1.0,1.0,1021.5
64264016,0.0,0.0,0.0
67577015,1.0,0.0,0.0
68402024,1.0,1.0,1345.67
64263039,0.0,0.0,0.0
64344026,1.0,1.0,1490.2
65358016,0.0,0.0,0.0
65493008,0.0,0.0,0.0
68158035,0.0,1.0,2098.18
68304093,1.0,1.0,1172.85
64392005,0.0,1.0,1338.08
68301016,1.0,0.0,0.0
65358055,0.0,0.0,0.0
68302039,0.0,0.0,0.0
64298037,0.0,1.0,1625.54
64345017,1.0,1.0,192.83
64392014,1.0,0.0,0.0
68302023,1.0,1.0,1021.5
67826017,0.0,0.0,0.0
64244017,0.0,0.0,0.0
67288014,0.0,0.0,0.0
64067040,0.0,0.0,0.0
67683013,1.0,1.0,1035.0
65293040,0.0,1.0,1055.55
67034015,0.0,1.0,1021.5
64244025,0.0,1.0,1253.65
64352038,1.0,0.0,0.0
67843005,0.0,0.0,0.0
65984092,0.0,0.0,0.0
65883035,0.0,0.0,0.0
66837006,0.0,0.0,0.0
68232034,0.0,0.0,0.0
65988041,1.0,1.0,1550.0
65461019,1.0,1.0,1689.01
65436017,0.0,0.0,0.0
64283036,0.0,0.0,0.0
65232008,0.0,0.0,0.0
68233007,0.0,0.0,0.0
66086021,1.0,0.0,0.0
64343039,1.0,1.0,1885.48
67842035,0.0,0.0,0.0
68119013,1.0,0.0,0.0
63066010,1.0,1.0,1021.5
64345002,1.0,0.0,0.0
64067015,0.0,0.0,0.0
65473026,1.0,1.0,2594.99
64174040,1.0,1.0,1021.5
64344032,1.0,0.0,0.0
65358032,0.0,0.0,0.0
67683034,0.0,0.0,0.0
64372015,1.0,0.0,0.0
67032034,0.0,0.0,0.0
67683016,1.0,1.0,1021.5
67683041,0.0,0.0,0.0
68304073,1.0,0.0,0.0
66837001,0.0,1.0,1021.5
68302059,0.0,0.0,0.0
66264025,1.0,1.0,1150.0
64431040,1.0,1.0,1740.0
67032073,1.0,0.0,0.0
65493011,0.0,0.0,0.0
67843038,1.0,1.0,1883.46
67683039,0.0,0.0,0.0
67034067,1.0,1.0,1021.5
60409023,1.0,1.0,1200.44
64354038,1.0,0.0,0.0
67803036,0.0,0.0,0.0
64357036,1.0,1.0,1047.63
64263014,0.0,0.0,0.0
64295007,0.0,1.0,763.5
67460034,0.0,0.0,0.0
68402006,0.0,0.0,0.0
61177005,1.0,0.0,0.0
67407012,1.0,1.0,1021.5
68233016,0.0,0.0,0.0
64336021,0.0,0.0,0.0
65481025,0.0,1.0,1022.0
66264006,1.0,1.0,1239.67
65984045,0.0,0.0,0.0
65232005,1.0,1.0,1786.66
67843032,0.0,0.0,0.0
67032067,0.0,0.0,0.0
64298011,1.0,1.0,1058.29
64247013,0.0,1.0,1085.33
64343019,0.0,0.0,0.0
68304079,1.0,0.0,0.0
65753036,1.0,0.0,0.0
66303018,0.0,0.0,0.0
65481030,1.0,1.0,2573.64
67289002,0.0,0.0,0.0
64357038,0.0,0.0,0.0
65358030,1.0,0.0,0.0
66809027,0.0,0.0,0.0
64336047,1.0,0.0,0.0
68449002,1.0,1.0,1038.56
65882019,0.0,0.0,0.0
64431027,0.0,0.0,0.0
65476007,1.0,0.0,0.0
65984091,0.0,0.0,0.0
68302004,0.0,0.0,0.0
65358060,1.0,0.0,0.0
64357005,0.0,0.0,0.0
66922016,0.0,1.0,1293.87
64353036,0.0,0.0,0.0
66382012,1.0,0.0,0.0
64344010,1.0,1.0,1995.24
68304067,0.0,0.0,0.0
68301003,0.0,0.0,0.0
65749026,0.0,0.0,0.0
64282023,1.0,0.0,0.0
64344022,0.0,0.0,0.0
67032074,1.0,1.0,2246.3
68096033,0.0,1.0,1030.0
65481003,1.0,1.0,1150.46
67845008,1.0,1.0,1056.07
67579007,0.0,1.0,1021.5
68158053,1.0,1.0,1021.5
64068017,0.0,0.0,0.0
65358182,0.0,0.0,0.0
64298047,0.0,1.0,2166.25
65984053,0.0,0.0,0.0
64297022,1.0,1.0,2798.83
65293025,0.0,0.0,0.0
66809028,1.0,1.0,1706.26
65476025,0.0,0.0,0.0
68158001,1.0,1.0,1616.64
65984067,0.0,0.0,0.0
64247011,0.0,1.0,1148.3
65496029,1.0,1.0,1021.5
68158058,1.0,0.0,0.0
60984003,1.0,1.0,1212.39
66837049,1.0,1.0,1342.24
68444040,1.0,0.0,0.0
66837006,0.0,0.0,0.0
65358115,0.0,0.0,0.0
67032071,0.0,0.0,0.0
67826030,0.0,1.0,1324.99
66086014,0.0,0.0,0.0
68302047,1.0,1.0,1021.5
65984040,0.0,0.0,0.0
65481008,1.0,1.0,1160.53
67805023,0.0,0.0,0.0
60409038,0.0,0.0,0.0
68119036,0.0,1.0,1021.5
64356021,0.0,0.0,0.0
67799017,0.0,1.0,2810.78
65294034,0.0,0.0,0.0
68233018,0.0,0.0,0.0
65986027,1.0,1.0,1055.55
63066041,1.0,1.0,1021.5
68402037,1.0,0.0,0.0
64329037,1.0,1.0,1021.5
64345009,1.0,1.0,68.1
66922020,1.0,1.0,1406.74
66837013,1.0,0.0,0.0
68301039,0.0,1.0,374.55
66837006,0.0,0.0,0.0
65042033,0.0,0.0,0.0
64297010,0.0,1.0,1393.0
68301036,0.0,0.0,0.0
64344035,1.0,1.0,1785.56
64281025,1.0,1.0,486.92
68444029,0.0,1.0,1021.5
64209017,0.0,1.0,1021.5
65358141,0.0,0.0,0.0
64373036,0.0,1.0,1588.46
66303030,1.0,1.0,2053.95
65293037,0.0,0.0,0.0
64297021,0.0,0.0,0.0
65358019,0.0,0.0,0.0
67579021,1.0,1.0,1021.5
64264033,1.0,0.0,0.0
68158014,0.0,0.0,0.0
65043002,1.0,1.0,2015.69
66922002,1.0,1.0,1174.14
64338007,1.0,1.0,2259.81
65240029,1.0,1.0,1549.0
65358072,0.0,0.0,0.0
65358173,1.0,0.0,0.0
64262048,0.0,0.0,0.0
60929011,1.0,0.0,0.0
64353040,1.0,1.0,1606.35
64358027,1.0,0.0,0.0
68444031,1.0,1.0,1050.0
64283009,0.0,0.0,0.0
68402018,0.0,0.0,0.0
65882036,1.0,0.0,0.0
65497022,0.0,1.0,1330.38
64346033,1.0,1.0,1258.91
64347021,0.0,0.0,0.0
64373040,1.0,1.0,3241.42
65294021,0.0,0.0,0.0
64354003,0.0,1.0,1293.88
64209002,1.0,0.0,0.0
68119028,0.0,1.0,442.65
64300006,1.0,0.0,0.0
62617018,1.0,1.0,1133.0
64295013,1.0,1.0,956.1400000000002
62617001,0.0,0.0,0.0
64263015,0.0,0.0,0.0
66809014,0.0,0.0,0.0
64361012,1.0,0.0,0.0
67034033,0.0,1.0,1433.76
64329024,0.0,0.0,0.0
65493002,0.0,1.0,1089.6
68405028,0.0,0.0,0.0
65293019,0.0,1.0,1055.55
65882001,1.0,0.0,0.0
68158050,0.0,0.0,0.0
64273030,0.0,1.0,1007.89
66382003,1.0,0.0,0.0
64344028,0.0,1.0,5228.95
65882006,0.0,1.0,102.15
65882004,0.0,0.0,0.0
68386050,1.0,0.0,0.0
66837006,0.0,0.0,0.0
65461021,0.0,1.0,1021.5
67799014,1.0,1.0,1933.34
60983022,1.0,1.0,578.85
68386004,0.0,0.0,0.0
64264035,0.0,0.0,0.0
65358110,0.0,0.0,0.0
68386042,1.0,0.0,0.0
64296050,0.0,0.0,0.0
68402002,0.0,0.0,0.0
67845044,0.0,0.0,0.0
64300015,1.0,1.0,1021.5
68233030,1.0,1.0,1021.5
64338019,1.0,0.0,0.0
64284030,0.0,0.0,0.0
67289061,0.0,0.0,0.0
64354021,0.0,1.0,1072.58
65240051,1.0,1.0,1233.98
64357016,0.0,1.0,1021.5
68357011,1.0,1.0,1021.5
65984112,0.0,0.0,0.0
64296044,0.0,0.0,0.0
67786044,0.0,0.0,0.0
67826044,0.0,0.0,0.0
66809017,0.0,0.0,0.0
65481019,1.0,0.0,0.0
65686002,0.0,0.0,0.0
65358124,0.0,0.0,0.0
64263031,0.0,0.0,0.0
64283006,0.0,1.0,2065.0
68232032,1.0,1.0,1055.55
64295005,0.0,1.0,857.15
64067050,0.0,0.0,0.0
65358076,0.0,0.0,0.0
65358008,0.0,0.0,0.0
67573009,0.0,1.0,1494.97
59026002,1.0,0.0,0.0
66922063,1.0,0.0,0.0
67460045,1.0,1.0,1022.52
66809018,0.0,0.0,0.0
68304027,0.0,1.0,1021.5
68096027,0.0,0.0,0.0
64343028,1.0,0.0,0.0
65240025,0.0,0.0,0.0
65988018,0.0,0.0,0.0
64273012,1.0,1.0,1538.66
64186037,0.0,1.0,1178.54
65988003,0.0,0.0,0.0
65753040,0.0,0.0,0.0
64067044,0.0,0.0,0.0
66264023,1.0,0.0,0.0
64068035,0.0,0.0,0.0
64262008,1.0,1.0,2297.43
64248028,0.0,0.0,0.0
64431039,1.0,1.0,1150.0
64329035,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64337006,0.0,0.0,0.0
64248015,0.0,0.0,0.0
67577049,0.0,1.0,1023.0
64282011,1.0,0.0,0.0
65496019,0.0,0.0,0.0
67843049,1.0,1.0,1700.0
64295015,1.0,1.0,724.57
68096030,0.0,0.0,0.0
67573021,1.0,0.0,0.0
64353026,0.0,0.0,0.0
67032047,0.0,1.0,1426.76
65358135,0.0,0.0,0.0
66303012,0.0,1.0,1040.7
64262015,0.0,0.0,0.0
66922007,1.0,0.0,0.0
68301028,0.0,0.0,0.0
65493014,0.0,0.0,0.0
65986029,0.0,0.0,0.0
61177029,1.0,0.0,0.0
66264009,1.0,1.0,1409.25
65240060,1.0,1.0,1021.5
64358015,0.0,0.0,0.0
64431037,1.0,0.0,0.0
64336011,0.0,0.0,0.0
68405010,1.0,0.0,0.0
65984039,0.0,1.0,1021.5
64373025,1.0,1.0,1329.66
60984002,1.0,1.0,1488.3
60983019,1.0,1.0,1557.41
64337034,0.0,0.0,0.0
64067028,1.0,0.0,0.0
65882023,1.0,0.0,0.0
68357045,0.0,0.0,0.0
64337007,0.0,0.0,0.0
64260019,0.0,0.0,0.0
68449013,1.0,0.0,0.0
64330030,1.0,0.0,0.0
65749013,1.0,1.0,2133.24
64281026,0.0,1.0,1217.22
68357031,0.0,0.0,0.0
65986007,0.0,0.0,0.0
64300010,0.0,1.0,1196.9
64357057,0.0,0.0,0.0
67288033,0.0,0.0,0.0
65240048,0.0,0.0,0.0
64282018,0.0,0.0,0.0
66382045,0.0,0.0,0.0
66303003,0.0,0.0,0.0
66809022,0.0,0.0,0.0
65749028,1.0,0.0,0.0
65749010,1.0,0.0,0.0
64262029,0.0,0.0,0.0
64338029,1.0,0.0,0.0
68119034,0.0,0.0,0.0
65358046,0.0,0.0,0.0
64209034,0.0,0.0,0.0
65042016,0.0,1.0,857.56
68304015,0.0,0.0,0.0
64244033,0.0,0.0,0.0
68233049,0.0,0.0,0.0
66891046,0.0,0.0,0.0
67703004,0.0,1.0,3336.35
68119030,0.0,0.0,0.0
68441047,0.0,0.0,0.0
66837006,0.0,0.0,0.0
67032031,1.0,0.0,0.0
65043035,1.0,1.0,1021.5
64343009,1.0,1.0,1352.59
64344002,1.0,0.0,0.0
68232038,0.0,1.0,1038.54
68449039,0.0,0.0,0.0
65476012,0.0,0.0,0.0
67683022,0.0,1.0,1210.78
64330032,1.0,0.0,0.0
67703036,1.0,0.0,0.0
66922046,1.0,0.0,0.0
65686039,0.0,0.0,0.0
64347006,1.0,1.0,1021.5
64248009,0.0,0.0,0.0
64337005,0.0,0.0,0.0
66451025,0.0,0.0,0.0
64354006,0.0,1.0,1089.6
66922025,0.0,0.0,0.0
65882013,0.0,1.0,1055.55
64262006,0.0,0.0,0.0
68405020,0.0,0.0,0.0
65984090,0.0,0.0,0.0
65293005,0.0,0.0,0.0
64273022,0.0,0.0,0.0
64295040,1.0,1.0,1055.55
64263043,0.0,0.0,0.0
65987012,0.0,1.0,1123.65
64296014,1.0,0.0,0.0
65294033,1.0,0.0,0.0
65753017,0.0,0.0,0.0
65984007,0.0,0.0,0.0
64281030,0.0,0.0,0.0
65211034,0.0,1.0,1192.08
64264037,0.0,1.0,1205.65
65473017,0.0,0.0,0.0
66837006,0.0,0.0,0.0
66922039,0.0,0.0,0.0
64263016,0.0,0.0,0.0
61177009,1.0,1.0,1021.5
64357041,0.0,0.0,0.0
67826028,0.0,1.0,238.35
65480018,0.0,1.0,1350.0
64431053,0.0,0.0,0.0
64298027,0.0,1.0,6639.9
66809039,0.0,1.0,1021.5
64296008,0.0,1.0,1900.0
67579008,0.0,1.0,578.85
64298031,0.0,0.0,0.0
65434022,1.0,1.0,2063.52
68158055,1.0,1.0,1397.7
65043010,0.0,0.0,0.0
59026034,0.0,1.0,1058.94
64364020,1.0,1.0,1440.14
64352015,0.0,1.0,1021.5
65749037,1.0,0.0,0.0
64273007,1.0,0.0,0.0
64282038,0.0,0.0,0.0
66542011,0.0,0.0,0.0
65459024,0.0,1.0,1021.5
64338001,1.0,0.0,0.0
64067013,0.0,0.0,0.0
68097072,0.0,0.0,0.0
64186003,1.0,1.0,1110.0
65984052,0.0,0.0,0.0
64298021,1.0,1.0,2503.43
67289018,1.0,0.0,0.0
64346003,1.0,0.0,0.0
66922037,1.0,0.0,0.0
60983013,1.0,1.0,2209.12
67579018,1.0,0.0,0.0
68304033,1.0,1.0,1021.5
63066004,1.0,1.0,2243.18
67460047,1.0,1.0,809.35
67786022,0.0,1.0,1021.5
67842032,1.0,0.0,0.0
64297040,1.0,1.0,2128.4
64262040,0.0,0.0,0.0
65988039,1.0,1.0,1670.02
66922067,1.0,1.0,1650.44
66837005,0.0,1.0,1098.11
65294026,0.0,0.0,0.0
64295020,0.0,0.0,0.0
67842018,1.0,1.0,1349.96
66382020,1.0,0.0,0.0
60983009,0.0,0.0,0.0
65043030,0.0,0.0,0.0
67842007,0.0,0.0,0.0
68232007,0.0,1.0,1143.49
66086044,0.0,0.0,0.0
65988033,0.0,0.0,0.0
68232006,0.0,1.0,1112.37
68402029,1.0,0.0,0.0
60929005,1.0,1.0,2364.59
66264022,1.0,0.0,0.0
65686008,0.0,0.0,0.0
65984003,0.0,0.0,0.0
64392001,0.0,1.0,953.4
64067017,0.0,0.0,0.0
60984004,0.0,0.0,0.0
67573033,1.0,0.0,0.0
68097005,1.0,0.0,0.0
64260049,1.0,0.0,0.0
64260030,0.0,0.0,0.0
66922056,0.0,0.0,0.0
64357067,1.0,1.0,1678.76
64372024,0.0,1.0,1122.93
64283033,0.0,0.0,0.0
64338005,1.0,1.0,987.45
64337045,0.0,0.0,0.0
64357100,1.0,0.0,0.0
64336018,0.0,0.0,0.0
60409021,1.0,1.0,2171.65
64336019,0.0,0.0,0.0
68405007,0.0,0.0,0.0
67034070,1.0,0.0,0.0
65461007,1.0,1.0,1035.0
64273027,1.0,0.0,0.0
68405042,0.0,1.0,1050.0
64281010,0.0,1.0,1050.0
67034073,1.0,1.0,1156.23
64260036,0.0,0.0,0.0
65358121,0.0,0.0,0.0
68386020,0.0,0.0,0.0
60929013,1.0,0.0,0.0
67703024,0.0,0.0,0.0
64357035,0.0,0.0,0.0
64209043,1.0,1.0,1021.5
64281013,0.0,1.0,1972.88
65358113,0.0,0.0,0.0
66086047,1.0,0.0,0.0
60409020,1.0,1.0,1617.06
67034052,0.0,0.0,0.0
65749029,1.0,1.0,1021.5
66086006,1.0,1.0,1022.0
68304021,0.0,1.0,1055.55
65042005,0.0,0.0,0.0
65211014,1.0,1.0,1021.5
66809020,1.0,1.0,1100.0
59026003,0.0,0.0,0.0
64337002,1.0,0.0,0.0
66542032,1.0,1.0,2168.37
65493021,1.0,0.0,0.0
65459021,0.0,1.0,1021.5
64260005,0.0,0.0,0.0
