id,grup,takip_anket_tarih,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_20_saat_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,takip_kurs_yeni_yetenekler_ogretti,takip_kurs_yeteneklerimi_sertifikaladi,takip_kurs_is_bulmam_icin_strateji_ogretti,takip_egitimi_kim_verdi
68405034,Deney,2012-02-15,1.0,0.0,,1.0,60.0,750.0,0.0,1.0,0.0,İŞKUR
65179021,Deney,2012-02-04,1.0,0.0,,1.0,20.0,200.0,1.0,1.0,1.0,İŞKUR
64364006,Kontrol,2012-02-22,1.0,1.0,1.0,0.0,40.0,570.0,,,,
65984009,Kontrol,2012-02-01,1.0,0.0,,,,,,,,
64358030,Deney,2012-02-28,1.0,0.0,,,,,,,,
64352028,Deney,2012-02-14,1.0,1.0,1.0,0.0,77.0,700.0,1.0,1.0,0.0,İŞKUR
65434020,Kontrol,2012-02-15,1.0,1.0,1.0,,,,,,,
67700025,Kontrol,2012-02-20,1.0,1.0,1.0,1.0,45.0,1000.0,,,,
64353026,Deney,2012-02-06,1.0,0.0,,0.0,60.0,,1.0,0.0,1.0,İŞKUR
66264022,Deney,2012-02-17,1.0,0.0,,1.0,84.0,800.0,0.0,1.0,0.0,İŞKUR
64346035,Deney,2012-02-21,1.0,0.0,,1.0,45.0,800.0,,,,
64354018,Kontrol,2012-02-07,1.0,0.0,,0.0,50.0,800.0,,,,
64431017,Kontrol,2012-02-13,1.0,0.0,,0.0,48.0,650.0,,,,
66922016,Kontrol,2012-02-10,1.0,1.0,1.0,0.0,30.0,1000.0,,,,
65476035,Deney,2012-02-24,1.0,1.0,1.0,1.0,45.0,2200.0,1.0,1.0,1.0,İŞKUR
64352040,Deney,2012-02-25,1.0,0.0,,0.0,72.0,750.0,1.0,1.0,0.0,İŞKUR
65240100,Deney,2012-02-17,1.0,1.0,1.0,1.0,40.0,1800.0,1.0,1.0,0.0,İŞKUR
64281033,Deney,2012-02-28,1.0,1.0,1.0,0.0,48.0,,1.0,1.0,1.0,İŞKUR
64361017,Deney,2012-02-20,1.0,0.0,,1.0,60.0,660.0,,,,
64262048,Deney,2012-02-14,1.0,0.0,,,,,,,,
68097064,Deney,2012-02-13,1.0,1.0,1.0,1.0,54.0,2500.0,1.0,1.0,1.0,İŞKUR
64283030,Deney,2012-02-06,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65436020,Deney,2012-02-24,1.0,0.0,,1.0,60.0,550.0,1.0,0.0,0.0,İŞKUR
64356015,Kontrol,2012-02-16,1.0,0.0,,,,,,,,
65749021,Deney,2012-02-26,1.0,1.0,1.0,1.0,78.0,900.0,1.0,1.0,0.0,İŞKUR
66086001,Kontrol,2012-02-27,1.0,1.0,1.0,1.0,42.0,750.0,,,,
68096006,Kontrol,2012-02-09,1.0,0.0,,1.0,53.0,400.0,,,,
67289059,Deney,2012-02-24,1.0,1.0,1.0,,,,,,,
64284002,Kontrol,2012-02-15,1.0,0.0,,1.0,48.0,700.0,,,,
68301010,Kontrol,2012-02-17,1.0,1.0,1.0,1.0,33.0,1600.0,,,,
65240119,Deney,2012-02-13,1.0,0.0,,,,,1.0,0.0,1.0,İŞKUR
68232042,Deney,2012-02-07,1.0,1.0,1.0,1.0,50.0,700.0,1.0,1.0,1.0,İŞKUR
64347001,Kontrol,2012-02-06,1.0,0.0,,,,,,,,
65987007,Kontrol,2012-02-25,1.0,0.0,,,,,,,,
64372015,Deney,2012-02-01,1.0,0.0,,0.0,72.0,660.0,1.0,1.0,0.0,İŞKUR
65687040,Deney,2012-02-14,1.0,1.0,1.0,1.0,45.0,800.0,1.0,1.0,1.0,İŞKUR
64344027,Deney,2012-02-15,1.0,0.0,,1.0,45.0,600.0,,,,
64372012,Kontrol,2012-02-29,1.0,1.0,1.0,1.0,45.0,750.0,,,,
67034073,Deney,2012-02-22,1.0,1.0,1.0,1.0,49.0,1250.0,1.0,1.0,1.0,İŞKUR
64346025,Deney,2012-02-19,1.0,1.0,1.0,1.0,57.0,1100.0,1.0,0.0,1.0,İŞKUR
67845050,Deney,2012-02-15,1.0,1.0,1.0,,,,,,,
67803032,Deney,2012-02-14,1.0,0.0,,0.0,140.0,800.0,,,,
64284027,Deney,2012-02-21,1.0,0.0,,,,,,,,
64358016,Kontrol,2012-02-28,1.0,1.0,1.0,1.0,48.0,700.0,,,,
66451022,Kontrol,2012-02-22,1.0,0.0,,,,,,,,
68232032,Deney,2012-02-21,1.0,1.0,1.0,1.0,50.0,700.0,1.0,1.0,1.0,İŞKUR
64364023,Deney,2012-02-27,1.0,0.0,,,,,,,,
65987017,Kontrol,2012-02-08,1.0,0.0,,1.0,18.0,600.0,,,,
65753005,Kontrol,2012-02-27,1.0,0.0,,0.0,45.0,660.0,1.0,1.0,0.0,Kamu
67799040,Deney,2012-02-15,1.0,0.0,,1.0,72.0,750.0,0.0,0.0,0.0,Özel
65043050,Deney,2012-02-22,1.0,1.0,1.0,1.0,,1200.0,1.0,1.0,1.0,İŞKUR
65293001,Kontrol,2012-02-07,1.0,0.0,,0.0,28.0,400.0,,,,
65986007,Kontrol,2012-02-13,1.0,0.0,,0.0,25.0,200.0,1.0,1.0,0.0,İŞKUR
67288016,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,72.0,900.0,,,,
64344036,Deney,2012-02-08,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
65232001,Kontrol,2012-02-13,1.0,0.0,,,,,,,,
68441001,Kontrol,2012-02-09,1.0,1.0,1.0,1.0,50.0,1200.0,,,,
65240073,Deney,2012-02-15,1.0,1.0,1.0,1.0,45.0,1700.0,,,,
67407037,Deney,2012-02-04,1.0,0.0,,0.0,92.0,500.0,1.0,1.0,0.0,İŞKUR
65358144,Deney,2012-02-01,1.0,0.0,,,,,1.0,0.0,1.0,İŞKUR
64329021,Deney,2012-02-15,1.0,1.0,1.0,,,,,,,
67579028,Deney,2012-02-12,1.0,0.0,,1.0,66.0,700.0,,,,
64346033,Deney,2012-02-20,1.0,1.0,1.0,1.0,45.0,800.0,1.0,1.0,0.0,İŞKUR
68357015,Kontrol,2012-02-08,1.0,1.0,1.0,1.0,48.0,2000.0,,,,
65240055,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,60.0,850.0,,,,
65753023,Kontrol,2012-02-03,1.0,1.0,1.0,1.0,45.0,2000.0,,,,
64346016,Kontrol,2012-02-20,1.0,1.0,1.0,1.0,45.0,750.0,,,,
66922041,Deney,2012-02-09,1.0,0.0,,,,,,,,
68449039,Deney,2012-02-22,1.0,0.0,,,,,,,,
67579044,Deney,2012-02-12,1.0,1.0,1.0,1.0,45.0,1000.0,,,,
65984094,Deney,2012-02-12,1.0,0.0,,0.0,60.0,500.0,1.0,1.0,1.0,İŞKUR
65474006,Kontrol,2012-02-12,1.0,1.0,1.0,1.0,63.0,1000.0,,,,
67799007,Kontrol,2012-02-14,1.0,0.0,,1.0,40.0,700.0,,,,
64353030,Deney,2012-02-07,1.0,1.0,1.0,1.0,40.0,2500.0,1.0,1.0,1.0,İŞKUR
64209034,Deney,2012-02-22,1.0,0.0,,1.0,40.0,650.0,,,,
66303015,Kontrol,2012-02-18,1.0,1.0,0.0,,,,,,,
64244027,Deney,2012-02-03,1.0,1.0,0.0,0.0,100.0,1200.0,0.0,1.0,1.0,İŞKUR
63066008,Kontrol,2012-02-15,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65984116,Deney,2012-02-08,1.0,1.0,1.0,0.0,30.0,350.0,1.0,1.0,1.0,İŞKUR
64357011,Kontrol,2012-02-28,1.0,1.0,1.0,1.0,50.0,2000.0,,,,
64364004,Kontrol,2012-02-29,1.0,1.0,1.0,,,,,,,
65211013,Kontrol,2012-02-12,1.0,1.0,1.0,1.0,54.0,750.0,,,,
64346030,Deney,2012-02-20,1.0,0.0,,1.0,50.0,1000.0,1.0,1.0,1.0,İŞKUR
68097002,Kontrol,2012-02-06,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
60409024,Kontrol,2012-02-06,1.0,0.0,,1.0,55.0,650.0,,,,
68449013,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,91.0,780.0,,,,
65493024,Kontrol,2012-02-12,1.0,1.0,1.0,1.0,48.0,1000.0,1.0,1.0,0.0,Özel
64343028,Deney,2012-02-08,1.0,0.0,,1.0,50.0,668.0,1.0,1.0,0.0,İŞKUR
65473002,Kontrol,2012-02-13,1.0,0.0,,1.0,50.0,950.0,,,,
64298050,Deney,2012-02-05,1.0,1.0,1.0,1.0,45.0,900.0,,,,
65493045,Deney,2012-02-16,1.0,0.0,,0.0,48.0,500.0,,,,
64330026,Deney,2012-02-15,1.0,0.0,,,,,,,,
68441012,Kontrol,2012-02-11,1.0,0.0,,0.0,60.0,,,,,
68097021,Kontrol,2012-02-23,1.0,0.0,,1.0,,450.0,,,,
64174024,Deney,2012-02-21,1.0,0.0,,,,,,,,
64282022,Deney,2012-02-23,1.0,1.0,1.0,1.0,40.0,950.0,0.0,1.0,0.0,İŞKUR
64174004,Kontrol,2012-02-08,1.0,0.0,,1.0,60.0,,,,,
65474027,Deney,2012-02-14,1.0,0.0,,1.0,40.0,760.0,,,,
68158045,Deney,2012-02-27,1.0,1.0,1.0,1.0,40.0,1200.0,1.0,1.0,1.0,İŞKUR
64329023,Deney,2012-02-12,1.0,0.0,,1.0,48.0,900.0,,,,
65459010,Kontrol,2012-02-16,1.0,1.0,1.0,1.0,48.0,700.0,,,,
65293004,Kontrol,2012-02-08,1.0,0.0,,,,,,,,
64356024,Deney,2012-02-21,1.0,1.0,1.0,,,,1.0,1.0,1.0,İŞKUR
64284004,Kontrol,2012-02-20,1.0,1.0,0.0,,,,,,,
64336009,Kontrol,2012-02-08,1.0,0.0,,0.0,60.0,60.0,,,,
65358186,Deney,2012-02-23,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64392027,Deney,2012-02-22,1.0,1.0,1.0,1.0,48.0,950.0,1.0,1.0,1.0,İŞKUR
65476044,Deney,2012-02-28,1.0,0.0,,,,,,,,
68158036,Kontrol,2012-02-24,1.0,1.0,1.0,1.0,59.0,700.0,,,,
64373036,Deney,2012-02-15,1.0,1.0,1.0,0.0,25.0,350.0,0.0,1.0,1.0,İŞKUR
68449016,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,25.0,900.0,,,,
65294023,Deney,2012-02-02,1.0,0.0,,1.0,84.0,650.0,1.0,1.0,0.0,İŞKUR
66086004,Kontrol,2012-02-23,1.0,0.0,,0.0,20.0,500.0,0.0,0.0,0.0,
66922003,Kontrol,2012-02-29,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
65436002,Kontrol,2012-02-15,1.0,1.0,1.0,1.0,54.0,600.0,,,,
64329006,Kontrol,2012-02-19,1.0,1.0,0.0,1.0,54.0,660.0,,,,
68096038,Deney,2012-02-13,1.0,0.0,,0.0,60.0,350.0,0.0,1.0,1.0,İŞKUR
67288021,Deney,2012-02-13,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
66451037,Deney,2012-02-25,1.0,0.0,,0.0,40.0,300.0,,,,
67034043,Deney,2012-02-13,1.0,1.0,1.0,1.0,60.0,700.0,,,,
64338038,Deney,2012-02-15,1.0,0.0,,1.0,70.0,600.0,1.0,1.0,1.0,İŞKUR
66264028,Deney,2012-02-17,1.0,1.0,1.0,1.0,70.0,800.0,,,,
64345014,Deney,2012-02-24,1.0,1.0,1.0,1.0,50.0,750.0,1.0,0.0,1.0,İŞKUR
67826020,Kontrol,2012-02-08,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
66922065,Deney,2012-02-09,1.0,0.0,,,,,,,,
64346034,Deney,2012-02-22,1.0,1.0,1.0,1.0,45.0,900.0,,,,
65753046,Deney,2012-02-12,1.0,1.0,1.0,1.0,40.0,1000.0,0.0,1.0,0.0,İŞKUR
59026020,Kontrol,2012-02-14,1.0,1.0,1.0,1.0,48.0,700.0,,,,
65753016,Kontrol,2012-02-27,1.0,0.0,,1.0,45.0,700.0,,,,
64284023,Deney,2012-02-11,1.0,1.0,1.0,1.0,70.0,700.0,,,,
65749034,Deney,2012-02-27,1.0,0.0,,1.0,54.0,1000.0,,,,
65882017,Kontrol,2012-02-01,1.0,0.0,,0.0,50.0,500.0,,,,
65043019,Kontrol,2012-02-17,1.0,0.0,,,,,1.0,0.0,0.0,İŞKUR
68096013,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,24.0,900.0,0.0,1.0,0.0,İŞKUR
66451007,Kontrol,2012-02-29,1.0,1.0,1.0,0.0,75.0,750.0,,,,
64431055,Deney,2012-02-01,1.0,0.0,,0.0,48.0,650.0,1.0,1.0,0.0,İŞKUR
68441040,Deney,2012-02-07,1.0,0.0,,,,,,,,
66891037,Deney,2012-02-08,1.0,0.0,,1.0,48.0,,,,,
66891049,Deney,2012-02-07,1.0,1.0,1.0,1.0,48.0,720.0,0.0,1.0,0.0,İŞKUR
65240029,Kontrol,2012-02-03,1.0,1.0,1.0,,,,,,,
65179024,Deney,2012-02-19,1.0,1.0,1.0,0.0,60.0,500.0,1.0,1.0,1.0,İŞKUR
65043044,Deney,2012-02-22,1.0,1.0,1.0,1.0,48.0,955.0,1.0,1.0,1.0,İŞKUR
60409011,Kontrol,2012-02-13,1.0,1.0,1.0,1.0,45.0,700.0,1.0,1.0,1.0,İŞKUR
67034059,Deney,2012-02-28,1.0,0.0,,,,,,,,
65240052,Kontrol,2012-02-03,1.0,1.0,1.0,,,,,,,
68096002,Kontrol,2012-02-13,1.0,0.0,,0.0,60.0,,,,,
68233004,Kontrol,2012-02-27,1.0,0.0,,1.0,45.0,650.0,1.0,1.0,0.0,İŞKUR
64068038,Deney,2012-02-11,1.0,1.0,0.0,,,,,,,
65984098,Deney,2012-02-02,1.0,1.0,1.0,1.0,40.0,900.0,,,,
65358010,Kontrol,2012-02-25,1.0,0.0,,,,,,,,
65988036,Deney,2012-02-10,1.0,0.0,,0.0,45.0,630.0,1.0,1.0,1.0,İŞKUR
68301027,Deney,2012-02-17,1.0,1.0,1.0,1.0,48.0,700.0,1.0,1.0,1.0,İŞKUR
65358102,Deney,2012-02-28,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68301009,Kontrol,2012-02-06,1.0,1.0,1.0,0.0,54.0,400.0,,,,
65686031,Deney,2012-02-08,1.0,1.0,0.0,1.0,50.0,600.0,0.0,1.0,1.0,İŞKUR
65293022,Deney,2012-02-01,1.0,0.0,,1.0,48.0,600.0,1.0,1.0,1.0,İŞKUR
65984048,Kontrol,2012-02-27,1.0,0.0,,0.0,55.0,480.0,,,,
64186050,Deney,2012-02-23,1.0,1.0,1.0,1.0,60.0,1500.0,,,,
67845012,Kontrol,2012-02-12,1.0,1.0,1.0,1.0,72.0,755.0,,,,
65232003,Kontrol,2012-02-19,1.0,0.0,,1.0,,650.0,,,,
65473013,Kontrol,2012-02-13,1.0,1.0,1.0,1.0,45.0,2200.0,,,,
64298020,Kontrol,2012-02-02,1.0,1.0,1.0,0.0,60.0,1200.0,,,,
64186002,Kontrol,2012-02-20,1.0,1.0,0.0,,,,,,,
64358025,Deney,2012-02-28,1.0,1.0,0.0,,,,1.0,1.0,1.0,İŞKUR
65436006,Kontrol,2012-02-17,1.0,1.0,0.0,0.0,35.0,300.0,,,,
66451009,Kontrol,2012-02-27,1.0,0.0,,,,,,,,
65042014,Kontrol,2012-02-17,1.0,1.0,0.0,1.0,54.0,1000.0,,,,
60409007,Kontrol,2012-02-20,1.0,1.0,1.0,1.0,48.0,800.0,,,,
62617001,Kontrol,2012-02-17,1.0,0.0,,,,,,,,
65240109,Deney,2012-02-20,1.0,1.0,1.0,1.0,60.0,750.0,1.0,1.0,1.0,İŞKUR
65358183,Deney,2012-02-23,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64392010,Kontrol,2012-02-10,1.0,1.0,1.0,1.0,12.0,950.0,,,,
65358185,Deney,2012-02-23,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
61177003,Kontrol,2012-02-22,1.0,0.0,,0.0,20.0,400.0,,,,
65043005,Kontrol,2012-02-23,1.0,0.0,,0.0,77.0,300.0,,,,
64067030,Deney,2012-02-14,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
65042033,Deney,2012-02-15,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65984051,Kontrol,2012-02-13,1.0,1.0,1.0,,,,0.0,1.0,0.0,İŞKUR
65179017,Deney,2012-02-21,1.0,1.0,1.0,1.0,50.0,750.0,,,,
64068005,Kontrol,2012-02-07,1.0,0.0,,0.0,84.0,750.0,,,,
64336032,Deney,2012-02-20,1.0,0.0,,0.0,48.0,350.0,0.0,1.0,1.0,İŞKUR
65042008,Kontrol,2012-02-16,1.0,1.0,1.0,0.0,49.0,600.0,,,,
64186009,Kontrol,2012-02-14,1.0,0.0,,,,,,,,
68304041,Kontrol,2012-02-07,1.0,0.0,,0.0,48.0,250.0,,,,
65358019,Kontrol,2012-02-08,1.0,0.0,,0.0,50.0,50.0,,,,
68096027,Deney,2012-02-24,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65883024,Deney,2012-02-09,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67786041,Deney,2012-02-17,1.0,1.0,1.0,0.0,50.0,800.0,1.0,1.0,0.0,İŞKUR
65687038,Deney,2012-02-10,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
65459013,Kontrol,2012-02-07,1.0,0.0,,1.0,72.0,660.0,,,,
65436007,Kontrol,2012-02-16,1.0,1.0,0.0,,,,,,,
64262006,Kontrol,2012-02-14,1.0,0.0,,,,,,,,
64236011,Deney,2012-02-18,1.0,0.0,,,,,,,,
64364001,Kontrol,2012-02-25,1.0,1.0,1.0,1.0,48.0,700.0,,,,
64209024,Kontrol,2012-02-11,1.0,0.0,,,,,,,,
66382018,Kontrol,2012-02-28,1.0,0.0,,0.0,54.0,300.0,,,,
64343037,Deney,2012-02-21,1.0,1.0,1.0,0.0,50.0,500.0,,,,
68449015,Kontrol,2012-02-14,1.0,0.0,,1.0,50.0,825.0,,,,
65988014,Kontrol,2012-02-17,1.0,1.0,1.0,1.0,40.0,1500.0,,,,
65434022,Deney,2012-02-20,1.0,1.0,1.0,1.0,45.0,701.0,1.0,1.0,1.0,İŞKUR
64373030,Deney,2012-02-27,1.0,0.0,,1.0,40.0,,1.0,1.0,1.0,İŞKUR
64338035,Deney,2012-02-06,1.0,1.0,1.0,0.0,25.0,1050.0,1.0,0.0,1.0,İŞKUR
65986026,Deney,2012-02-16,1.0,1.0,1.0,,78.0,701.0,1.0,1.0,0.0,
65358127,Deney,2012-02-25,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68405044,Deney,2012-02-13,1.0,0.0,,1.0,48.0,,,,,
64357075,Deney,2012-02-12,1.0,1.0,0.0,0.0,30.0,500.0,0.0,1.0,1.0,İşveren
65232021,Deney,2012-02-18,1.0,0.0,,1.0,50.0,650.0,,,,
66451014,Kontrol,2012-02-21,1.0,0.0,,,,,,,,
64297021,Kontrol,2012-02-25,1.0,0.0,,,,,,,,
65358078,Kontrol,2012-02-14,1.0,1.0,1.0,1.0,30.0,700.0,,,,
68097031,Kontrol,2012-02-29,1.0,0.0,,0.0,48.0,400.0,,,,
65043032,Deney,2012-02-14,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
64344012,Kontrol,2012-02-09,1.0,0.0,,1.0,72.0,1100.0,1.0,1.0,1.0,Kamu
65984093,Deney,2012-02-03,1.0,0.0,,1.0,48.0,680.0,1.0,1.0,1.0,İŞKUR
68405012,Kontrol,2012-02-04,1.0,0.0,,1.0,72.0,1200.0,,,,
68386023,Kontrol,2012-02-04,1.0,1.0,1.0,0.0,70.0,950.0,,,,
65493032,Deney,2012-02-21,1.0,0.0,,0.0,72.0,330.0,,,,
66086050,Deney,2012-02-22,1.0,1.0,1.0,1.0,48.0,,,,,
67034054,Deney,2012-02-10,1.0,1.0,1.0,1.0,66.0,850.0,1.0,1.0,0.0,İŞKUR
64356032,Deney,2012-02-09,1.0,1.0,1.0,1.0,48.0,667.0,,,,
64431019,Kontrol,2012-02-14,1.0,1.0,1.0,1.0,54.0,1750.0,,,,
68233048,Deney,2012-02-11,1.0,0.0,,1.0,60.0,600.0,,,,
60409048,Deney,2012-02-04,1.0,0.0,,0.0,45.0,750.0,1.0,1.0,0.0,İŞKUR
67799032,Deney,2012-02-06,1.0,1.0,0.0,0.0,54.0,850.0,0.0,1.0,0.0,İŞKUR
65240110,Deney,2012-02-13,1.0,0.0,,1.0,42.0,700.0,1.0,1.0,1.0,İŞKUR
68232014,Kontrol,2012-02-18,1.0,0.0,,1.0,78.0,900.0,,,,
68304044,Kontrol,2012-02-06,1.0,0.0,,,,,,,,
65493029,Deney,2012-02-24,1.0,1.0,0.0,,,,1.0,1.0,0.0,İŞKUR
67786042,Deney,2012-02-15,1.0,0.0,,0.0,72.0,350.0,0.0,1.0,0.0,Özel
65883026,Deney,2012-02-14,1.0,0.0,,1.0,40.0,650.0,1.0,1.0,0.0,İŞKUR
67577041,Deney,2012-02-17,1.0,1.0,1.0,1.0,54.0,650.0,,,,
65436030,Deney,2012-02-15,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
59026016,Kontrol,2012-02-09,1.0,0.0,,0.0,60.0,500.0,,,,
64354011,Kontrol,2012-02-21,1.0,1.0,1.0,1.0,60.0,750.0,,,,
64282026,Deney,2012-02-22,1.0,0.0,,,,,,,,
66086033,Deney,2012-02-03,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
67845009,Kontrol,2012-02-04,1.0,0.0,,1.0,54.0,830.0,1.0,1.0,1.0,İŞKUR
68357042,Deney,2012-02-14,1.0,1.0,1.0,1.0,48.0,780.0,1.0,1.0,1.0,İŞKUR
67460034,Deney,2012-02-02,1.0,0.0,,0.0,45.0,400.0,1.0,1.0,1.0,İŞKUR
65986027,Deney,2012-02-13,1.0,0.0,,1.0,48.0,600.0,1.0,1.0,1.0,İŞKUR
67799044,Deney,2012-02-27,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
64296016,Kontrol,2012-02-01,1.0,1.0,1.0,1.0,72.0,750.0,,,,
68304090,Deney,2012-02-21,1.0,0.0,,0.0,72.0,500.0,1.0,0.0,1.0,İŞKUR
66542034,Deney,2012-02-13,1.0,0.0,,1.0,56.0,1200.0,1.0,1.0,1.0,İŞKUR
65240075,Deney,2012-02-18,1.0,0.0,,1.0,70.0,350.0,1.0,1.0,1.0,İŞKUR
64352026,Deney,2012-02-17,1.0,0.0,,1.0,72.0,600.0,,,,
68302001,Kontrol,2012-02-14,1.0,0.0,,1.0,48.0,715.0,,,,
66542016,Kontrol,2012-02-14,1.0,0.0,,,,,,,,
64298015,Kontrol,2012-02-29,1.0,0.0,,,,,,,,
64353013,Kontrol,2012-02-11,1.0,0.0,,0.0,90.0,600.0,1.0,0.0,1.0,Kamu
65988008,Kontrol,2012-02-25,1.0,0.0,,1.0,60.0,1500.0,,,,
65986031,Deney,2012-02-12,1.0,1.0,1.0,1.0,62.0,701.0,0.0,1.0,1.0,İŞKUR
64283034,Deney,2012-02-16,1.0,1.0,1.0,1.0,60.0,700.0,,,,
64330004,Kontrol,2012-02-19,1.0,0.0,,,,,,,,
68096040,Deney,2012-02-08,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65358009,Kontrol,2012-02-21,1.0,0.0,,,,,,,,
67407013,Kontrol,2012-02-15,1.0,1.0,1.0,1.0,7.0,500.0,,,,
64344028,Deney,2012-02-11,1.0,0.0,,0.0,24.0,350.0,,,,
68232044,Deney,2012-02-25,1.0,1.0,1.0,1.0,,550.0,,,,
66264026,Deney,2012-02-15,1.0,1.0,1.0,1.0,48.0,800.0,1.0,1.0,1.0,İŞKUR
60929023,Deney,2012-02-03,1.0,1.0,1.0,1.0,48.0,2000.0,,,,
67799028,Deney,2012-02-18,1.0,1.0,1.0,1.0,70.0,1150.0,0.0,1.0,0.0,İŞKUR
59026024,Deney,2012-02-15,1.0,0.0,,1.0,40.0,600.0,,,,
67407020,Kontrol,2012-02-18,1.0,0.0,,1.0,54.0,2000.0,,,,
64336005,Kontrol,2012-02-19,1.0,1.0,1.0,1.0,12.0,400.0,1.0,1.0,1.0,Kamu
68302067,Deney,2012-02-04,1.0,1.0,1.0,1.0,30.0,800.0,,,,
61177036,Deney,2012-02-14,1.0,1.0,1.0,1.0,45.0,700.0,1.0,1.0,1.0,İŞKUR
67703023,Deney,2012-02-26,1.0,1.0,1.0,0.0,45.0,800.0,1.0,1.0,0.0,İŞKUR
65434023,Deney,2012-02-02,1.0,1.0,0.0,1.0,50.0,900.0,1.0,1.0,0.0,İŞKUR
67034005,Kontrol,2012-02-13,1.0,1.0,1.0,1.0,45.0,1000.0,,,,
68158061,Deney,2012-02-25,1.0,0.0,,1.0,,20.0,1.0,1.0,0.0,İŞKUR
65984016,Kontrol,2012-02-04,1.0,0.0,,,,,,,,
65358187,Deney,2012-02-01,1.0,1.0,1.0,1.0,49.0,650.0,,,,
65686033,Deney,2012-02-02,1.0,0.0,,1.0,60.0,600.0,1.0,1.0,0.0,İŞKUR
67683028,Deney,2012-02-21,1.0,0.0,,,,,1.0,0.0,0.0,İŞKUR
67460005,Kontrol,2012-02-12,1.0,0.0,,1.0,48.0,680.0,,,,
64352006,Kontrol,2012-02-08,1.0,0.0,,0.0,40.0,0.0,,,,
64174026,Deney,2012-02-14,1.0,1.0,1.0,1.0,60.0,1000.0,1.0,1.0,1.0,İŞKUR
68304046,Kontrol,2012-02-06,1.0,1.0,1.0,1.0,60.0,700.0,,,,
64344018,Kontrol,2012-02-16,1.0,1.0,0.0,,,,,,,
68357011,Kontrol,2012-02-13,1.0,0.0,,0.0,40.0,600.0,,,,
66451006,Kontrol,2012-02-10,1.0,1.0,1.0,1.0,28.0,1000.0,,,,
64260041,Deney,2012-02-24,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65179002,Kontrol,2012-02-02,1.0,1.0,1.0,1.0,54.0,750.0,,,,
67034031,Kontrol,2012-02-03,1.0,0.0,,,,,,,,
65493049,Deney,2012-02-10,1.0,0.0,,0.0,100.0,800.0,1.0,1.0,0.0,İŞKUR
65493025,Kontrol,2012-02-25,1.0,0.0,,,,,,,,
64361013,Deney,2012-02-29,1.0,0.0,,0.0,84.0,630.0,,,,
67032079,Deney,2012-02-22,1.0,0.0,,0.0,40.0,550.0,1.0,1.0,1.0,İŞKUR
64273019,Deney,2012-02-09,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65042040,Deney,2012-02-23,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65984104,Deney,2012-02-07,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65436025,Deney,2012-02-17,1.0,0.0,,,,,1.0,1.0,0.0,Kamu
59026023,Deney,2012-02-03,1.0,0.0,,0.0,60.0,900.0,,,,
64329039,Deney,2012-02-15,1.0,0.0,,1.0,29.0,820.0,1.0,1.0,1.0,İŞKUR
64236018,Deney,2012-02-15,1.0,0.0,,,,,,,,
65986002,Kontrol,2012-02-01,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
64281024,Deney,2012-02-12,1.0,0.0,,,,,,,,
64263031,Deney,2012-02-14,1.0,0.0,,0.0,40.0,150.0,1.0,1.0,1.0,İŞKUR
68302013,Kontrol,2012-02-14,1.0,0.0,,1.0,48.0,760.0,,,,
64284010,Kontrol,2012-02-15,1.0,1.0,1.0,1.0,48.0,700.0,,,,
68444013,Kontrol,2012-02-25,1.0,1.0,1.0,0.0,60.0,700.0,,,,
64209039,Deney,2012-02-06,1.0,0.0,,,,,,,,
