id,grup,takip_anket_tarih,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_20_saat_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,takip_kurs_yeni_yetenekler_ogretti,takip_kurs_yeteneklerimi_sertifikaladi,takip_kurs_is_bulmam_icin_strateji_ogretti,takip_egitimi_kim_verdi
65461029,Deney,2012-01-25,1.0,1.0,1.0,1.0,45.0,750.0,0.0,0.0,1.0,İŞKUR
65984071,Deney,2012-01-21,1.0,1.0,1.0,1.0,48.0,1000.0,1.0,1.0,1.0,İŞKUR
68402025,Kontrol,2012-01-21,1.0,0.0,,,,,,,,
66086006,Kontrol,2012-01-22,1.0,1.0,0.0,,,,,,,
67843032,Deney,2012-01-09,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64068022,Kontrol,2012-01-30,1.0,1.0,1.0,0.0,56.0,800.0,,,,
64186013,Kontrol,2012-01-07,1.0,1.0,1.0,0.0,45.0,1500.0,,,,
64284024,Deney,2012-01-23,1.0,1.0,1.0,1.0,84.0,820.0,1.0,1.0,0.0,İŞKUR
67842018,Kontrol,2012-01-07,1.0,1.0,1.0,1.0,56.0,700.0,,,,
67803016,Kontrol,2012-01-16,1.0,0.0,,0.0,60.0,300.0,,,,
65987024,Deney,2012-01-21,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65496019,Deney,2012-01-31,1.0,0.0,,,,,,,,
68232001,Kontrol,2012-01-15,1.0,1.0,0.0,0.0,60.0,1000.0,,,,
65986011,Kontrol,2012-01-17,1.0,0.0,,1.0,54.0,850.0,1.0,1.0,1.0,İŞKUR
65293003,Kontrol,2012-01-27,1.0,0.0,,0.0,70.0,600.0,,,,
64260019,Kontrol,2012-01-30,1.0,0.0,,0.0,40.0,500.0,,,,
65293038,Deney,2012-01-25,1.0,1.0,0.0,0.0,55.0,500.0,1.0,1.0,1.0,İŞKUR
64337019,Kontrol,2012-01-16,1.0,0.0,,1.0,54.0,200.0,,,,
65042022,Kontrol,2012-01-21,1.0,0.0,,,,,1.0,1.0,1.0,STK
65984007,Kontrol,2012-01-08,1.0,0.0,,0.0,40.0,450.0,,,,
65358026,Kontrol,2012-01-27,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
68158009,Kontrol,2012-01-19,1.0,0.0,,1.0,36.0,800.0,,,,
64281032,Deney,2012-01-21,1.0,1.0,1.0,1.0,50.0,850.0,,,,
68097072,Deney,2012-01-19,1.0,0.0,,,,,0.0,1.0,0.0,İŞKUR
67573011,Kontrol,2012-01-10,1.0,1.0,1.0,1.0,66.0,1200.0,,,,
64248030,Deney,2012-01-20,1.0,0.0,,1.0,60.0,650.0,0.0,0.0,0.0,İŞKUR
68158021,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,33.0,750.0,,,,
60983002,Kontrol,2012-01-05,1.0,1.0,1.0,1.0,45.0,2250.0,1.0,0.0,0.0,İŞKUR
65473030,Deney,2012-01-25,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
64358019,Deney,2012-01-24,1.0,0.0,,1.0,30.0,700.0,1.0,1.0,1.0,İŞKUR
65493026,Deney,2012-01-14,1.0,1.0,0.0,,,,1.0,1.0,1.0,İŞKUR
64236003,Kontrol,2012-01-30,1.0,0.0,,,,,,,,
65434021,Deney,2012-01-14,1.0,1.0,1.0,1.0,12.0,750.0,0.0,0.0,0.0,İŞKUR
67700037,Deney,2012-01-10,1.0,1.0,1.0,0.0,45.0,1500.0,,,,
65461015,Kontrol,2012-01-24,1.0,0.0,,0.0,50.0,770.0,,,,
67683006,Kontrol,2012-01-13,1.0,0.0,,1.0,55.0,650.0,1.0,1.0,0.0,Kamu
65211020,Deney,2012-01-24,1.0,1.0,1.0,0.0,40.0,1000.0,1.0,1.0,1.0,İŞKUR
64174013,Kontrol,2012-01-26,1.0,1.0,0.0,,,,,,,
65496003,Kontrol,2012-01-22,1.0,0.0,,1.0,48.0,,1.0,1.0,0.0,İŞKUR
64209011,Kontrol,2012-01-17,1.0,0.0,,,,,,,,
67034049,Deney,2012-01-25,1.0,0.0,,1.0,40.0,600.0,0.0,0.0,0.0,İŞKUR
68386005,Kontrol,2012-01-11,1.0,0.0,,,,,,,,
67573005,Kontrol,2012-01-08,1.0,0.0,,,,,,,,
64356001,Kontrol,2012-01-24,1.0,0.0,,0.0,60.0,500.0,,,,
61177039,Deney,2012-01-19,1.0,1.0,1.0,0.0,60.0,750.0,1.0,1.0,1.0,İŞKUR
64330012,Kontrol,2012-01-23,1.0,0.0,,0.0,25.0,500.0,0.0,1.0,0.0,İŞKUR
65294006,Kontrol,2012-01-25,1.0,0.0,,1.0,72.0,650.0,0.0,1.0,1.0,İŞKUR
68119035,Deney,2012-01-23,1.0,1.0,0.0,1.0,60.0,800.0,1.0,1.0,1.0,İŞKUR
66086017,Kontrol,2012-01-14,1.0,1.0,1.0,1.0,60.0,,,,,
65358075,Kontrol,2012-01-30,1.0,0.0,,,,,,,,
65480012,Kontrol,2012-01-25,1.0,1.0,0.0,1.0,,,,,,
65984111,Deney,2012-01-29,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67843006,Kontrol,2012-01-17,1.0,1.0,1.0,1.0,15.0,850.0,,,,
65459005,Kontrol,2012-01-24,1.0,0.0,,1.0,60.0,850.0,,,,
64067020,Kontrol,2012-01-25,1.0,0.0,,0.0,13.0,890.0,,,,
65988024,Deney,2012-01-30,1.0,1.0,1.0,1.0,40.0,701.0,1.0,1.0,1.0,İŞKUR
68402039,Deney,2012-01-21,1.0,1.0,1.0,0.0,50.0,800.0,1.0,1.0,0.0,İŞKUR
65984074,Deney,2012-01-24,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68304082,Deney,2012-01-19,1.0,1.0,1.0,1.0,48.0,600.0,1.0,1.0,0.0,İŞKUR
64298016,Kontrol,2012-01-22,1.0,1.0,1.0,1.0,45.0,750.0,,,,
64174014,Kontrol,2012-01-11,1.0,1.0,1.0,1.0,40.0,668.0,1.0,1.0,1.0,İŞKUR
65481015,Kontrol,2012-01-22,1.0,0.0,,1.0,50.0,1200.0,,,,
66382032,Deney,2012-01-25,1.0,0.0,,1.0,10.0,1100.0,1.0,1.0,1.0,İŞKUR
64392019,Deney,2012-01-31,1.0,1.0,0.0,0.0,75.0,700.0,1.0,1.0,1.0,İŞKUR
64354029,Deney,2012-01-24,1.0,0.0,,1.0,60.0,570.0,0.0,1.0,0.0,İŞKUR
60929019,Deney,2012-01-05,1.0,1.0,0.0,0.0,60.0,1200.0,1.0,1.0,0.0,İŞKUR
67460015,Kontrol,2012-01-05,1.0,0.0,,,,,,,,
68158051,Deney,2012-01-26,1.0,0.0,,,,,0.0,1.0,0.0,İŞKUR
66837043,Deney,2012-01-18,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
66382036,Deney,2012-01-14,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64431004,Kontrol,2012-01-19,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65042034,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68304009,Kontrol,2012-01-15,1.0,0.0,,,,,,,,
64067015,Kontrol,2012-01-27,1.0,0.0,,1.0,84.0,500.0,,,,
66382043,Deney,2012-01-28,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
66809014,Kontrol,2012-01-30,1.0,0.0,,,,,,,,
68302011,Kontrol,2012-01-13,1.0,0.0,,1.0,54.0,500.0,,,,
65042016,Kontrol,2012-01-21,1.0,0.0,,0.0,20.0,400.0,,,,
64338022,Deney,2012-01-16,1.0,0.0,,1.0,72.0,750.0,0.0,1.0,1.0,İŞKUR
65293036,Deney,2012-01-31,1.0,1.0,1.0,1.0,40.0,1000.0,1.0,1.0,1.0,İŞKUR
65753026,Deney,2012-01-17,1.0,1.0,1.0,1.0,48.0,750.0,1.0,1.0,1.0,İŞKUR
65493040,Deney,2012-01-31,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
64358010,Kontrol,2012-01-19,1.0,1.0,1.0,0.0,48.0,600.0,1.0,1.0,1.0,Kamu
68158011,Kontrol,2012-01-14,1.0,0.0,,,,,,,,
65434035,Deney,2012-01-13,1.0,0.0,,0.0,72.0,700.0,0.0,1.0,0.0,İŞKUR
64358011,Kontrol,2012-01-23,1.0,0.0,,0.0,84.0,750.0,,,,
64295037,Deney,2012-01-20,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68441026,Deney,2012-01-14,1.0,1.0,0.0,1.0,60.0,580.0,1.0,1.0,1.0,İŞKUR
65294014,Kontrol,2012-01-25,1.0,0.0,,1.0,50.0,750.0,1.0,1.0,0.0,İŞKUR
66542011,Kontrol,2012-01-17,1.0,0.0,,,,,,,,
66303001,Kontrol,2012-01-24,1.0,0.0,,,,,,,,
65984072,Deney,2012-01-19,1.0,0.0,,,,,1.0,0.0,1.0,İŞKUR
64337024,Kontrol,2012-01-24,1.0,1.0,0.0,1.0,50.0,650.0,1.0,1.0,1.0,Kamu
64338039,Deney,2012-01-24,1.0,1.0,1.0,1.0,60.0,750.0,1.0,1.0,1.0,İŞKUR
68357006,Kontrol,2012-01-19,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
66809018,Kontrol,2012-01-19,1.0,0.0,,1.0,45.0,1000.0,,,,
67799015,Kontrol,2012-01-17,1.0,1.0,1.0,1.0,54.0,1000.0,,,,
67700043,Deney,2012-01-27,1.0,1.0,1.0,1.0,60.0,900.0,0.0,0.0,0.0,İŞKUR
68301030,Deney,2012-01-29,1.0,0.0,,,,,,,,
66382031,Deney,2012-01-13,1.0,0.0,,,,,,,,
65211034,Deney,2012-01-27,1.0,1.0,1.0,1.0,60.0,700.0,,,,
64373017,Kontrol,2012-01-31,1.0,0.0,,1.0,56.0,1500.0,,,,
64298002,Kontrol,2012-01-18,1.0,0.0,,1.0,45.0,680.0,,,,
61177040,Deney,2012-01-19,1.0,0.0,,1.0,65.0,900.0,1.0,1.0,1.0,İŞKUR
66837009,Kontrol,2012-01-13,1.0,0.0,,1.0,42.0,650.0,1.0,0.0,0.0,İŞKUR
65043024,Kontrol,2012-01-21,1.0,0.0,,,,,,,,
65240111,Deney,2012-01-28,1.0,1.0,1.0,0.0,20.0,600.0,1.0,1.0,1.0,Kamu
67577017,Kontrol,2012-01-13,1.0,0.0,,,,,,,,
60983022,Deney,2012-01-23,1.0,1.0,0.0,1.0,54.0,600.0,1.0,0.0,0.0,İŞKUR
68304049,Kontrol,2012-01-21,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
68357043,Deney,2012-01-21,1.0,1.0,1.0,1.0,45.0,790.0,1.0,1.0,1.0,İŞKUR
65293039,Deney,2012-01-23,1.0,0.0,,1.0,60.0,600.0,1.0,1.0,0.0,İŞKUR
68405019,Kontrol,2012-01-17,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
65358145,Deney,2012-01-31,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
67826033,Deney,2012-01-06,1.0,1.0,0.0,0.0,42.0,200.0,0.0,1.0,0.0,İŞKUR
65882001,Kontrol,2012-01-31,1.0,1.0,1.0,1.0,44.0,700.0,,,,
68304048,Kontrol,2012-01-26,1.0,0.0,,,,,,,,
64209001,Kontrol,2012-01-21,1.0,1.0,1.0,0.0,72.0,710.0,1.0,1.0,1.0,STK
64068025,Kontrol,2012-01-26,1.0,0.0,,1.0,54.0,600.0,,,,
66086014,Kontrol,2012-01-22,1.0,0.0,,0.0,48.0,500.0,,,,
61177010,Kontrol,2012-01-17,1.0,1.0,1.0,1.0,45.0,120.0,,,,
65293021,Deney,2012-01-31,1.0,1.0,0.0,0.0,60.0,1200.0,0.0,1.0,1.0,İŞKUR
67034048,Deney,2012-01-20,1.0,1.0,0.0,,,,1.0,1.0,1.0,İŞKUR
65293014,Kontrol,2012-01-25,1.0,1.0,1.0,1.0,55.0,800.0,,,,
67842035,Deney,2012-01-09,1.0,1.0,1.0,0.0,48.0,750.0,1.0,1.0,1.0,İŞKUR
68304094,Deney,2012-01-19,1.0,0.0,,1.0,56.0,750.0,1.0,1.0,1.0,İŞKUR
64298032,Deney,2012-01-19,1.0,1.0,1.0,1.0,45.0,700.0,,,,
64284003,Kontrol,2012-01-12,1.0,0.0,,,,,,,,
68357049,Deney,2012-01-13,1.0,0.0,,,,,1.0,1.0,0.0,Kamu
64356026,Deney,2012-01-17,1.0,1.0,1.0,1.0,30.0,558.0,1.0,1.0,1.0,İŞKUR
64336035,Deney,2012-01-17,1.0,0.0,,1.0,60.0,400.0,,,,
67577047,Deney,2012-01-19,1.0,0.0,,1.0,60.0,,,,,
65043007,Kontrol,2012-01-17,1.0,0.0,,1.0,40.0,800.0,,,,
68097070,Deney,2012-01-13,1.0,0.0,,1.0,8.0,450.0,1.0,0.0,1.0,İŞKUR
67577012,Kontrol,2012-01-03,1.0,0.0,,1.0,20.0,900.0,,,,
65240116,Deney,2012-01-28,1.0,1.0,1.0,0.0,60.0,600.0,0.0,1.0,0.0,İŞKUR
67034015,Kontrol,2012-01-14,1.0,1.0,1.0,1.0,55.0,700.0,,,,
67683011,Kontrol,2012-01-27,1.0,0.0,,1.0,72.0,2500.0,,,,
68304065,Deney,2012-01-21,1.0,0.0,,,,,0.0,0.0,1.0,İŞKUR
65988018,Kontrol,2012-01-16,1.0,0.0,,,,,,,,
60983006,Kontrol,2012-01-07,1.0,1.0,0.0,,,,,,,
67579045,Deney,2012-01-13,1.0,1.0,1.0,1.0,40.0,1000.0,,,,
64295003,Kontrol,2012-01-18,1.0,0.0,,1.0,45.0,900.0,,,,
64337017,Kontrol,2012-01-16,1.0,0.0,,0.0,77.0,,,,,
66542005,Kontrol,2012-01-20,1.0,1.0,1.0,0.0,54.0,500.0,,,,
65480030,Deney,2012-01-24,1.0,1.0,1.0,1.0,48.0,700.0,1.0,1.0,0.0,İŞKUR
64209047,Deney,2012-01-22,1.0,0.0,,1.0,72.0,680.0,0.0,1.0,1.0,İŞKUR
67786019,Kontrol,2012-01-30,1.0,0.0,,,,,,,,
68302037,Deney,2012-01-18,1.0,0.0,,,,,,,,
67700049,Deney,2012-01-31,1.0,1.0,0.0,,,,0.0,1.0,0.0,İŞKUR
66451003,Kontrol,2012-01-27,1.0,0.0,,1.0,36.0,630.0,,,,
67799009,Kontrol,2012-01-28,1.0,1.0,0.0,1.0,56.0,1000.0,,,,
60409021,Kontrol,2012-01-11,1.0,1.0,1.0,1.0,48.0,70.0,,,,
68449048,Deney,2012-01-09,1.0,0.0,,1.0,54.0,650.0,1.0,1.0,0.0,İŞKUR
65480003,Kontrol,2012-01-22,1.0,1.0,0.0,,,,1.0,1.0,0.0,Kamu
65987034,Deney,2012-01-21,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65358116,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67786039,Deney,2012-01-09,1.0,0.0,,0.0,45.0,80.0,1.0,1.0,1.0,
64068007,Kontrol,2012-01-27,1.0,1.0,1.0,0.0,78.0,700.0,0.0,1.0,1.0,İŞKUR
68405029,Deney,2012-01-07,1.0,0.0,,0.0,75.0,700.0,,,,
67842026,Deney,2012-01-04,1.0,1.0,1.0,1.0,60.0,1100.0,1.0,1.0,1.0,İŞKUR
64262010,Kontrol,2012-01-31,1.0,0.0,,,,,,,,
66382039,Deney,2012-01-14,1.0,0.0,,0.0,84.0,600.0,1.0,1.0,1.0,İŞKUR
65293025,Deney,2012-01-31,1.0,0.0,,0.0,45.0,0.0,1.0,1.0,1.0,İŞKUR
68405046,Deney,2012-01-17,1.0,1.0,1.0,0.0,70.0,600.0,,,,
65986017,Kontrol,2012-01-15,1.0,0.0,,0.0,84.0,200.0,,,,
67843045,Deney,2012-01-17,1.0,0.0,,,,,,,,
65687037,Deney,2012-01-14,1.0,0.0,,0.0,35.0,60.0,1.0,1.0,1.0,İŞKUR
64186005,Kontrol,2012-01-26,1.0,1.0,1.0,0.0,40.0,700.0,,,,
65294028,Deney,2012-01-29,1.0,0.0,,1.0,60.0,750.0,1.0,1.0,1.0,İŞKUR
68158026,Kontrol,2012-01-16,1.0,1.0,1.0,1.0,48.0,850.0,,,,
64364003,Kontrol,2012-01-31,1.0,0.0,,1.0,48.0,850.0,,,,
68119036,Deney,2012-01-25,1.0,0.0,,1.0,60.0,800.0,1.0,1.0,0.0,İŞKUR
59026035,Deney,2012-01-27,1.0,0.0,,0.0,25.0,700.0,,,,
68386046,Deney,2012-01-13,1.0,1.0,1.0,0.0,72.0,600.0,1.0,1.0,1.0,İŞKUR
68304050,Kontrol,2012-01-29,1.0,0.0,,0.0,98.0,300.0,,,,
65358137,Deney,2012-01-31,1.0,0.0,,,,,,,,
64337027,Deney,2012-01-30,1.0,0.0,,1.0,60.0,350.0,1.0,1.0,1.0,İŞKUR
67786037,Deney,2012-01-07,1.0,0.0,,,,,,,,
65984114,Deney,2012-01-18,1.0,1.0,1.0,0.0,48.0,500.0,1.0,1.0,0.0,İŞKUR
64186041,Deney,2012-01-31,1.0,1.0,1.0,1.0,70.0,1500.0,1.0,1.0,0.0,İŞKUR
68302042,Deney,2012-01-18,1.0,0.0,,,,,,,,
64329016,Kontrol,2012-01-23,1.0,0.0,,,,,,,,
64298003,Kontrol,2012-01-22,1.0,1.0,1.0,1.0,72.0,750.0,,,,
63066050,Deney,2012-01-26,1.0,0.0,,1.0,32.0,800.0,,,,
64358006,Kontrol,2012-01-25,1.0,0.0,,1.0,84.0,1350.0,,,,
66451020,Kontrol,2012-01-14,1.0,0.0,,,,,,,,
64338028,Deney,2012-01-17,1.0,1.0,1.0,1.0,50.0,950.0,1.0,1.0,1.0,İŞKUR
64067004,Kontrol,2012-01-25,1.0,0.0,,0.0,84.0,900.0,,,,
68441004,Kontrol,2012-01-18,1.0,0.0,,,,,1.0,1.0,0.0,Kamu
67407002,Kontrol,2012-01-23,1.0,0.0,,,,,,,,
67786038,Deney,2012-01-21,1.0,1.0,1.0,1.0,50.0,1000.0,1.0,1.0,0.0,İŞKUR
64068031,Deney,2012-01-30,1.0,0.0,,0.0,15.0,600.0,0.0,1.0,1.0,İŞKUR
65497015,Kontrol,2012-01-22,1.0,0.0,,0.0,60.0,300.0,,,,
64248007,Kontrol,2012-01-12,1.0,0.0,,1.0,65.0,1000.0,,,,
61177018,Kontrol,2012-01-16,1.0,1.0,1.0,1.0,45.0,640.0,1.0,1.0,1.0,İŞKUR
65293024,Deney,2012-01-24,1.0,1.0,1.0,0.0,20.0,350.0,1.0,1.0,1.0,İŞKUR
64392017,Deney,2012-01-31,1.0,0.0,,1.0,80.0,900.0,1.0,0.0,0.0,İŞKUR
68304003,Kontrol,2012-01-20,1.0,1.0,1.0,1.0,60.0,750.0,,,,
64068037,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67842048,Deney,2012-01-03,1.0,0.0,,0.0,60.0,500.0,1.0,1.0,1.0,Özel
65240096,Deney,2012-01-24,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
66837033,Deney,2012-01-30,1.0,1.0,1.0,1.0,54.0,700.0,1.0,1.0,1.0,İŞKUR
64296048,Deney,2012-01-31,1.0,1.0,1.0,1.0,45.0,800.0,1.0,1.0,1.0,İŞKUR
60409005,Kontrol,2012-01-18,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
64330039,Deney,2012-01-17,1.0,1.0,1.0,1.0,72.0,2100.0,1.0,1.0,1.0,İŞKUR
64067005,Kontrol,2012-01-26,1.0,0.0,,0.0,30.0,600.0,,,,
64244011,Kontrol,2012-01-12,1.0,0.0,,0.0,84.0,600.0,0.0,0.0,0.0,İŞKUR
65293006,Kontrol,2012-01-29,1.0,0.0,,1.0,80.0,350.0,,,,
65496008,Kontrol,2012-01-22,1.0,1.0,1.0,1.0,48.0,1500.0,,,,
67460012,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,50.0,700.0,,,,
65984008,Kontrol,2012-01-17,1.0,0.0,,,,,,,,
66382035,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64067032,Deney,2012-01-26,1.0,0.0,,1.0,90.0,500.0,1.0,1.0,1.0,İŞKUR
67805018,Deney,2012-01-26,1.0,0.0,,1.0,45.0,650.0,,,,
68444027,Deney,2012-01-17,1.0,0.0,,1.0,49.0,,,,,
65496015,Kontrol,2012-01-22,1.0,0.0,,1.0,62.0,600.0,,,,
66809003,Kontrol,2012-01-18,1.0,0.0,,0.0,45.0,600.0,1.0,0.0,1.0,İŞKUR
66837044,Deney,2012-01-17,1.0,0.0,,0.0,45.0,830.0,1.0,1.0,1.0,İŞKUR
64260007,Kontrol,2012-01-27,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
65358142,Deney,2012-01-31,1.0,0.0,,,,,,,,
67577005,Kontrol,2012-01-23,1.0,1.0,0.0,1.0,54.0,200.0,,,,
64247033,Deney,2012-01-24,1.0,1.0,1.0,1.0,45.0,825.0,,,,
68097049,Deney,2012-01-18,1.0,0.0,,1.0,54.0,1100.0,0.0,1.0,1.0,İŞKUR
65987021,Kontrol,2012-01-21,1.0,1.0,1.0,0.0,45.0,600.0,,,,
68405020,Kontrol,2012-01-14,1.0,0.0,,,,,,,,
65240106,Deney,2012-01-27,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
64067049,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64273016,Deney,2012-01-26,1.0,1.0,1.0,1.0,72.0,700.0,1.0,1.0,0.0,İŞKUR
65473003,Kontrol,2012-01-24,1.0,1.0,0.0,0.0,66.0,600.0,,,,
67579037,Deney,2012-01-18,1.0,0.0,,0.0,45.0,900.0,,,,
67577014,Kontrol,2012-01-17,1.0,0.0,,1.0,60.0,800.0,,,,
65497017,Deney,2012-01-22,1.0,1.0,1.0,1.0,72.0,750.0,,,,
67579026,Deney,2012-01-01,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64431043,Deney,2012-01-25,1.0,1.0,1.0,1.0,48.0,900.0,1.0,1.0,0.0,İŞKUR
65294036,Deney,2012-01-24,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
68233001,Kontrol,2012-01-20,1.0,1.0,1.0,1.0,60.0,700.0,0.0,1.0,1.0,İŞKUR
64431032,Deney,2012-01-21,1.0,1.0,1.0,1.0,48.0,450.0,1.0,1.0,1.0,İŞKUR
67845019,Kontrol,2012-01-30,1.0,1.0,1.0,1.0,50.0,,,,,
63066043,Deney,2012-01-20,1.0,1.0,1.0,1.0,45.0,1000.0,0.0,1.0,0.0,İŞKUR
64358027,Deney,2012-01-14,1.0,1.0,1.0,1.0,72.0,750.0,,,,
67460026,Deney,2012-01-05,1.0,1.0,1.0,1.0,40.0,1500.0,,,,
65434004,Kontrol,2012-01-31,1.0,0.0,,0.0,55.0,300.0,1.0,1.0,1.0,Özel
65987027,Deney,2012-01-29,1.0,0.0,,0.0,72.0,600.0,,,,
68444038,Deney,2012-01-18,1.0,1.0,1.0,1.0,60.0,770.0,1.0,1.0,0.0,İŞKUR
67683045,Deney,2012-01-07,1.0,0.0,,0.0,40.0,60.0,,,,
67683023,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,56.0,2500.0,,,,
65984039,Kontrol,2012-01-15,1.0,1.0,1.0,0.0,48.0,400.0,,,,
67826011,Kontrol,2012-01-25,1.0,0.0,,,,,,,,
67683027,Deney,2012-01-21,1.0,0.0,,,,,,,,
66809012,Kontrol,2012-01-17,1.0,0.0,,1.0,60.0,600.0,1.0,1.0,1.0,İŞKUR
66809008,Kontrol,2012-01-19,1.0,0.0,,1.0,48.0,650.0,,,,
65043041,Deney,2012-01-26,1.0,1.0,1.0,1.0,40.0,1000.0,,,,
68233043,Deney,2012-01-17,1.0,0.0,,0.0,45.0,250.0,,,,
68405037,Deney,2012-01-20,1.0,1.0,1.0,1.0,60.0,1200.0,1.0,1.0,0.0,İŞKUR
64296026,Deney,2012-01-14,1.0,0.0,,,,,1.0,0.0,0.0,İŞKUR
60409047,Deney,2012-01-30,1.0,0.0,,1.0,60.0,1000.0,1.0,1.0,1.0,İŞKUR
68302047,Deney,2012-01-19,1.0,0.0,,1.0,70.0,700.0,1.0,1.0,1.0,İŞKUR
64357039,Kontrol,2012-01-25,1.0,1.0,1.0,0.0,70.0,300.0,,,,
65476047,Deney,2012-01-17,1.0,1.0,0.0,1.0,45.0,750.0,1.0,1.0,0.0,İŞKUR
64295036,Deney,2012-01-20,1.0,1.0,0.0,1.0,72.0,700.0,1.0,1.0,1.0,İŞKUR
65497026,Deney,2012-01-14,1.0,0.0,,1.0,48.0,1230.0,,,,
64329029,Deney,2012-01-31,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
64068041,Deney,2012-01-25,1.0,0.0,,1.0,105.0,700.0,1.0,1.0,1.0,İŞKUR
64247034,Deney,2012-01-27,1.0,0.0,,,,,1.0,1.0,0.0,Özel
60983013,Kontrol,2012-01-26,1.0,1.0,1.0,1.0,45.0,739.0,,,,
66809024,Kontrol,2012-01-20,1.0,0.0,,1.0,48.0,750.0,,,,
65686036,Deney,2012-01-16,1.0,0.0,,0.0,105.0,1000.0,0.0,0.0,0.0,İŞKUR
67786013,Kontrol,2012-01-28,1.0,1.0,1.0,0.0,75.0,200.0,,,,
68119025,Deney,2012-01-28,1.0,1.0,1.0,1.0,60.0,700.0,1.0,1.0,0.0,İŞKUR
68119020,Deney,2012-01-24,1.0,0.0,,0.0,70.0,400.0,1.0,1.0,1.0,İŞKUR
68405021,Kontrol,2012-01-14,1.0,1.0,1.0,0.0,20.0,200.0,,,,
67577032,Deney,2012-01-19,1.0,0.0,,0.0,60.0,500.0,1.0,1.0,0.0,İŞKUR
64186026,Deney,2012-01-18,1.0,0.0,,1.0,84.0,1000.0,,,,
66382017,Kontrol,2012-01-24,1.0,0.0,,0.0,70.0,800.0,,,,
65497023,Deney,2012-01-24,1.0,1.0,1.0,,,,1.0,1.0,1.0,İŞKUR
68232031,Deney,2012-01-22,1.0,1.0,0.0,,,,1.0,1.0,1.0,İŞKUR
64353003,Kontrol,2012-01-31,1.0,1.0,1.0,1.0,30.0,475.0,,,,
66451044,Deney,2012-01-13,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
66809007,Kontrol,2012-01-18,1.0,0.0,,1.0,72.0,550.0,1.0,1.0,1.0,İŞKUR
64336038,Deney,2012-01-23,1.0,1.0,0.0,1.0,60.0,950.0,1.0,0.0,1.0,İŞKUR
67803002,Kontrol,2012-01-13,1.0,0.0,,0.0,,,,,,
65984055,Kontrol,2012-01-13,1.0,0.0,,0.0,60.0,250.0,1.0,1.0,0.0,
67460033,Deney,2012-01-19,1.0,1.0,1.0,1.0,50.0,650.0,1.0,1.0,1.0,İŞKUR
68304032,Kontrol,2012-01-17,1.0,1.0,1.0,,,,,,,
67579031,Deney,2012-01-24,1.0,1.0,1.0,1.0,60.0,750.0,,,,
66922024,Kontrol,2012-01-26,1.0,1.0,1.0,1.0,54.0,,,,,
64263040,Deney,2012-01-27,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67683040,Deney,2012-01-12,1.0,0.0,,,,,,,,
67683032,Deney,2012-01-11,1.0,1.0,0.0,0.0,20.0,200.0,,,,
68097040,Kontrol,2012-01-12,1.0,1.0,1.0,1.0,50.0,810.0,,,,
67460045,Deney,2012-01-18,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65984001,Kontrol,2012-01-18,1.0,0.0,,,,,,,,
66264019,Deney,2012-01-22,1.0,1.0,1.0,1.0,50.0,750.0,1.0,1.0,1.0,İŞKUR
