id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_hafta_20+_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu,bilgisayar_kursu,muhasebe_kursu,kursun_suresi_saat,2012_yil_sonu_sgk,2012_yil_sonu_resmi_gelir,ocak_2012_sgk,agustos_2013_sgk,agustos_2013_gelir,mesleki_durum
65042043,Deney,Erzurum,,,,,,,,,0.0,,,,,,Kamu Ofisi,0.0,0.0,1,1.0,320.0,0,0.0,0.0,0.0,0.0,
65434036,Deney,Gaziantep,Erkek,1982.0,Lise (Lise),0.0,,,,,1.0,1,0.0,,,,Stk'Lar,1.0,1.0,0,0.0,600.0,1,1049.57,1.0,1.0,1179.57,50.0
68301029,Deney,Hatay,Kadin,1967.0,Lise (Lise),0.0,,,,,1.0,0,,0,45.0,350.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
64186028,Deney,Istanbul,Kadin,1979.0,2 Yillik Yuksek Ogrenim,0.0,,1,50.0,1500.0,1.0,0,,1,40.0,1500.0,Universite,1.0,1.0,0,0.0,350.0,0,0.0,1.0,0.0,0.0,0.0
65294033,Deney,Denizli,Kadin,1990.0,Lise (Lise),0.0,,1,72.0,594.0,1.0,1,1.0,1,60.0,800.0,Universite,1.0,1.0,1,0.0,200.0,1,602.12,1.0,0.0,0.0,43.0
66922015,Kontrol,Ankara,,,,,,,,,1.0,1,1.0,1,30.0,850.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,1,1414.19,1.0,1.0,1481.08,49.0
67032076,Deney,Ankara,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1,72.0,450.0,1.0,1,1.0,1,50.0,760.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,1,1225.42,1.0,1.0,1433.6,45.0
67803021,Kontrol,Istanbul,,,,,,,,,1.0,1,1.0,1,48.0,700.0,Ortaokul (Universite),,,0,0.0,528.0,1,890.5,1.0,0.0,0.0,43.0
65293027,Deney,Denizli,Kadin,1971.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,1,54.0,650.0,Universite,1.0,1.0,0,0.0,180.0,0,0.0,0.0,1.0,1055.55,0.0
64353006,Kontrol,Kocaeli,Kadin,1967.0,Lise (Lise),0.0,,1,48.0,680.0,1.0,0,,1,72.0,680.0,Kamu Ofisi,,,1,0.0,160.0,1,4.0,0.0,1.0,238.35,0.0
66922007,Kontrol,Ankara,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,120.0,1,1.0,1.0,0.0,0.0,0.0
64247031,Deney,Izmir,Kadin,1973.0,Lise (Lise),0.0,,1,50.0,500.0,1.0,0,,0,154.0,99999.0,Meslek Lisesi,1.0,1.0,0,0.0,400.0,0,0.0,0.0,0.0,0.0,0.0
66837045,Deney,Antalya,Kadin,1976.0,Lise (Lise),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,480.0,1,1.0,0.0,0.0,0.0,0.0
65984089,Deney,Hatay,Erkek,1981.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,1,48.0,600.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,560.0,1,2.0,0.0,0.0,0.0,0.0
65473008,Kontrol,Tekirdag,Kadin,1986.0,Lise (Lise),0.0,,1,42.0,1100.0,1.0,0,,,,,Meslek Lisesi,,,0,0.0,160.0,1,1.0,1.0,1.0,1327.16,0.0
67579015,Kontrol,Istanbul,Kadin,1985.0,Lise (Lise),0.0,,1,56.0,450.0,1.0,1,1.0,1,65.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,480.0,1,1005.0,1.0,1.0,1600.0,33.0
64345016,Deney,Kocaeli,Erkek,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,90.0,800.0,1.0,1,0.0,,,,Kamu Ofisi,0.0,0.0,0,0.0,208.0,1,891.5,1.0,1.0,510.75,32.0
68304006,Kontrol,Hatay,Erkek,1987.0,Lise (Lise),1.0,0.0,0,48.0,500.0,1.0,1,1.0,1,48.0,701.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,1,889.03,1.0,1.0,1461.72,43.0
64336028,Deney,Kocaeli,Kadin,1986.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,0,63.0,550.0,Kamu Ofisi,0.0,0.0,1,0.0,210.0,1,2.0,0.0,1.0,910.0,0.0
65042004,Kontrol,Erzurum,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1,72.0,1000.0,1.0,1,1.0,1,999.0,850.0,Kamu Ofisi,,,1,1.0,320.0,1,5.0,1.0,0.0,0.0,43.0
64338014,Kontrol,Kocaeli,Erkek,1970.0,Ilkokul (5 Yil),0.0,,,,,1.0,1,1.0,1,45.0,660.0,Kamu Ofisi,,,1,0.0,208.0,1,915.0,0.0,1.0,1035.0,23.0
66451041,Deney,Diyarbakir,Kadin,1980.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,,,,Stk'Lar,1.0,1.0,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
64260050,Deney,Bayburt,Kadin,1965.0,,0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),1.0,1.0,0,0.0,352.0,0,0.0,0.0,0.0,0.0,0.0
65749023,Deney,Eskisehir,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,,1.0,1,1.0,1,48.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,760.0,1,953.85,1.0,0.0,0.0,43.0
65434038,Deney,Gaziantep,Erkek,1983.0,Lise (Lise),0.0,,0,60.0,400.0,1.0,1,1.0,1,42.0,700.0,Stk'Lar,0.0,0.0,0,0.0,600.0,1,2105.0,1.0,1.0,1248.31,50.0
67799036,Deney,Istanbul,Erkek,1972.0,Universite - Lisans Derecesi,0.0,,1,50.0,800.0,1.0,1,0.0,1,45.0,700.0,Ortaokul (Universite),1.0,1.0,0,0.0,288.0,0,0.0,0.0,0.0,0.0,25.0
65496011,Kontrol,Kirikkale,Erkek,1973.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,1,1.0,1,60.0,700.0,Meslek Lisesi,,,0,0.0,300.0,1,891.5,1.0,0.0,0.0,23.0
66922055,Deney,Ankara,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1,42.0,650.0,1.0,0,,1,70.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,120.0,0,0.0,1.0,0.0,0.0,0.0
64329031,Deney,Kocaeli,Erkek,1989.0,Meslek Yuksekokulu,0.0,,,,,1.0,1,0.0,,,,Kamu Ofisi,0.0,0.0,1,0.0,160.0,1,804.73,1.0,1.0,2102.21,43.0
66922060,Deney,Ankara,Kadin,1980.0,Universite - Yuksek Lisans Derecesi Veya Daha Fazlasi,0.0,,1,30.0,450.0,1.0,1,1.0,1,30.0,850.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,120.0,1,838.96,1.0,1.0,960.81,69.0
67845020,Kontrol,Istanbul,Kadin,1971.0,Lise (Lise),0.0,,1,60.0,620.0,1.0,1,1.0,1,45.0,99999.0,Universite,,,1,0.0,350.0,1,891.5,1.0,1.0,1150.0,45.0
65179010,Kontrol,Duzce,Erkek,1965.0,Ilkokul (5 Yil),0.0,,1,48.0,380.0,1.0,1,0.0,,,,Meslek Lisesi,,,0,0.0,265.0,1,990.97,1.0,1.0,204.3,23.0
65493012,Kontrol,Eskisehir,Erkek,1988.0,Meslek Yuksekokulu,0.0,,1,45.0,,1.0,1,1.0,1,66.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,770.0,1,1.0,1.0,0.0,0.0,43.0
64356017,Kontrol,Kocaeli,Erkek,1987.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0,42.0,850.0,1.0,0,,,,,Kamu Ofisi,,,1,0.0,152.0,0,0.0,0.0,1.0,1272.52,0.0
63066047,Deney,Istanbul,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,1,29.0,1050.0,Universite,1.0,1.0,0,0.0,360.0,1,5.0,1.0,0.0,0.0,0.0
65497011,Kontrol,Kirikkale,Erkek,1971.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,40.0,9999.0,1.0,1,0.0,1,40.0,600.0,Meslek Lisesi,,,0,0.0,300.0,1,326.05,1.0,0.0,0.0,38.0
68233032,Deney,Eskisehir,Kadin,1983.0,Meslek Yuksekokulu,0.0,,1,72.0,480.0,1.0,1,1.0,1,60.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,440.0,1,892.01,1.0,1.0,1056.07,
67579030,Deney,Istanbul,Kadin,1989.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,72.0,850.0,1.0,1,0.0,1,60.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,0,0.0,0.0,0.0,0.0,43.0
64067040,Deney,Elazig,Erkek,1981.0,Ilkokul (5 Yil),0.0,,0,80.0,300.0,1.0,0,,0,56.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
64392022,Deney,Sakarya,Erkek,1989.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,,,,1.0,1,0.0,1,50.0,950.0,"Kamu Ofisi, Meslek Lisesi",0.0,0.0,0,0.0,550.0,1,4.0,1.0,1.0,238.35,31.0
65042017,Kontrol,Erzurum,Erkek,1980.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,0,72.0,800.0,Kamu Ofisi,,,1,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
64296036,Deney,Manisa,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1,60.0,650.0,1.0,1,1.0,1,60.0,750.0,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0,0,0.0,288.0,1,891.5,1.0,1.0,1021.5,34.0
65211014,Kontrol,Denizli,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,0,40.0,280.0,1.0,1,1.0,1,45.0,700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,150.0,1,1188.13,1.0,1.0,1021.5,45.0
65749040,Deney,Eskisehir,Kadin,1984.0,Meslek Yuksekokulu,0.0,,1,60.0,870.0,0.0,,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,760.0,1,122.2,1.0,1.0,1452.08,
67573050,Deney,Istanbul,Erkek,1981.0,Meslek Yuksekokulu,0.0,,1,72.0,1200.0,1.0,1,1.0,1,50.0,99999.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,0.0,480.0,1,1305.0,1.0,0.0,0.0,43.0
68119003,Kontrol,Denizli,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,1,42.0,800.0,0.0,,,,,,Ozel Isletme,,,1,0.0,160.0,1,908.98,1.0,1.0,1176.31,
68402021,Kontrol,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,72.0,600.0,1.0,0,,,,,Kamu Ofisi,,,0,0.0,250.0,0,0.0,0.0,0.0,0.0,0.0
64068044,Deney,Elazig,Erkek,1988.0,Lise (Lise),0.0,,1,48.0,600.0,1.0,1,1.0,1,56.0,1200.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0,0,0.0,160.0,1,1953.6,1.0,1.0,2379.5,38.0
64352030,Deney,Kocaeli,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,0,45.0,700.0,Kamu Ofisi,1.0,1.0,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
66809050,Deney,Antalya,Kadin,1975.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,0,40.0,0.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,480.0,0,0.0,0.0,1.0,1025.0,0.0
65358071,Kontrol,Mus,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0,32.0,300.0,1.0,0,,0,50.0,300.0,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
64248020,Kontrol,Izmir,Kadin,1983.0,Universite - Lisans Derecesi,0.0,,1,72.0,600.0,1.0,99.0,1.0,1,20.0,400.0,Meslek Lisesi,,,1,1.0,160.0,0,0.0,0.0,1.0,783.15,
64067026,Deney,Elazig,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,1,1.0,0,56.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,0,0.0,160.0,0,0.0,1.0,0.0,0.0,43.0
68386002,Kontrol,Istanbul,Kadin,1975.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0
64357001,Kontrol,Trabzon,Erkek,1982.0,Meslek Yuksekokulu,0.0,,0,10.0,400.0,1.0,0,,1,60.0,1000.0,Kamu Ofisi,,,0,0.0,180.0,1,1188.32,1.0,1.0,1678.52,0.0
60409040,Deney,Istanbul,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,1,65.0,1000.0,1.0,1,1.0,1,60.0,1000.0,Universite,1.0,1.0,0,0.0,360.0,1,890.5,1.0,1.0,1021.5,49.0
66809033,Deney,Antalya,Kadin,1987.0,Meslek Yuksekokulu,1.0,0.0,1,22.0,250.0,1.0,1,0.0,1,20.0,285.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,0.0,480.0,1,3.0,1.0,0.0,0.0,43.0
68405047,Deney,Istanbul,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,48.0,760.0,1.0,1,1.0,1,45.0,600.0,Kamu Ofisi,0.0,0.0,0,0.0,400.0,1,4.0,0.0,0.0,0.0,43.0
67845045,Deney,Istanbul,Kadin,1981.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0,66.0,500.0,1.0,0,,0,65.0,500.0,Universite,1.0,1.0,1,0.0,350.0,1,2.0,0.0,1.0,1050.0,0.0
65240005,Kontrol,Kayseri,Kadin,1983.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
60984023,Deney,Istanbul,Erkek,1988.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,60.0,2000.0,Universite,0.0,0.0,1,0.0,350.0,1,595.58,1.0,1.0,1021.5,34.0
67289044,Deney,Ankara,Kadin,1982.0,Lise (Lise),0.0,,,,,1.0,1,0.0,,,,Kamu Ofisi,1.0,1.0,1,1.0,300.0,1,4.0,1.0,1.0,476.93,38.0
67289022,Kontrol,Ankara,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,,,,1.0,0,,1,60.0,1300.0,Kamu Ofisi,,,1,1.0,300.0,1,1036.71,1.0,1.0,4220.11,0.0
68441014,Kontrol,Istanbul,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,448.0,0,0.0,0.0,0.0,0.0,0.0
68304072,Deney,Hatay,Kadin,1976.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0,0,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
65473020,Deney,Tekirdag,,,,,,,,,1.0,0,,,,,Meslek Lisesi,0.0,0.0,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
67842032,Deney,Istanbul,Kadin,1989.0,Lise (Lise),0.0,,1,72.0,700.0,1.0,0,,1,60.0,900.0,Universite,0.0,0.0,1,0.0,350.0,1,106.76,1.0,0.0,0.0,0.0
64297019,Kontrol,Manisa,Erkek,1978.0,Lise (Lise),1.0,0.0,0,48.0,700.0,1.0,1,1.0,0,36.0,800.0,Mesleki Egitim Ve Ogretim Merkezi (Mem),,,0,0.0,288.0,0,0.0,0.0,1.0,1021.5,32.0
65240085,Deney,Kayseri,Erkek,1980.0,Ilkokul (5 Yil),0.0,,0,48.0,550.0,1.0,1,0.0,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0,1,0.0,160.0,0,0.0,1.0,0.0,0.0,43.0
67799027,Deney,Istanbul,Kadin,1990.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,45.0,300.0,0.0,,,,,,Ortaokul (Universite),0.0,0.0,0,0.0,288.0,1,4.0,0.0,0.0,0.0,
64336048,Deney,Kocaeli,Kadin,1990.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1,72.0,400.0,1.0,1,1.0,1,65.0,700.0,Kamu Ofisi,1.0,1.0,1,0.0,210.0,1,891.5,0.0,0.0,0.0,45.0
68402009,Kontrol,Istanbul,,,,,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,250.0,0,0.0,0.0,0.0,0.0,0.0
68158048,Deney,Ankara,Erkek,1985.0,2 Yillik Yuksek Ogrenim,1.0,1.0,0,30.0,300.0,1.0,1,1.0,1,40.0,1700.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,1,1.0,300.0,0,0.0,0.0,0.0,0.0,
64372023,Deney,Sakarya,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),1.0,1.0,0,50.0,320.0,1.0,1,1.0,0,60.0,800.0,"Meslek Lisesi, Devlet Dairesi",1.0,1.0,0,0.0,552.0,0,0.0,0.0,0.0,0.0,34.0
64357003,Kontrol,Trabzon,Kadin,1973.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,180.0,1,151.75,1.0,1.0,1021.5,0.0
65988043,Deney,Hatay,Erkek,1988.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,1,54.0,660.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,320.0,0,0.0,1.0,0.0,0.0,0.0
68158050,Deney,Ankara,Kadin,1973.0,2 Yillik Yuksek Ogrenim,0.0,,1,40.0,2000.0,1.0,1,1.0,1,45.0,600.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,1.0,300.0,1,5.0,0.0,0.0,0.0,43.0
59026027,Deney,Isparta,Erkek,1991.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,,,,Kamu Ofisi,0.0,0.0,0,0.0,592.0,0,0.0,0.0,0.0,0.0,0.0
66451023,Kontrol,Diyarbakir,Kadin,1980.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,,,,Stk'Lar,,,0,0.0,600.0,0,0.0,0.0,0.0,0.0,0.0
68304076,Deney,Hatay,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
68302009,Kontrol,Hatay,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
64068011,Kontrol,Elazig,Kadin,1986.0,Lise (Lise),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
64236016,Deney,Istanbul,Erkek,1977.0,Meslek Yuksekokulu,1.0,0.0,1,48.0,2000.0,1.0,1,1.0,0,30.0,1200.0,Universite,1.0,1.0,0,0.0,650.0,0,0.0,1.0,1.0,1021.5,45.0
64247005,Kontrol,Izmir,Kadin,1984.0,Universite - Lisans Derecesi,0.0,,1,77.0,1000.0,1.0,0,,1,50.0,1050.0,Meslek Lisesi,,,0,0.0,400.0,0,0.0,0.0,1.0,1730.0,0.0
64338031,Deney,Kocaeli,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,,,,1.0,0,,1,60.0,1500.0,Kamu Ofisi,1.0,1.0,1,0.0,208.0,0,0.0,1.0,0.0,0.0,0.0
66303029,Deney,Usak,Kadin,1976.0,Meslek Yuksekokulu,0.0,,1,90.0,600.0,1.0,0,,,,,Meslek Lisesi,1.0,1.0,0,0.0,240.0,0,0.0,1.0,0.0,0.0,0.0
68304078,Deney,Hatay,Erkek,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1,20.0,500.0,1.0,1,1.0,1,45.0,2000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0,0,1.0,320.0,0,0.0,0.0,0.0,0.0,55.0
64174017,Kontrol,Istanbul,,,,,,,,,0.0,,,,,,Universite,1.0,1.0,0,1.0,320.0,0,0.0,1.0,1.0,1021.5,
67799008,Kontrol,Istanbul,Erkek,1978.0,Universite - Lisans Derecesi,0.0,,1,40.0,1450.0,1.0,1,1.0,1,45.0,1450.0,Ortaokul (Universite),,,0,0.0,288.0,1,1890.74,0.0,1.0,2007.71,23.0
65988017,Kontrol,Hatay,Kadin,1982.0,2 Yillik Yuksek Ogrenim,0.0,,1,20.0,500.0,1.0,0,,1,30.0,800.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
68402019,Kontrol,Istanbul,Kadin,1980.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,250.0,1,825.29,1.0,1.0,289.35,0.0
68386037,Deney,Istanbul,Kadin,1969.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Kamu Ofisi,1.0,1.0,0,0.0,180.0,0,0.0,0.0,0.0,0.0,0.0
65358012,Kontrol,Mus,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,,1.0,1,1.0,1,30.0,750.0,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,1,329.34,1.0,0.0,0.0,69.0
65042038,Deney,Erzurum,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0,22.0,700.0,1.0,0,,,,,Kamu Ofisi,0.0,0.0,1,1.0,320.0,0,0.0,1.0,0.0,0.0,0.0
64356022,Deney,Kocaeli,Erkek,1989.0,Lise (Lise),0.0,,0,60.0,900.0,1.0,0,,1,20.0,720.0,Kamu Ofisi,1.0,1.0,1,0.0,152.0,1,968.05,1.0,1.0,919.35,0.0
65358045,Kontrol,Mus,Kadin,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,,1.0,0,,0,56.0,5000.0,Halk Egitim Merkezi (Hem),,,0,0.0,364.0,0,0.0,0.0,0.0,0.0,0.0
65496020,Deney,Kirikkale,Erkek,1987.0,Meslek Yuksekokulu,1.0,0.0,0,56.0,900.0,1.0,1,1.0,0,36.0,1000.0,Meslek Lisesi,0.0,0.0,0,0.0,300.0,1,2.0,0.0,0.0,0.0,23.0
67579050,Deney,Istanbul,Kadin,1988.0,Lise (Lise),0.0,,1,40.0,1000.0,1.0,1,1.0,1,45.0,1000.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,480.0,1,448.5,1.0,0.0,0.0,49.0
64343019,Kontrol,Kocaeli,Kadin,1992.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,1,0.0,160.0,1,448.4,0.0,0.0,0.0,0.0
65749033,Deney,Eskisehir,Erkek,1987.0,Lise (Lise),0.0,,,,,1.0,1,1.0,1,50.0,750.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0,1,0.0,760.0,1,889.5,1.0,1.0,1021.5,45.0
64068015,Kontrol,Elazig,Kadin,1990.0,Lise (Lise),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,0.0,160.0,0,0.0,0.0,0.0,0.0,0.0
64264005,Kontrol,Isparta,Kadin,1987.0,Lise (Lise),0.0,,,,,1.0,0,,,,,Kamu Ofisi,,,0,0.0,592.0,0,0.0,0.0,1.0,817.2,0.0
60983029,Deney,Istanbul,Erkek,1994.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0,35.0,1000.0,1.0,1,0.0,,,,Universite,1.0,1.0,1,0.0,350.0,1,913.0,1.0,0.0,0.0,43.0
64295043,Deney,Manisa,Kadin,1982.0,Meslek Yuksekokulu,0.0,,1,48.0,500.0,1.0,0,,,,,Meslek Lisesi,1.0,1.0,0,1.0,300.0,0,0.0,0.0,0.0,0.0,0.0
64262015,Kontrol,Bayburt,Kadin,1957.0,Ilkokul (5 Yil),0.0,,,,,1.0,0,,,,,Halk Egitim Merkezi (Hem),,,0,0.0,352.0,0,0.0,0.0,0.0,0.0,0.0
64186045,Deney,Istanbul,Erkek,1989.0,Lise (Lise),0.0,,0,66.0,850.0,1.0,0,,,,,Universite,1.0,1.0,0,0.0,350.0,0,0.0,0.0,1.0,1700.0,0.0
65988013,Kontrol,Hatay,Erkek,1991.0,Lise (Lise),1.0,0.0,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,0,0.0,0.0,0.0,0.0,0.0
67683010,Kontrol,Istanbul,Kadin,1961.0,Ilkokul (5 Yil),0.0,,0,50.0,400.0,1.0,0,,0,40.0,99999.0,Ortaokul (Universite),,,0,0.0,250.0,1,5.0,0.0,0.0,0.0,0.0
65753025,Kontrol,Eskisehir,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1,30.0,250.0,1.0,1,1.0,1,50.0,650.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,1,1.0,400.0,1,912.94,1.0,0.0,0.0,45.0
67288006,Kontrol,Ankara,Kadin,1984.0,Lise (Lise),0.0,,0,48.0,500.0,1.0,0,,0,60.0,600.0,Kamu Ofisi,,,1,0.0,120.0,0,0.0,0.0,0.0,0.0,0.0
68304017,Kontrol,Hatay,Erkek,1992.0,Meslek Yuksekokulu,0.0,,,,,1.0,0,,1,72.0,1250.0,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,,0,1.0,320.0,0,0.0,1.0,1.0,1035.12,0.0
67032053,Deney,Ankara,Kadin,1969.0,Lise (Lise),0.0,,,,,1.0,0,,,,,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0,0,1.0,300.0,0,0.0,0.0,0.0,0.0,0.0
