id,2012_yil_sonu_sgk,2012_yil_sonu_resmi_gelir,ocak_2012_sgk,agustos_2013_sgk,agustos_2013_gelir,mesleki_durum
64346035,1,912.94,1.0,1.0,1077.06,0.0
64354018,1,1.0,0.0,0.0,0.0,0.0
67032037,0,0.0,0.0,0.0,0.0,
64431017,0,0.0,0.0,0.0,0.0,0.0
66922016,0,0.0,0.0,1.0,1293.87,38.0
68232029,0,0.0,0.0,0.0,0.0,0.0
66837029,1,891.5,1.0,0.0,0.0,45.0
64298025,1,2.0,0.0,1.0,170.25,
65476035,1,2105.0,1.0,1.0,2351.9,50.0
64352040,0,0.0,0.0,0.0,0.0,0.0
65240100,0,0.0,0.0,0.0,0.0,55.0
64281033,1,972.77,0.0,1.0,1096.64,
64361017,1,5.0,0.0,0.0,0.0,0.0
67826030,0,0.0,0.0,1.0,1324.99,0.0
64262048,0,0.0,0.0,0.0,0.0,0.0
68097064,1,891.5,0.0,0.0,0.0,68.0
65293020,0,0.0,0.0,0.0,0.0,38.0
64283030,0,0.0,0.0,0.0,0.0,0.0
65436020,0,0.0,0.0,0.0,0.0,0.0
65042025,1,1.0,0.0,1.0,1689.46,0.0
64358017,0,0.0,1.0,0.0,0.0,38.0
64356015,0,0.0,1.0,0.0,0.0,0.0
65749021,1,920.05,1.0,1.0,1135.0,38.0
60929024,1,1635.85,1.0,1.0,1267.46,69.0
64357055,0,0.0,0.0,0.0,0.0,0.0
66086001,1,496.02,1.0,0.0,0.0,45.0
64353023,1,960.42,1.0,1.0,2577.25,
68096006,0,0.0,0.0,0.0,0.0,0.0
67289059,0,0.0,1.0,0.0,0.0,51.0
68357041,0,0.0,0.0,0.0,0.0,0.0
64336027,0,0.0,0.0,0.0,0.0,0.0
67034053,1,5.0,0.0,1.0,1693.28,
67577007,0,0.0,0.0,1.0,136.2,0.0
64284002,1,891.5,0.0,1.0,1021.5,0.0
67460022,0,0.0,0.0,1.0,1035.1,0.0
68301010,0,0.0,0.0,0.0,0.0,69.0
64174032,0,0.0,1.0,0.0,0.0,
66382033,0,0.0,0.0,1.0,1021.5,0.0
65240119,0,0.0,0.0,0.0,0.0,0.0
64354033,0,0.0,0.0,1.0,1021.5,
68232042,1,655.1,1.0,1.0,1021.5,49.0
64273002,1,773.3,1.0,0.0,0.0,25.0
65497029,0,0.0,0.0,0.0,0.0,
64347001,0,0.0,1.0,0.0,0.0,0.0
68233047,0,0.0,0.0,0.0,0.0,
65987007,0,0.0,0.0,0.0,0.0,0.0
64372015,1,1.0,1.0,0.0,0.0,0.0
64067038,0,0.0,0.0,0.0,0.0,0.0
67032060,1,928.5,1.0,1.0,1415.0,
64337002,0,0.0,1.0,0.0,0.0,0.0
65687040,1,891.5,1.0,1.0,1021.5,45.0
64344027,0,0.0,0.0,0.0,0.0,0.0
66451016,0,0.0,0.0,0.0,0.0,
64372012,1,1.0,1.0,1.0,373.01,34.0
67034073,1,743.75,1.0,1.0,1156.23,45.0
64346025,1,891.5,1.0,0.0,0.0,45.0
67845050,0,0.0,1.0,0.0,0.0,32.0
66086025,1,861.95,0.0,1.0,1021.5,
67803032,0,0.0,0.0,0.0,0.0,0.0
64284027,0,0.0,0.0,0.0,0.0,0.0
64358016,1,1492.36,1.0,0.0,0.0,43.0
66451022,0,0.0,0.0,0.0,0.0,0.0
68232032,1,891.5,1.0,1.0,1055.55,25.0
64364023,0,0.0,1.0,1.0,1021.5,0.0
65987017,0,0.0,0.0,0.0,0.0,0.0
67703005,1,2.0,1.0,1.0,885.3,0.0
65753005,0,0.0,0.0,0.0,0.0,0.0
67799034,0,0.0,0.0,0.0,0.0,
67799040,1,2.0,1.0,1.0,919.35,0.0
65493030,0,0.0,1.0,0.0,0.0,23.0
65043050,0,0.0,0.0,0.0,0.0,80.0
65293001,1,1123.29,1.0,1.0,1398.8,0.0
68444003,0,0.0,1.0,1.0,1021.5,0.0
64392018,1,2.0,1.0,1.0,902.68,0.0
65986007,0,0.0,0.0,0.0,0.0,0.0
67786027,1,861.95,1.0,1.0,1055.55,38.0
64248008,1,1395.92,0.0,1.0,1530.02,
67288016,1,2.0,1.0,1.0,1731.62,69.0
64344036,0,0.0,1.0,1.0,1021.5,0.0
65232001,0,0.0,1.0,1.0,1293.9,0.0
65481020,1,5.0,0.0,0.0,0.0,43.0
68441001,1,1040.67,1.0,1.0,987.45,45.0
65497002,1,891.5,1.0,1.0,1157.7,38.0
65984032,0,0.0,0.0,0.0,0.0,0.0
65240073,1,1969.49,1.0,1.0,2171.65,55.0
67407037,0,0.0,1.0,0.0,0.0,0.0
65358144,0,0.0,0.0,0.0,0.0,0.0
64209025,1,1214.27,1.0,1.0,1940.72,
67407012,1,773.3,1.0,1.0,1021.5,32.0
68233029,0,0.0,0.0,0.0,0.0,0.0
64329021,0,0.0,0.0,1.0,1021.5,43.0
68119009,1,384.15,1.0,1.0,1055.56,49.0
67579028,1,1.0,1.0,0.0,0.0,0.0
64346033,1,912.94,1.0,1.0,1258.91,32.0
65473004,1,887.5,1.0,1.0,1021.5,45.0
68357015,1,1541.6,1.0,1.0,1596.87,68.0
68405003,0,0.0,0.0,1.0,1150.0,0.0
65240055,1,928.43,0.0,0.0,0.0,34.0
68357018,0,0.0,0.0,1.0,1025.0,0.0
65753023,1,1912.07,0.0,1.0,2657.23,45.0
64346016,1,905.0,1.0,1.0,1050.0,45.0
60983018,0,0.0,0.0,0.0,0.0,0.0
64353035,0,0.0,0.0,0.0,0.0,0.0
66922041,0,0.0,0.0,1.0,1021.5,0.0
68301042,0,0.0,0.0,0.0,0.0,0.0
68449039,0,0.0,0.0,0.0,0.0,0.0
67579044,1,1314.0,1.0,1.0,1561.3,
65984094,0,0.0,0.0,1.0,1021.5,0.0
65474006,1,891.5,1.0,0.0,0.0,45.0
67799007,0,0.0,0.0,0.0,0.0,0.0
64300004,1,1.0,0.0,0.0,0.0,0.0
64353030,0,0.0,1.0,0.0,0.0,69.0
64209034,1,1.0,0.0,0.0,0.0,0.0
66303015,1,921.05,1.0,1.0,1264.23,32.0
64244027,0,0.0,0.0,0.0,0.0,38.0
68402029,0,0.0,1.0,0.0,0.0,0.0
63066008,1,5.0,1.0,0.0,0.0,0.0
65984116,0,0.0,0.0,0.0,0.0,38.0
64357011,1,965.0,1.0,0.0,0.0,23.0
68097022,1,891.5,1.0,1.0,1021.5,
64431033,0,0.0,1.0,0.0,0.0,0.0
64364004,1,3.0,1.0,0.0,0.0,25.0
64336024,0,0.0,0.0,0.0,0.0,0.0
65476037,1,1181.13,1.0,1.0,1258.89,
68405016,0,0.0,0.0,0.0,0.0,25.0
68449045,0,0.0,0.0,0.0,0.0,0.0
68386028,0,0.0,0.0,0.0,0.0,
64361014,1,4.0,1.0,0.0,0.0,0.0
65211013,1,891.5,1.0,0.0,0.0,68.0
64346030,0,0.0,0.0,0.0,0.0,0.0
68097002,1,1052.64,0.0,0.0,0.0,0.0
60409024,0,0.0,0.0,1.0,673.74,0.0
68449013,1,207.85,1.0,0.0,0.0,49.0
64262035,0,0.0,0.0,0.0,0.0,0.0
65493024,1,1257.86,1.0,0.0,0.0,34.0
64343028,1,90.0,1.0,0.0,0.0,0.0
64354001,0,0.0,0.0,0.0,0.0,0.0
65473002,0,0.0,1.0,1.0,1025.0,0.0
64298050,1,1253.0,1.0,1.0,172.77,34.0
66451048,0,0.0,0.0,0.0,0.0,0.0
65493045,1,473.0,1.0,0.0,0.0,0.0
64330026,0,0.0,0.0,0.0,0.0,0.0
68441046,0,0.0,0.0,0.0,0.0,0.0
65459025,0,0.0,0.0,1.0,1161.14,0.0
66382038,0,0.0,0.0,0.0,0.0,0.0
68444028,0,0.0,0.0,0.0,0.0,0.0
67843018,0,0.0,0.0,1.0,1021.5,38.0
64357050,0,0.0,0.0,0.0,0.0,0.0
68441012,0,0.0,0.0,0.0,0.0,0.0
67803018,1,2.0,0.0,0.0,0.0,
64336017,0,0.0,0.0,0.0,0.0,0.0
67799014,1,1820.9,1.0,1.0,1933.34,43.0
68097021,1,3.0,0.0,1.0,1260.86,0.0
64174024,0,0.0,0.0,1.0,1136.67,0.0
65461003,1,1.0,1.0,1.0,1021.5,25.0
64282022,1,1279.2,1.0,1.0,2095.29,32.0
65358072,0,0.0,0.0,0.0,0.0,0.0
64174004,0,0.0,0.0,0.0,0.0,0.0
64357092,0,0.0,0.0,0.0,0.0,0.0
65493036,0,0.0,0.0,0.0,0.0,
65474027,1,4.0,1.0,0.0,0.0,0.0
68158045,1,1875.64,0.0,1.0,4472.12,55.0
64329023,0,0.0,0.0,1.0,68.1,0.0
65459010,1,740.75,1.0,1.0,1021.5,45.0
65496012,1,1053.48,1.0,1.0,1202.46,25.0
65293004,0,0.0,0.0,0.0,0.0,0.0
67842042,0,0.0,0.0,0.0,0.0,45.0
64356024,0,0.0,0.0,0.0,0.0,32.0
64284004,1,1625.15,0.0,0.0,0.0,45.0
67407029,0,0.0,0.0,0.0,0.0,0.0
65749019,0,0.0,0.0,0.0,0.0,0.0
65497006,1,889.5,1.0,1.0,238.35,23.0
68441033,0,0.0,0.0,0.0,0.0,0.0
64336009,0,0.0,0.0,0.0,0.0,0.0
65358186,0,0.0,0.0,0.0,0.0,0.0
64336044,0,0.0,0.0,0.0,0.0,0.0
64392027,1,1185.75,1.0,1.0,1993.26,31.0
65476044,0,0.0,0.0,0.0,0.0,0.0
65240009,1,1.0,1.0,0.0,0.0,
68158036,1,863.12,1.0,0.0,0.0,49.0
64373036,0,0.0,0.0,1.0,1588.46,31.0
68449016,1,783.36,1.0,0.0,0.0,69.0
68232038,0,0.0,0.0,1.0,1038.54,0.0
65687022,1,4.0,0.0,1.0,2811.39,0.0
68097029,0,0.0,0.0,0.0,0.0,
65294023,0,0.0,0.0,1.0,1468.72,0.0
66086004,0,0.0,0.0,1.0,1258.56,0.0
66922003,1,5.0,0.0,1.0,1258.9,50.0
68405026,0,0.0,0.0,0.0,0.0,0.0
65436002,1,358.6,1.0,0.0,0.0,45.0
64329006,0,0.0,0.0,1.0,1030.78,38.0
68096038,0,0.0,0.0,0.0,0.0,0.0
67288021,0,0.0,1.0,1.0,1021.5,0.0
64174015,1,1122.48,1.0,1.0,1400.0,
66451037,0,0.0,0.0,0.0,0.0,0.0
67034043,1,905.0,0.0,0.0,0.0,45.0
64338038,1,2.0,0.0,1.0,1322.02,0.0
66264028,1,891.5,1.0,1.0,1021.5,48.0
64345014,1,1108.66,1.0,1.0,2946.12,34.0
67032056,0,0.0,1.0,0.0,0.0,38.0
67826020,0,0.0,0.0,0.0,0.0,0.0
66922065,0,0.0,0.0,0.0,0.0,0.0
64372013,0,0.0,0.0,1.0,1818.24,0.0
64346034,1,1299.54,0.0,1.0,1555.52,23.0
65753046,1,891.5,1.0,1.0,1021.5,51.0
59026020,1,891.5,1.0,1.0,1021.5,43.0
65753016,0,0.0,0.0,0.0,0.0,0.0
65984065,0,0.0,0.0,0.0,0.0,0.0
65240003,0,0.0,0.0,0.0,0.0,0.0
64296033,0,0.0,0.0,1.0,782.72,0.0
64284023,1,1471.69,0.0,1.0,1271.41,33.0
67786026,0,0.0,0.0,1.0,1021.5,0.0
65749034,1,890.5,0.0,0.0,0.0,0.0
65882017,1,3.0,0.0,1.0,1055.55,0.0
65043019,0,0.0,0.0,1.0,1128.83,0.0
68096013,1,891.5,1.0,1.0,1055.55,38.0
66451007,0,0.0,1.0,0.0,0.0,23.0
64336029,0,0.0,1.0,0.0,0.0,0.0
65358150,0,0.0,0.0,0.0,0.0,
68386024,0,0.0,0.0,0.0,0.0,
64431055,0,0.0,0.0,0.0,0.0,0.0
65358002,0,0.0,0.0,0.0,0.0,
65496016,0,0.0,1.0,0.0,0.0,
68441040,1,2.0,0.0,0.0,0.0,0.0
64392016,0,0.0,0.0,0.0,0.0,38.0
66891037,0,0.0,1.0,1.0,2065.03,0.0
65459016,0,0.0,0.0,0.0,0.0,0.0
66891049,1,775.86,1.0,0.0,0.0,38.0
65240029,0,0.0,1.0,1.0,1549.0,51.0
65179024,1,3.0,1.0,0.0,0.0,32.0
65043044,1,5.0,1.0,1.0,1733.69,45.0
60409011,1,1243.56,1.0,1.0,1866.67,49.0
68119011,0,0.0,0.0,0.0,0.0,
68402022,0,0.0,0.0,0.0,0.0,0.0
67786007,1,1137.75,1.0,1.0,1050.0,43.0
65211016,0,0.0,0.0,0.0,0.0,0.0
64067028,1,583.21,1.0,0.0,0.0,0.0
67034059,0,0.0,0.0,0.0,0.0,0.0
64209026,1,975.65,1.0,1.0,1094.18,34.0
65240052,0,0.0,0.0,0.0,0.0,33.0
64282002,0,0.0,0.0,0.0,0.0,0.0
68096002,0,0.0,0.0,1.0,34.05,0.0
67842007,0,0.0,0.0,0.0,0.0,0.0
66451011,0,0.0,0.0,0.0,0.0,0.0
68304056,0,0.0,0.0,0.0,0.0,
68233004,1,859.53,1.0,0.0,0.0,0.0
66382015,0,0.0,0.0,0.0,0.0,
64068038,1,918.05,1.0,1.0,885.3,45.0
65984098,1,1198.69,1.0,1.0,1326.56,45.0
64296003,1,1032.65,1.0,1.0,1984.26,49.0
68097071,1,954.86,0.0,1.0,1305.52,45.0
67805006,1,5.0,1.0,0.0,0.0,34.0
65358010,0,0.0,0.0,0.0,0.0,0.0
65988036,0,0.0,0.0,0.0,0.0,0.0
64329022,0,0.0,0.0,0.0,0.0,0.0
65358062,0,0.0,0.0,0.0,0.0,
68301027,1,1073.96,1.0,1.0,1993.33,43.0
65358102,0,0.0,0.0,0.0,0.0,0.0
68302006,0,0.0,0.0,0.0,0.0,45.0
68304042,0,0.0,0.0,0.0,0.0,0.0
67460035,0,0.0,0.0,0.0,0.0,0.0
68301009,0,0.0,0.0,1.0,1021.5,43.0
65686031,1,119.2,1.0,0.0,0.0,45.0
65293022,0,0.0,0.0,0.0,0.0,0.0
65984048,0,0.0,1.0,0.0,0.0,0.0
64186050,1,2105.0,1.0,1.0,2825.66,69.0
67845012,1,1189.05,0.0,1.0,1272.76,43.0
65984030,0,0.0,0.0,0.0,0.0,0.0
65232003,1,4.0,1.0,1.0,136.2,0.0
65473013,1,2105.0,1.0,1.0,2639.0,55.0
64186006,1,1475.86,0.0,0.0,0.0,32.0
64298020,0,0.0,0.0,0.0,0.0,23.0
68304099,0,0.0,0.0,1.0,442.65,0.0
64186002,1,2.0,1.0,1.0,544.8,43.0
64358025,1,889.5,1.0,0.0,0.0,32.0
65436006,0,0.0,0.0,1.0,1093.01,
64353031,1,1.0,1.0,0.0,0.0,0.0
66451009,0,0.0,0.0,0.0,0.0,0.0
65042014,1,1529.89,1.0,1.0,1638.47,45.0
60409007,1,1854.05,1.0,1.0,2065.46,
62617001,0,0.0,0.0,0.0,0.0,0.0
67826038,1,1.0,1.0,1.0,2501.35,0.0
65240109,1,921.05,1.0,1.0,1138.64,43.0
65984025,0,0.0,0.0,0.0,0.0,0.0
65042002,1,3.0,1.0,1.0,1090.13,0.0
65358183,0,0.0,0.0,0.0,0.0,0.0
67786022,1,891.5,0.0,1.0,1021.5,32.0
68233034,1,891.5,1.0,1.0,1189.78,45.0
64392010,1,902.0,1.0,1.0,681.0,38.0
65358185,0,0.0,0.0,0.0,0.0,0.0
64247025,1,1.0,0.0,1.0,1021.5,0.0
61177003,0,0.0,0.0,0.0,0.0,0.0
65043005,0,0.0,1.0,0.0,0.0,0.0
64067030,1,1280.05,1.0,0.0,0.0,43.0
65984086,1,579.84,1.0,0.0,0.0,25.0
65042033,0,0.0,0.0,0.0,0.0,0.0
64431006,1,388.15,1.0,0.0,0.0,68.0
65461010,1,887.5,1.0,1.0,1021.5,0.0
64295021,1,3.0,0.0,0.0,0.0,0.0
66922078,1,1596.7,0.0,1.0,1773.9,45.0
65984051,0,0.0,0.0,0.0,0.0,38.0
64209014,1,921.06,1.0,1.0,34.05,38.0
66382008,1,1.0,1.0,1.0,1126.42,0.0
65179017,1,891.5,1.0,1.0,1043.97,43.0
64068005,1,257.28,0.0,0.0,0.0,0.0
65686018,1,891.5,1.0,0.0,0.0,69.0
64067044,1,3.0,0.0,0.0,0.0,0.0
64336032,0,0.0,0.0,0.0,0.0,0.0
59026003,1,1.0,0.0,0.0,0.0,0.0
65042008,0,0.0,1.0,0.0,0.0,38.0
64186009,1,5.0,0.0,0.0,0.0,0.0
64361020,0,0.0,0.0,0.0,0.0,0.0
67803046,1,2.0,0.0,1.0,1087.41,0.0
64352007,0,0.0,0.0,1.0,34.05,
63066045,0,0.0,0.0,1.0,1190.1,55.0
68304041,0,0.0,0.0,0.0,0.0,0.0
65476049,1,1115.04,1.0,1.0,1321.34,0.0
65358019,0,0.0,0.0,0.0,0.0,0.0
68096027,0,0.0,0.0,0.0,0.0,0.0
65883024,0,0.0,0.0,0.0,0.0,0.0
64297029,0,0.0,0.0,1.0,1021.5,38.0
64067043,0,0.0,0.0,0.0,0.0,43.0
65480005,1,1346.57,1.0,1.0,1322.62,23.0
67786041,1,1099.43,1.0,1.0,1100.0,45.0
67799012,1,1422.22,1.0,1.0,578.85,
68449034,0,0.0,0.0,1.0,443.09,0.0
65687038,1,2.0,1.0,1.0,1650.0,0.0
65480025,1,3.0,0.0,0.0,0.0,0.0
65459013,0,0.0,1.0,0.0,0.0,0.0
65436007,1,1.0,0.0,1.0,1303.04,23.0
64262006,0,0.0,0.0,0.0,0.0,0.0
64236011,1,891.5,1.0,1.0,2047.26,0.0
64364001,1,891.5,1.0,0.0,0.0,25.0
64209024,0,0.0,0.0,0.0,0.0,0.0
68097048,0,0.0,0.0,0.0,0.0,0.0
65882020,1,59.1,1.0,0.0,0.0,0.0
66382018,0,0.0,0.0,1.0,2275.6,0.0
68449014,0,0.0,0.0,0.0,0.0,0.0
64343037,0,0.0,0.0,1.0,272.4,33.0
65687034,0,0.0,0.0,0.0,0.0,
67579023,0,0.0,1.0,1.0,1300.17,45.0
68449015,0,0.0,1.0,0.0,0.0,0.0
65988014,0,0.0,0.0,0.0,0.0,45.0
65434022,1,891.5,1.0,1.0,2063.52,50.0
64373030,0,0.0,0.0,1.0,2599.86,0.0
68096003,1,5.0,0.0,1.0,1142.53,45.0
64338035,1,1.0,1.0,1.0,1243.35,23.0
65986026,0,0.0,0.0,0.0,0.0,43.0
65358127,0,0.0,0.0,0.0,0.0,0.0
65883033,0,0.0,1.0,0.0,0.0,0.0
68405044,0,0.0,0.0,0.0,0.0,0.0
64357075,0,0.0,1.0,0.0,0.0,43.0
64364008,1,891.5,1.0,1.0,1225.8,
64282040,1,2105.0,1.0,1.0,5689.38,45.0
64347004,0,0.0,0.0,0.0,0.0,45.0
66451033,0,0.0,0.0,0.0,0.0,
64347014,0,0.0,0.0,0.0,0.0,43.0
65232021,0,0.0,1.0,0.0,0.0,0.0
66451014,0,0.0,0.0,0.0,0.0,0.0
64297021,0,0.0,0.0,0.0,0.0,0.0
65240036,0,0.0,0.0,0.0,0.0,0.0
65358078,1,376.0,1.0,0.0,0.0,69.0
64281018,1,891.5,0.0,1.0,1021.5,45.0
68097031,0,0.0,0.0,0.0,0.0,0.0
65476043,1,891.5,1.0,1.0,1517.68,0.0
68405033,1,625.55,1.0,0.0,0.0,55.0
65043032,0,0.0,0.0,0.0,0.0,0.0
64344030,0,0.0,1.0,1.0,2211.33,
64344012,0,0.0,0.0,0.0,0.0,0.0
64357038,0,0.0,0.0,0.0,0.0,0.0
65988023,0,0.0,1.0,1.0,817.2,0.0
68302004,0,0.0,0.0,0.0,0.0,49.0
65984093,0,0.0,1.0,1.0,1726.18,0.0
65988026,1,1.0,0.0,1.0,2830.2,0.0
68357022,1,1.0,0.0,0.0,0.0,0.0
68405012,0,0.0,1.0,0.0,0.0,0.0
65476004,1,1482.13,0.0,1.0,3449.54,43.0
65984083,0,0.0,0.0,0.0,0.0,0.0
68386023,1,891.5,1.0,0.0,0.0,34.0
64209003,1,903.32,1.0,0.0,0.0,38.0
65493032,1,1.0,1.0,0.0,0.0,0.0
66086050,1,1098.66,1.0,1.0,775.15,43.0
68158055,1,1246.1,1.0,1.0,1397.7,23.0
67034054,0,0.0,0.0,0.0,0.0,45.0
64356032,1,891.5,0.0,1.0,2113.62,43.0
64431019,1,2105.0,1.0,1.0,1975.42,69.0
64264032,1,1.0,0.0,0.0,0.0,0.0
67032043,1,5.0,0.0,0.0,0.0,0.0
68233048,0,0.0,0.0,0.0,0.0,0.0
64431007,1,897.41,1.0,1.0,1021.5,68.0
66303006,0,0.0,0.0,0.0,0.0,0.0
60409048,0,0.0,0.0,0.0,0.0,0.0
67799032,1,921.05,1.0,1.0,1850.0,
65240110,0,0.0,0.0,0.0,0.0,0.0
68402031,1,2.0,0.0,0.0,0.0,0.0
68232014,0,0.0,0.0,0.0,0.0,0.0
68304044,0,0.0,1.0,0.0,0.0,0.0
65493029,0,0.0,0.0,0.0,0.0,23.0
67786042,1,3.0,1.0,1.0,975.87,0.0
65753028,0,0.0,0.0,0.0,0.0,
65883026,0,0.0,1.0,0.0,0.0,0.0
67577041,1,1227.36,1.0,0.0,0.0,43.0
59026038,0,0.0,0.0,0.0,0.0,
65436030,0,0.0,0.0,1.0,204.3,0.0
59026016,0,0.0,1.0,0.0,0.0,0.0
65986006,0,0.0,0.0,0.0,0.0,0.0
64354011,1,711.6,1.0,1.0,1022.0,43.0
64282026,0,0.0,0.0,0.0,0.0,0.0
68444006,0,0.0,1.0,1.0,1021.5,45.0
66086033,1,2.0,0.0,0.0,0.0,0.0
65984109,0,0.0,0.0,0.0,0.0,0.0
67845009,1,845.76,1.0,1.0,1021.5,0.0
67288033,1,1.0,0.0,0.0,0.0,0.0
68357042,1,1083.25,1.0,1.0,1123.65,38.0
64264039,0,0.0,1.0,0.0,0.0,0.0
67460043,1,905.0,1.0,1.0,1110.0,38.0
67460034,0,0.0,0.0,0.0,0.0,0.0
65986027,1,891.5,1.0,1.0,1055.55,0.0
67799044,1,1388.32,1.0,1.0,34.05,49.0
65240091,0,0.0,0.0,0.0,0.0,0.0
63066006,1,4.0,0.0,1.0,1187.31,55.0
64296016,1,758.56,1.0,0.0,0.0,
68304090,0,0.0,0.0,0.0,0.0,0.0
66542034,0,0.0,1.0,0.0,0.0,0.0
65240075,0,0.0,0.0,0.0,0.0,0.0
64352026,0,0.0,0.0,1.0,681.0,0.0
68302001,0,0.0,0.0,0.0,0.0,0.0
66542016,1,4.0,0.0,1.0,6639.9,0.0
60409008,1,905.0,1.0,0.0,0.0,
64298015,1,1.0,0.0,1.0,308.64,0.0
68119001,0,0.0,0.0,0.0,0.0,0.0
64336042,0,0.0,0.0,0.0,0.0,0.0
67034011,0,0.0,0.0,0.0,0.0,0.0
64298038,1,1214.58,0.0,1.0,2443.38,32.0
64353013,1,1.0,1.0,1.0,1291.99,0.0
66837007,1,1128.52,1.0,1.0,1145.2,38.0
65240001,1,832.4,1.0,1.0,987.45,33.0
65988008,0,0.0,1.0,1.0,170.25,0.0
65986031,1,473.8,1.0,1.0,1398.78,45.0
64283034,1,448.25,1.0,1.0,1050.6,45.0
66382050,0,0.0,1.0,1.0,2361.15,0.0
64264020,1,891.5,1.0,0.0,0.0,45.0
65497030,0,0.0,0.0,1.0,1021.5,43.0
64431053,0,0.0,0.0,0.0,0.0,0.0
64330004,0,0.0,0.0,0.0,0.0,0.0
68096040,1,1.0,0.0,1.0,1021.5,0.0
65358009,0,0.0,0.0,0.0,0.0,0.0
67407013,0,0.0,0.0,0.0,0.0,38.0
67577021,1,2105.0,1.0,1.0,2639.77,50.0
64344028,1,2.0,0.0,1.0,5228.95,0.0
65497013,1,5.0,0.0,1.0,1268.11,23.0
68232044,1,2.0,1.0,0.0,0.0,32.0
64186032,1,1.0,0.0,1.0,1328.85,0.0
65749039,0,0.0,0.0,0.0,0.0,0.0
66264026,1,1113.14,1.0,1.0,1232.59,38.0
64236001,1,891.5,1.0,1.0,1021.5,55.0
67805002,1,3.0,0.0,0.0,0.0,23.0
60929023,1,2105.0,0.0,0.0,0.0,23.0
67799028,1,1506.99,1.0,0.0,0.0,55.0
64247026,0,0.0,0.0,0.0,0.0,0.0
59026024,0,0.0,0.0,0.0,0.0,0.0
67407020,0,0.0,0.0,0.0,0.0,0.0
65883019,0,0.0,1.0,0.0,0.0,0.0
65043011,0,0.0,1.0,0.0,0.0,0.0
64336005,1,802.85,1.0,1.0,1119.02,49.0
68302067,1,807.16,1.0,0.0,0.0,69.0
61177036,1,891.5,1.0,1.0,1538.66,45.0
67703023,0,0.0,0.0,0.0,0.0,38.0
65434023,1,1136.78,1.0,1.0,1021.5,45.0
67034005,1,891.5,1.0,1.0,1086.28,45.0
68158061,0,0.0,0.0,0.0,0.0,0.0
65984016,0,0.0,0.0,0.0,0.0,0.0
65358187,1,887.5,1.0,0.0,0.0,38.0
65686033,1,1.0,0.0,0.0,0.0,0.0
67683028,0,0.0,0.0,0.0,0.0,0.0
67460005,0,0.0,0.0,0.0,0.0,0.0
64352006,0,0.0,0.0,0.0,0.0,0.0
68233035,0,0.0,0.0,0.0,0.0,0.0
64174026,1,891.5,1.0,1.0,1021.5,38.0
68304046,1,891.5,1.0,1.0,1150.89,45.0
64209002,1,2.0,1.0,0.0,0.0,25.0
64344018,1,974.2,1.0,0.0,0.0,45.0
67573002,0,0.0,0.0,1.0,170.25,25.0
68357011,1,5.0,1.0,1.0,1021.5,0.0
67805020,1,891.5,1.0,1.0,851.25,25.0
68441023,0,0.0,0.0,0.0,0.0,0.0
64068035,0,0.0,0.0,0.0,0.0,0.0
66451006,1,1855.0,0.0,1.0,1098.28,69.0
65211024,0,0.0,0.0,0.0,0.0,0.0
64260041,0,0.0,0.0,0.0,0.0,0.0
65179002,1,359.6,1.0,0.0,0.0,
67034031,0,0.0,0.0,0.0,0.0,0.0
65493049,1,5.0,0.0,0.0,0.0,0.0
64357019,1,972.08,1.0,1.0,2145.26,38.0
65493025,0,0.0,1.0,1.0,2432.05,0.0
64361013,1,976.21,1.0,1.0,1152.05,0.0
67826019,0,0.0,0.0,0.0,0.0,51.0
67032079,0,0.0,0.0,0.0,0.0,0.0
67032036,1,1169.28,0.0,1.0,1281.43,38.0
66303020,0,0.0,1.0,1.0,1089.6,0.0
64273019,0,0.0,0.0,0.0,0.0,0.0
65882007,1,2.0,1.0,1.0,1871.26,0.0
65480001,1,798.85,1.0,0.0,0.0,25.0
65042040,0,0.0,0.0,1.0,1057.48,0.0
65984104,0,0.0,0.0,0.0,0.0,0.0
65436025,0,0.0,0.0,0.0,0.0,0.0
59026023,0,0.0,0.0,0.0,0.0,0.0
64336050,1,185.0,1.0,0.0,0.0,0.0
64329039,1,4.0,0.0,1.0,1021.5,0.0
66922064,1,892.71,1.0,1.0,1030.34,23.0
64236018,0,0.0,0.0,0.0,0.0,0.0
65986002,0,0.0,0.0,0.0,0.0,0.0
64281024,0,0.0,0.0,0.0,0.0,0.0
64067013,0,0.0,0.0,0.0,0.0,0.0
64263031,0,0.0,0.0,0.0,0.0,0.0
68302013,0,0.0,1.0,0.0,0.0,0.0
64284010,1,891.5,0.0,1.0,1055.55,23.0
68444013,0,0.0,0.0,1.0,1021.5,32.0
68097044,1,1209.17,1.0,1.0,1984.83,49.0
65481004,0,0.0,0.0,0.0,0.0,51.0
64296038,1,1.0,1.0,1.0,919.36,0.0
64209039,0,0.0,0.0,0.0,0.0,0.0
64392026,0,0.0,0.0,0.0,0.0,23.0
66922074,1,1005.0,1.0,1.0,2453.85,50.0
68097060,1,1612.04,1.0,1.0,1654.64,49.0
66922054,1,891.5,1.0,1.0,1021.5,50.0
64357025,0,0.0,0.0,0.0,0.0,
64337041,0,0.0,0.0,0.0,0.0,0.0
66303004,0,0.0,1.0,1.0,306.45,0.0
67032078,0,0.0,0.0,0.0,0.0,43.0
64174041,1,2105.0,0.0,1.0,3694.95,45.0
