id,bilgisayar_kursu,muhasebe_kursu,kursun_suresi_saat
66809022,0,0.0,480.0
65987034,0,1.0,320.0
65476013,0,0.0,600.0
65358116,0,0.0,364.0
67786039,0,0.0,350.0
64068007,0,0.0,160.0
65749013,1,0.0,760.0
65240042,1,0.0,160.0
64336045,1,0.0,210.0
68405029,0,0.0,400.0
64260039,0,0.0,352.0
67842026,1,0.0,350.0
64372018,0,0.0,552.0
68304037,0,1.0,320.0
64344022,1,0.0,160.0
64262010,0,0.0,352.0
67826050,0,0.0,350.0
66382039,0,0.0,600.0
65293025,0,0.0,180.0
65687030,0,0.0,600.0
65474019,0,1.0,320.0
64357024,0,0.0,180.0
68405046,0,0.0,400.0
67826002,0,0.0,350.0
65986017,1,1.0,320.0
64209006,0,0.0,600.0
64338023,1,0.0,208.0
64247016,0,0.0,400.0
64337031,1,0.0,210.0
65493023,0,0.0,770.0
65753049,1,1.0,400.0
67843045,1,0.0,350.0
65687037,0,0.0,600.0
64186005,0,0.0,350.0
65294028,1,0.0,200.0
67577027,1,0.0,480.0
68158026,1,1.0,300.0
68302023,1,1.0,320.0
68096008,0,1.0,300.0
65986012,1,1.0,320.0
64364003,0,0.0,550.0
64344040,1,0.0,160.0
64338029,1,0.0,208.0
67407016,0,0.0,528.0
65232009,0,0.0,265.0
68119036,1,0.0,160.0
65474022,0,1.0,320.0
67683015,0,0.0,250.0
67032026,0,1.0,300.0
63066002,0,0.0,360.0
65461021,0,0.0,75.0
65459015,0,1.0,320.0
66837049,0,0.0,480.0
64345007,0,0.0,208.0
63066035,0,0.0,360.0
59026035,0,0.0,592.0
68158003,1,1.0,300.0
68386046,0,0.0,180.0
68304050,0,1.0,320.0
68302025,1,1.0,320.0
67843031,1,0.0,350.0
65358137,0,0.0,364.0
65476048,0,0.0,600.0
64337027,1,0.0,210.0
65753013,1,1.0,400.0
66891004,0,0.0,560.0
66086012,0,0.0,680.0
63066049,0,0.0,360.0
67786037,0,0.0,350.0
65984114,0,0.0,560.0
65294013,1,0.0,200.0
64186041,0,0.0,350.0
68302042,1,1.0,320.0
68405032,0,0.0,400.0
64329016,1,0.0,160.0
64298003,0,0.0,600.0
63066050,0,0.0,360.0
64358006,0,0.0,512.0
64068030,0,0.0,160.0
67799020,0,0.0,288.0
64282013,1,1.0,280.0
64248012,1,1.0,160.0
65988042,0,1.0,320.0
64068036,0,0.0,160.0
60983001,1,0.0,350.0
66451020,0,0.0,600.0
68357033,0,1.0,320.0
65988035,0,1.0,320.0
68158034,1,1.0,300.0
64338028,1,0.0,208.0
65753037,1,1.0,400.0
64263003,0,0.0,320.0
64067004,0,0.0,160.0
64244014,1,0.0,480.0
64263026,0,0.0,320.0
68441004,0,0.0,448.0
67407002,0,0.0,528.0
67786038,0,0.0,350.0
64209009,0,0.0,600.0
64354036,1,0.0,160.0
64068031,0,0.0,160.0
60409020,0,0.0,360.0
65497015,0,0.0,300.0
64248007,1,1.0,160.0
61177018,0,1.0,150.0
59026031,0,0.0,592.0
65293024,0,0.0,180.0
64392017,0,0.0,550.0
64330018,1,0.0,160.0
68304003,0,1.0,320.0
64068037,0,0.0,160.0
67842048,1,0.0,350.0
64357022,0,0.0,180.0
65240096,1,0.0,160.0
65461009,0,0.0,75.0
66837033,0,0.0,480.0
64329032,1,0.0,160.0
64296048,0,0.0,288.0
65753027,1,1.0,400.0
62617008,0,0.0,180.0
65459012,0,1.0,320.0
64273024,0,0.0,198.0
60409005,0,0.0,360.0
64330039,1,0.0,160.0
64067005,0,0.0,160.0
65240053,1,0.0,160.0
64244011,1,0.0,480.0
65293006,0,0.0,180.0
68097015,0,1.0,300.0
65496008,0,0.0,300.0
67032051,0,1.0,300.0
67460012,1,0.0,480.0
64357074,0,0.0,180.0
65984008,0,0.0,560.0
66382035,0,0.0,600.0
64067032,0,0.0,160.0
67845017,1,0.0,350.0
68232047,1,1.0,440.0
64337003,1,0.0,210.0
67805018,0,0.0,250.0
65687014,0,0.0,600.0
68405013,0,0.0,400.0
66891006,0,0.0,560.0
68444027,1,0.0,220.0
65476017,0,0.0,600.0
68405024,0,0.0,400.0
66837025,0,0.0,480.0
65240024,1,0.0,160.0
68386008,0,0.0,180.0
60409012,0,0.0,360.0
66382030,0,0.0,600.0
66264024,0,0.0,72.0
68301039,0,1.0,320.0
65496015,0,0.0,300.0
64361018,0,0.0,260.0
66891043,0,0.0,560.0
66809003,0,0.0,480.0
64068001,0,0.0,160.0
65476010,0,0.0,600.0
64186034,0,0.0,350.0
65473026,0,0.0,160.0
64431005,0,0.0,160.0
66837044,0,0.0,480.0
65043002,1,0.0,180.0
64373029,0,0.0,368.0
67034056,1,1.0,300.0
64260007,0,0.0,352.0
67683014,0,0.0,250.0
65358142,0,0.0,364.0
67460048,1,0.0,480.0
65988016,0,1.0,320.0
64186012,0,0.0,350.0
68444011,1,0.0,220.0
67577005,1,0.0,480.0
66809028,0,0.0,480.0
64247033,0,0.0,400.0
68097049,0,1.0,300.0
67799038,0,0.0,288.0
68402034,0,0.0,250.0
64067006,0,0.0,160.0
64347022,0,0.0,420.0
64357017,0,0.0,180.0
64354034,1,0.0,160.0
65987021,0,1.0,320.0
68405020,0,0.0,400.0
64364011,0,0.0,550.0
64392007,0,0.0,550.0
65240106,1,0.0,160.0
68158017,1,1.0,300.0
65988041,0,1.0,320.0
64067049,0,0.0,160.0
64373024,0,0.0,368.0
64067042,0,0.0,160.0
64273016,0,0.0,198.0
66451024,0,0.0,600.0
66837012,0,0.0,480.0
64354026,1,0.0,160.0
65473003,0,0.0,160.0
67579037,1,0.0,480.0
68386022,0,0.0,180.0
65358152,0,0.0,364.0
66891009,0,0.0,560.0
65240114,1,0.0,160.0
67407039,0,0.0,528.0
68304097,0,1.0,320.0
67577014,1,0.0,480.0
64067037,0,0.0,160.0
65434003,0,0.0,600.0
64186018,0,0.0,350.0
65240031,1,0.0,160.0
66809030,0,0.0,480.0
68097008,0,1.0,300.0
65753033,1,1.0,400.0
65497017,0,0.0,300.0
67579026,1,0.0,480.0
67843047,1,0.0,350.0
65988029,0,1.0,320.0
67034070,1,1.0,300.0
64431043,0,0.0,160.0
65294036,1,0.0,200.0
64353011,1,0.0,160.0
65984017,0,0.0,560.0
59026033,0,0.0,592.0
68233001,1,1.0,440.0
65883031,0,1.0,240.0
68304083,0,1.0,320.0
65042003,1,1.0,320.0
64431032,0,0.0,160.0
64263037,0,0.0,320.0
64273029,0,0.0,198.0
67845019,1,0.0,350.0
65358125,0,0.0,364.0
65358119,0,0.0,364.0
63066043,0,0.0,360.0
66542006,0,0.0,160.0
64329026,1,0.0,160.0
64343025,1,0.0,160.0
64358027,0,0.0,512.0
67577004,1,0.0,480.0
67460026,1,0.0,480.0
68304088,0,1.0,320.0
65434004,0,0.0,600.0
68304031,0,1.0,320.0
65987027,0,1.0,320.0
64068049,0,0.0,160.0
66382020,0,0.0,600.0
64354027,1,0.0,160.0
68444009,1,0.0,220.0
68444038,1,0.0,220.0
65753004,1,1.0,400.0
68357034,0,1.0,320.0
67683045,0,0.0,250.0
65474021,0,1.0,320.0
67683017,0,0.0,250.0
64284020,0,0.0,130.0
65686022,0,0.0,600.0
67683023,0,0.0,250.0
66451032,0,0.0,600.0
65984039,0,0.0,560.0
65294031,1,0.0,200.0
67803007,0,0.0,528.0
67826011,0,0.0,350.0
65240069,1,0.0,160.0
67683027,0,0.0,250.0
66809012,0,0.0,480.0
67407045,0,0.0,528.0
66809008,0,0.0,480.0
65043041,1,0.0,180.0
67032045,0,1.0,300.0
67803011,0,0.0,528.0
65358099,0,0.0,364.0
68304075,0,1.0,320.0
68233043,1,,
68405037,0,0.0,400.0
64296026,0,0.0,288.0
64338024,1,0.0,208.0
60409047,0,0.0,360.0
68449040,1,1.0,220.0
68302047,1,1.0,320.0
64357020,0,0.0,180.0
68449012,1,1.0,220.0
64281005,0,0.0,400.0
64357039,0,0.0,180.0
65358084,0,0.0,364.0
65476047,0,0.0,600.0
64295036,0,1.0,300.0
68357001,0,1.0,320.0
64343014,1,0.0,160.0
67842028,1,0.0,350.0
65294027,1,0.0,200.0
65497026,0,0.0,300.0
66451034,0,0.0,600.0
62617026,0,0.0,180.0
64329029,1,0.0,160.0
64068041,0,0.0,160.0
64247034,0,0.0,400.0
65753014,1,1.0,400.0
66891012,0,0.0,560.0
68444025,1,0.0,220.0
64282010,1,1.0,280.0
66451028,0,0.0,600.0
65749006,1,0.0,760.0
65211022,1,1.0,150.0
65474028,0,1.0,320.0
65687035,0,0.0,600.0
60983013,1,0.0,350.0
66809024,0,0.0,480.0
65686036,0,0.0,600.0
64068019,0,0.0,160.0
67786013,0,0.0,350.0
64338002,1,0.0,208.0
64298043,0,0.0,600.0
66451017,0,0.0,600.0
64244009,1,0.0,480.0
65436014,0,0.0,360.0
64297018,0,0.0,288.0
65240043,1,0.0,160.0
68119025,1,0.0,160.0
60409028,0,0.0,360.0
64329027,1,0.0,160.0
67803009,0,0.0,528.0
68119020,1,0.0,160.0
66809035,0,0.0,480.0
68405021,0,0.0,400.0
67577032,1,0.0,480.0
67289017,1,1.0,300.0
64186026,0,0.0,350.0
65358106,0,0.0,364.0
66382017,0,0.0,600.0
65497023,0,0.0,300.0
67034024,1,1.0,300.0
68232031,1,1.0,440.0
64353003,1,0.0,160.0
66891048,0,0.0,560.0
66451044,0,0.0,600.0
66809007,0,0.0,480.0
64336038,1,0.0,210.0
64329013,1,0.0,160.0
65493019,0,0.0,770.0
67803002,0,,
64344011,1,0.0,160.0
65493034,0,0.0,770.0
65436012,0,0.0,360.0
65984055,0,0.0,560.0
65240066,1,0.0,160.0
66086045,0,0.0,680.0
60409002,0,0.0,360.0
65358170,0,0.0,364.0
66891017,0,0.0,560.0
64282024,1,1.0,280.0
67460033,1,0.0,480.0
67034014,1,1.0,300.0
66382016,0,0.0,600.0
64336037,1,0.0,210.0
67700011,1,0.0,288.0
68304032,0,1.0,320.0
68386039,0,0.0,180.0
64186023,0,0.0,350.0
68158049,1,1.0,300.0
67579031,1,0.0,480.0
66922024,0,0.0,120.0
65686013,0,0.0,600.0
64263040,0,0.0,320.0
67683040,0,0.0,250.0
67032064,0,1.0,300.0
64282015,1,1.0,280.0
65988028,0,1.0,320.0
67683032,0,0.0,250.0
68097040,0,1.0,300.0
68386010,0,0.0,180.0
67460045,1,0.0,480.0
64068023,0,0.0,160.0
65984001,0,0.0,560.0
66264019,0,0.0,72.0
64330033,1,0.0,160.0
64186020,0,0.0,350.0
67034020,1,1.0,300.0
68233024,1,1.0,440.0
64281038,0,0.0,400.0
64284013,0,0.0,130.0
64209029,0,0.0,600.0
67683016,0,0.0,250.0
64067035,0,0.0,160.0
66086036,0,0.0,680.0
68357035,0,1.0,320.0
67700034,1,0.0,288.0
66837023,0,0.0,480.0
67577020,1,0.0,480.0
64186031,0,0.0,350.0
65294032,1,0.0,200.0
66809001,0,0.0,480.0
64352031,1,0.0,160.0
67803037,0,0.0,528.0
64282001,1,1.0,280.0
67407050,0,0.0,528.0
66451013,0,0.0,600.0
65753008,1,,
65984052,0,0.0,560.0
65686001,0,0.0,600.0
64247013,0,0.0,400.0
68232041,1,1.0,440.0
66303021,0,0.0,240.0
68304081,0,1.0,320.0
65753041,1,1.0,400.0
68304047,0,1.0,320.0
64281027,0,0.0,400.0
64067016,0,0.0,160.0
65358077,0,0.0,364.0
62617025,0,0.0,180.0
64297038,0,0.0,288.0
68301037,0,1.0,320.0
64338016,1,0.0,208.0
66837039,0,0.0,480.0
67288011,1,0.0,120.0
68096022,0,1.0,300.0
68158076,1,1.0,300.0
65358131,0,0.0,364.0
65358017,0,0.0,364.0
68119013,1,0.0,160.0
68302038,1,1.0,320.0
67407040,0,0.0,528.0
67786005,0,0.0,350.0
64067014,0,0.0,160.0
64298001,0,0.0,600.0
68386020,0,0.0,180.0
68302035,1,1.0,320.0
65984073,0,0.0,560.0
66264027,0,0.0,72.0
60409010,0,0.0,360.0
65474030,0,1.0,320.0
61177024,0,1.0,150.0
60929025,0,0.0,350.0
65232011,0,0.0,265.0
68302046,1,1.0,320.0
64357029,0,0.0,180.0
65687024,0,0.0,600.0
68302010,1,1.0,320.0
64337004,1,0.0,210.0
65294026,1,0.0,200.0
66542021,0,0.0,160.0
67032004,0,1.0,300.0
64282027,1,1.0,280.0
67826034,0,0.0,350.0
60983017,1,0.0,350.0
68302060,1,1.0,320.0
64329001,1,0.0,160.0
64281008,0,0.0,400.0
60983007,1,0.0,350.0
64392013,0,0.0,550.0
68441025,0,0.0,448.0
66809038,0,0.0,480.0
64297024,0,0.0,288.0
63066022,0,0.0,360.0
65753009,1,1.0,400.0
65459019,0,1.0,320.0
64352025,1,0.0,160.0
65749027,1,0.0,760.0
67460027,1,0.0,480.0
64346006,1,1.0,280.0
67826023,0,0.0,350.0
64356005,1,0.0,152.0
65179016,0,0.0,265.0
65984036,0,0.0,560.0
64329036,1,0.0,160.0
64068032,0,0.0,160.0
65293032,0,0.0,180.0
67407034,0,0.0,528.0
65749001,1,0.0,760.0
67460013,1,0.0,480.0
63066004,0,0.0,360.0
65493007,0,0.0,770.0
65476022,0,0.0,600.0
67460040,1,0.0,480.0
65043020,1,0.0,180.0
65179022,0,0.0,265.0
67289007,1,1.0,300.0
64281028,0,0.0,400.0
64373037,0,0.0,368.0
68402050,0,0.0,250.0
64067023,0,0.0,160.0
67799021,0,0.0,288.0
64373026,0,0.0,368.0
65358079,0,0.0,364.0
65476018,0,0.0,600.0
67842027,1,0.0,350.0
65474023,0,1.0,320.0
68444014,1,0.0,220.0
65496023,0,0.0,300.0
64297010,0,0.0,288.0
65358176,0,0.0,364.0
68304098,0,1.0,320.0
65434008,0,0.0,600.0
65882002,0,0.0,184.0
64373002,0,0.0,368.0
65988005,0,1.0,320.0
68441031,0,0.0,448.0
64248026,1,1.0,160.0
64186046,0,0.0,350.0
67288014,1,0.0,120.0
65042013,1,1.0,320.0
64264029,0,0.0,592.0
66837046,0,0.0,480.0
66382044,0,0.0,600.0
65987029,0,1.0,320.0
64264007,0,0.0,592.0
67842031,1,0.0,350.0
68405009,0,0.0,400.0
65043016,1,0.0,180.0
64067033,0,0.0,160.0
65493033,0,0.0,770.0
64358014,0,0.0,512.0
65042043,1,1.0,320.0
65434036,0,0.0,600.0
68301029,0,1.0,320.0
64186028,0,0.0,350.0
65294033,1,0.0,200.0
66922015,0,0.0,120.0
67032076,0,1.0,300.0
67803021,0,0.0,528.0
65293027,0,0.0,180.0
64353006,1,0.0,160.0
66922007,0,0.0,120.0
64247031,0,0.0,400.0
66837045,0,0.0,480.0
65984089,0,0.0,560.0
65473008,0,0.0,160.0
67579015,1,0.0,480.0
64345016,0,0.0,208.0
68304006,0,1.0,320.0
64336028,1,0.0,210.0
65042004,1,1.0,320.0
64338014,1,0.0,208.0
66451041,0,0.0,600.0
64260050,0,0.0,352.0
65749023,1,0.0,760.0
65434038,0,0.0,600.0
67799036,0,0.0,288.0
65496011,0,0.0,300.0
66922055,0,0.0,120.0
64329031,1,0.0,160.0
66922060,0,0.0,120.0
67845020,1,0.0,350.0
65179010,0,0.0,265.0
65493012,0,0.0,770.0
64356017,1,0.0,152.0
63066047,0,0.0,360.0
65497011,0,0.0,300.0
68233032,1,1.0,440.0
67579030,1,0.0,480.0
64067040,0,0.0,160.0
64392022,0,0.0,550.0
65042017,1,1.0,320.0
64296036,0,0.0,288.0
65211014,1,1.0,150.0
65749040,1,0.0,760.0
67573050,1,0.0,480.0
68119003,1,0.0,160.0
68402021,0,0.0,250.0
64068044,0,0.0,160.0
64352030,1,0.0,160.0
66809050,0,0.0,480.0
65358071,0,0.0,364.0
64248020,1,1.0,160.0
64067026,0,0.0,160.0
68386002,0,0.0,180.0
64357001,0,0.0,180.0
60409040,0,0.0,360.0
66809033,0,0.0,480.0
68405047,0,0.0,400.0
67845045,1,0.0,350.0
65240005,1,0.0,160.0
60984023,1,0.0,350.0
67289044,1,1.0,300.0
67289022,1,1.0,300.0
68441014,0,0.0,448.0
68304072,0,1.0,320.0
65473020,0,0.0,160.0
67842032,1,0.0,350.0
64297019,0,0.0,288.0
65240085,1,0.0,160.0
67799027,0,0.0,288.0
64336048,1,0.0,210.0
68402009,0,0.0,250.0
68158048,1,1.0,300.0
64372023,0,0.0,552.0
64357003,0,0.0,180.0
65988043,0,1.0,320.0
68158050,1,1.0,300.0
59026027,0,0.0,592.0
66451023,0,0.0,600.0
68304076,0,1.0,320.0
68302009,1,1.0,320.0
64068011,0,0.0,160.0
64236016,0,0.0,650.0
64247005,0,0.0,400.0
64338031,1,0.0,208.0
66303029,0,0.0,240.0
68304078,0,1.0,320.0
64174017,0,1.0,320.0
67799008,0,0.0,288.0
65988017,0,1.0,320.0
68402019,0,0.0,250.0
68386037,0,0.0,180.0
65358012,0,0.0,364.0
65042038,1,1.0,320.0
64356022,1,0.0,152.0
65358045,0,0.0,364.0
65496020,0,0.0,300.0
67579050,1,0.0,480.0
64343019,1,0.0,160.0
65749033,1,0.0,760.0
64068015,0,0.0,160.0
64264005,0,0.0,592.0
60983029,1,0.0,350.0
64295043,0,1.0,300.0
64262015,0,0.0,352.0
64186045,0,0.0,350.0
65988013,0,1.0,320.0
67683010,0,0.0,250.0
65753025,1,1.0,400.0
67288006,1,0.0,120.0
68304017,0,1.0,320.0
67032053,0,1.0,300.0
64337010,1,0.0,210.0
66382034,0,0.0,600.0
64352012,1,0.0,160.0
64247037,0,0.0,400.0
64263025,0,0.0,320.0
66922071,0,0.0,120.0
64273025,0,0.0,198.0
67032067,0,1.0,300.0
64295041,0,1.0,300.0
67032061,0,1.0,300.0
65043043,1,0.0,180.0
67803031,0,0.0,528.0
65434037,0,0.0,600.0
68357003,0,1.0,320.0
64260027,0,0.0,352.0
64357005,0,0.0,180.0
64337036,1,0.0,210.0
65043031,1,0.0,180.0
65358091,0,0.0,364.0
65476019,0,0.0,600.0
67289079,1,1.0,300.0
64248010,1,1.0,160.0
65749025,1,0.0,760.0
68302066,1,1.0,320.0
65753038,1,1.0,400.0
66382041,0,0.0,600.0
67407005,0,0.0,528.0
64344029,1,0.0,160.0
66891046,0,0.0,560.0
67799019,0,0.0,288.0
68097061,0,1.0,300.0
68158074,1,1.0,300.0
68304066,0,1.0,320.0
64283039,1,1.0,280.0
65473019,0,0.0,160.0
64282038,1,1.0,280.0
65474016,0,1.0,320.0
64262008,0,0.0,352.0
64431056,0,0.0,160.0
64364017,0,0.0,550.0
64329010,1,0.0,160.0
68158023,1,1.0,300.0
64346013,1,1.0,280.0
62617009,0,0.0,180.0
64295007,0,1.0,300.0
64357073,0,0.0,180.0
64358022,0,0.0,512.0
65986015,1,1.0,320.0
60409033,0,0.0,360.0
67786048,0,0.0,350.0
63066044,0,0.0,360.0
65476027,0,0.0,600.0
59026019,0,0.0,592.0
64295029,0,1.0,300.0
65358060,0,0.0,364.0
64283025,1,1.0,280.0
65686034,0,0.0,600.0
68444033,1,0.0,220.0
65436023,0,0.0,360.0
65358035,0,0.0,364.0
65984027,0,0.0,560.0
65358033,0,0.0,364.0
64295035,0,1.0,300.0
68449043,1,1.0,220.0
64329034,1,0.0,160.0
68449009,1,1.0,220.0
64068016,0,0.0,160.0
68302029,1,1.0,320.0
64431041,0,0.0,160.0
66809034,0,0.0,480.0
65753044,1,1.0,400.0
64174039,0,1.0,320.0
64282029,1,1.0,280.0
64282008,1,1.0,280.0
65240021,1,0.0,160.0
65358193,0,0.0,364.0
64248018,1,1.0,160.0
68302062,1,1.0,320.0
64373013,0,0.0,368.0
68357037,0,1.0,320.0
64330009,1,0.0,160.0
64296027,0,0.0,288.0
64298045,0,0.0,600.0
66382027,0,0.0,600.0
68304002,0,1.0,320.0
64296020,0,0.0,288.0
65984105,0,0.0,560.0
64298011,0,0.0,600.0
64186017,0,0.0,350.0
65984092,0,0.0,560.0
66451029,0,0.0,600.0
65496028,0,0.0,300.0
65473017,0,0.0,160.0
68449021,1,1.0,220.0
65461019,0,0.0,75.0
67683044,0,0.0,250.0
66922080,0,0.0,120.0
64361026,0,0.0,260.0
64297035,0,0.0,288.0
64358018,0,0.0,512.0
60409044,0,0.0,360.0
67700044,1,0.0,288.0
68232022,1,1.0,440.0
68449041,1,1.0,220.0
64186030,0,0.0,350.0
67407008,0,0.0,528.0
60983004,1,0.0,350.0
65882030,0,0.0,184.0
66542026,0,0.0,160.0
64358015,0,0.0,512.0
68357013,0,1.0,320.0
64345023,0,0.0,208.0
67460023,1,0.0,480.0
64296044,0,0.0,288.0
65987009,0,1.0,320.0
68444050,1,0.0,220.0
65042039,1,1.0,320.0
65883035,0,1.0,240.0
64300023,0,0.0,600.0
65686035,0,0.0,600.0
64344020,1,0.0,160.0
65984113,0,0.0,560.0
65984070,0,0.0,560.0
64068008,0,0.0,160.0
65984002,0,0.0,560.0
65043049,1,0.0,180.0
64329020,1,0.0,160.0
68405027,0,0.0,400.0
67843049,1,0.0,350.0
64297036,0,0.0,288.0
66922052,0,0.0,120.0
67843043,1,0.0,350.0
67407035,0,0.0,528.0
65358172,0,0.0,364.0
65358111,0,0.0,364.0
65984054,0,0.0,560.0
64295006,0,1.0,300.0
64298024,0,0.0,600.0
65984018,0,0.0,560.0
64264040,0,0.0,592.0
63066026,0,0.0,360.0
65043015,1,0.0,180.0
65984069,0,0.0,560.0
64174008,0,1.0,320.0
66382026,0,0.0,600.0
66303003,0,,
68233044,1,1.0,440.0
64354020,1,0.0,160.0
65753043,1,1.0,400.0
64186043,0,0.0,350.0
64330040,1,0.0,160.0
68233036,1,1.0,440.0
68386015,0,0.0,180.0
66542032,0,0.0,160.0
64296039,0,0.0,288.0
65240094,1,0.0,160.0
68386012,0,0.0,180.0
64337007,1,0.0,210.0
67032027,0,1.0,300.0
65493002,0,0.0,770.0
65986001,1,1.0,320.0
65984103,0,0.0,560.0
66837021,0,0.0,480.0
68233038,1,1.0,440.0
67032050,0,1.0,300.0
66086024,0,0.0,680.0
64067050,0,0.0,160.0
67288036,1,0.0,120.0
64264027,0,0.0,592.0
68158072,1,1.0,300.0
67407049,0,0.0,528.0
67805004,0,0.0,250.0
67799010,0,0.0,288.0
64068020,0,0.0,160.0
60929028,0,0.0,350.0
65358191,0,0.0,364.0
65358108,0,0.0,364.0
65480017,0,0.0,300.0
64329030,1,0.0,160.0
67843010,1,0.0,350.0
68386001,0,0.0,180.0
64330007,1,0.0,160.0
64244007,1,0.0,480.0
67032039,0,1.0,300.0
64248005,1,1.0,160.0
65358161,0,0.0,364.0
67683046,0,0.0,250.0
67407017,0,0.0,528.0
64336022,1,0.0,210.0
64364002,0,0.0,550.0
64264035,0,0.0,592.0
68119014,1,0.0,160.0
65293018,0,0.0,180.0
68232043,1,1.0,440.0
66303022,0,0.0,240.0
64338040,1,0.0,208.0
64298008,0,0.0,600.0
65749037,1,0.0,760.0
68304091,0,1.0,320.0
68233006,1,1.0,440.0
67032047,0,1.0,300.0
67407048,0,0.0,528.0
64353032,1,0.0,160.0
65211036,1,1.0,150.0
64295050,0,1.0,300.0
64344021,1,0.0,160.0
66922010,0,0.0,120.0
68233017,1,1.0,440.0
64247018,0,0.0,400.0
64067024,0,0.0,160.0
68386047,0,0.0,180.0
66451001,0,0.0,600.0
67407031,0,0.0,528.0
66891005,0,0.0,560.0
68304014,0,1.0,320.0
66837019,0,0.0,480.0
65481013,0,0.0,300.0
64338012,1,0.0,208.0
67843014,1,0.0,350.0
65984076,0,0.0,560.0
66922051,0,0.0,120.0
65988009,0,1.0,320.0
64373033,0,0.0,368.0
64281025,0,0.0,400.0
65358007,0,0.0,364.0
66837040,0,0.0,480.0
68304069,0,1.0,320.0
64356010,1,0.0,152.0
65987036,0,1.0,320.0
65240050,1,0.0,160.0
65358197,0,0.0,364.0
63066024,0,0.0,360.0
66086034,0,0.0,680.0
65987037,0,1.0,320.0
64283005,1,1.0,280.0
64431028,0,0.0,160.0
64337023,1,0.0,210.0
64337005,1,0.0,210.0
68158041,1,1.0,300.0
67842033,1,0.0,350.0
68386043,0,0.0,180.0
64329028,1,0.0,160.0
66837015,0,0.0,480.0
64300035,0,0.0,600.0
67803020,0,0.0,528.0
64352038,1,0.0,160.0
59026036,0,0.0,592.0
67799026,0,0.0,288.0
64347023,0,0.0,420.0
66086029,0,0.0,680.0
68304060,0,1.0,320.0
65984014,0,0.0,560.0
64344010,1,0.0,160.0
66922021,0,0.0,120.0
65240063,1,0.0,160.0
64264008,0,0.0,592.0
64345020,0,0.0,208.0
64273006,0,0.0,198.0
67786034,0,0.0,350.0
65984041,0,0.0,560.0
66086028,0,0.0,680.0
64186022,0,0.0,350.0
65232017,0,0.0,265.0
67579020,1,0.0,480.0
67826014,0,0.0,350.0
68357010,0,1.0,320.0
67803029,0,0.0,528.0
68302050,1,1.0,320.0
65434009,0,0.0,600.0
65240002,1,0.0,160.0
68449017,1,1.0,220.0
67842047,1,0.0,350.0
66837024,0,0.0,480.0
64297043,0,0.0,288.0
64357032,0,0.0,180.0
67683004,0,0.0,250.0
64297048,0,0.0,288.0
64353018,1,0.0,160.0
65883037,0,1.0,240.0
66922032,0,0.0,120.0
67845046,1,0.0,350.0
64345002,0,0.0,208.0
59026008,0,0.0,592.0
64346023,1,1.0,280.0
65987038,0,1.0,320.0
65988040,0,1.0,320.0
64283032,1,1.0,280.0
67845025,1,0.0,350.0
67577010,1,0.0,480.0
68119021,1,0.0,160.0
62617022,0,0.0,180.0
65358014,0,0.0,364.0
65358096,0,0.0,364.0
66542017,0,0.0,160.0
68405023,0,0.0,400.0
65358178,0,0.0,364.0
66451019,0,0.0,600.0
68386045,0,0.0,180.0
60984021,1,0.0,350.0
68119010,1,0.0,160.0
64209019,0,0.0,600.0
64364007,0,0.0,550.0
67577039,1,0.0,480.0
65753035,1,1.0,400.0
64330003,1,0.0,160.0
64283004,1,1.0,280.0
65042009,1,1.0,320.0
65481030,0,0.0,300.0
67034057,1,1.0,300.0
66086039,0,0.0,680.0
64336041,1,0.0,210.0
65984021,0,0.0,560.0
65358068,0,0.0,364.0
65294030,1,0.0,200.0
65882035,0,0.0,184.0
64067046,0,0.0,160.0
65476014,0,0.0,600.0
65497009,0,0.0,300.0
68158078,1,1.0,300.0
64343023,1,0.0,160.0
66264034,0,0.0,72.0
68402040,0,0.0,250.0
67032016,0,1.0,300.0
65984043,0,0.0,560.0
64067036,0,0.0,160.0
67579024,1,0.0,480.0
64263016,0,0.0,320.0
63066032,0,0.0,360.0
65294029,1,0.0,200.0
65358147,0,0.0,364.0
65984096,0,0.0,560.0
64281006,0,0.0,400.0
65481014,0,0.0,300.0
64281004,0,0.0,400.0
65749030,1,0.0,760.0
65459009,0,1.0,320.0
68357036,0,1.0,320.0
68302056,1,1.0,320.0
65986018,1,1.0,320.0
65358195,0,0.0,364.0
64337015,1,0.0,210.0
65749014,1,0.0,760.0
65987008,0,1.0,320.0
65476046,0,0.0,600.0
67407001,0,0.0,528.0
64353019,1,0.0,160.0
64295028,0,1.0,300.0
64260017,0,0.0,352.0
68301040,0,1.0,320.0
64354003,1,0.0,160.0
68441024,0,0.0,448.0
65294038,1,0.0,200.0
64356016,1,0.0,152.0
65753047,1,1.0,400.0
64263028,0,0.0,320.0
65042010,1,1.0,320.0
64298042,0,0.0,600.0
65497014,0,0.0,300.0
64392014,0,0.0,550.0
65358182,0,0.0,364.0
66542001,0,0.0,160.0
65358160,0,0.0,364.0
64346021,1,1.0,280.0
66837027,0,0.0,480.0
65987001,0,1.0,320.0
64295023,0,1.0,300.0
65496024,0,0.0,300.0
65240113,1,0.0,160.0
64244040,1,0.0,480.0
64260026,0,0.0,352.0
63066012,0,0.0,360.0
67289052,1,1.0,300.0
65294017,1,0.0,200.0
67407018,0,0.0,528.0
64358023,0,0.0,512.0
65882016,0,0.0,184.0
