id,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu
68402036,Kamu Ofisi,0.0,0.0
65240054,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68301001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64343017,Kamu Ofisi,,
64336039,Kamu Ofisi,0.0,0.0
65240098,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68441018,Kamu Ofisi,,
65480028,Meslek Lisesi,0.0,0.0
65480024,Meslek Lisesi,1.0,1.0
64236007,Universite,0.0,0.0
66922072,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64273026,Meslek Lisesi,1.0,1.0
67683050,Ortaokul (Universite),1.0,1.0
66264029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358041,Halk Egitim Merkezi (Hem),,
65476026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64300022,Meslek Lisesi,0.0,0.0
64330037,Kamu Ofisi,1.0,1.0
64247040,Meslek Lisesi,1.0,1.0
67288038,Kamu Ofisi,1.0,1.0
67845027,Universite,1.0,1.0
68386050,Kamu Ofisi,1.0,1.0
65753030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68405004,Kamu Ofisi,,
64329019,Kamu Ofisi,,
68405035,Kamu Ofisi,1.0,1.0
65497022,Meslek Lisesi,1.0,1.0
61177017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66086005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64281017,Meslek Lisesi,,
65240120,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67799029,Ortaokul (Universite),0.0,0.0
64352036,Kamu Ofisi,0.0,0.0
65493042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65358104,Halk Egitim Merkezi (Hem),0.0,0.0
64186007,Universite,,
64337043,Kamu Ofisi,1.0,1.0
64244036,Meslek Lisesi,0.0,0.0
64347011,Kamu Ofisi,,
65687016,Universite,,
68304040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
60984012,Universite,,
64264014,Kamu Ofisi,,
67683001,Ortaokul (Universite),,
64392028,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
64392021,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
68402048,Kamu Ofisi,0.0,0.0
68302024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68441037,Kamu Ofisi,1.0,1.0
66264013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68405036,Kamu Ofisi,1.0,1.0
65042041,Kamu Ofisi,1.0,1.0
64357030,Kamu Ofisi,,
67843004,Universite,,
68233011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
61177023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65987030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
68444026,Meslek Lisesi,1.0,1.0
67843001,Universite,,
65240093,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64353020,Kamu Ofisi,,
64361002,Meslek Lisesi,,
64361011,Meslek Lisesi,1.0,1.0
65358021,Halk Egitim Merkezi (Hem),,
65481016,Meslek Lisesi,1.0,1.0
68405041,Kamu Ofisi,1.0,1.0
67573040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65496026,Meslek Lisesi,0.0,0.0
64352003,Kamu Ofisi,,
66542027,Meslek Lisesi,1.0,1.0
64174034,Universite,1.0,1.0
68097079,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67577008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64295024,Meslek Lisesi,,
65984068,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64248001,Meslek Lisesi,,
65476020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67805017,Ortaokul (Universite),1.0,1.0
64300039,Meslek Lisesi,1.0,1.0
68158006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65749031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67805019,Ortaokul (Universite),0.0,0.0
68232006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64264004,Kamu Ofisi,,
64174021,Universite,1.0,1.0
64209017,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65473021,Meslek Lisesi,1.0,1.0
63066001,Universite,,
67289046,Kamu Ofisi,1.0,1.0
67460008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65459001,Halk Egitim Merkezi (Hem),,
64337012,Kamu Ofisi,,
68302063,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66891027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64174043,Universite,1.0,1.0
64345012,Kamu Ofisi,,
68302041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64431060,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68233013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984112,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67573007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65481012,Meslek Lisesi,,
65882022,Meslek Lisesi,1.0,1.0
68441050,Kamu Ofisi,1.0,1.0
65883012,Meslek Lisesi,,
65988037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67842050,Universite,0.0,0.0
68441002,Kamu Ofisi,,
60984020,Universite,0.0,0.0
65984081,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64356039,Kamu Ofisi,0.0,0.0
64352009,Kamu Ofisi,,
65358148,Halk Egitim Merkezi (Hem),1.0,1.0
64337021,Kamu Ofisi,,
68405031,Kamu Ofisi,1.0,1.0
68301026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65042029,Kamu Ofisi,1.0,1.0
65358098,Halk Egitim Merkezi (Hem),,
65043028,Kamu Ofisi,1.0,1.0
64431024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358105,Halk Egitim Merkezi (Hem),1.0,1.0
65459028,Halk Egitim Merkezi (Hem),0.0,0.0
65240056,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64296050,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65987025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64344034,Kamu Ofisi,0.0,0.0
66264001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67803004,Ortaokul (Universite),,
66264032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64431030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65436005,Meslek Lisesi,,
67288028,Kamu Ofisi,0.0,0.0
64364022,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
68357021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68232009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68232039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67289064,Kamu Ofisi,1.0,1.0
65984019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67579001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67579049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68304100,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65749008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68302018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64337039,Kamu Ofisi,1.0,1.0
67460007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67573010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64174005,Universite,,
67577031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64329017,Kamu Ofisi,,
64297045,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65461006,Meslek Lisesi,,
59026032,Kamu Ofisi,0.0,0.0
68449008,Meslek Lisesi,,
64337014,Kamu Ofisi,,
64354025,Kamu Ofisi,0.0,0.0
64247001,Meslek Lisesi,,
68444040,Meslek Lisesi,1.0,1.0
65984082,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64186038,Universite,0.0,0.0
68301019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64209008,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65293035,Universite,1.0,1.0
60984005,Universite,,
63066013,Universite,,
64330025,Kamu Ofisi,1.0,1.0
64337049,Kamu Ofisi,0.0,0.0
65496004,Meslek Lisesi,,
64283007,Kamu Ofisi,,
68449005,Meslek Lisesi,,
66809037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67034030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240084,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65987018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64352029,Kamu Ofisi,1.0,1.0
65459006,Halk Egitim Merkezi (Hem),,
64364024,"Meslek Lisesi, Devlet Dairesi",1.0,1.0
68449031,Meslek Lisesi,1.0,1.0
65358175,Halk Egitim Merkezi (Hem),0.0,0.0
64372008,"Meslek Lisesi, Devlet Dairesi",,
64248009,Meslek Lisesi,,
68357002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65476028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60409039,Universite,0.0,0.0
64263017,Halk Egitim Merkezi (Hem),,
64373010,"Kamu Ofisi, Meslek Lisesi",,
67032020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984050,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358080,Halk Egitim Merkezi (Hem),,
65749029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65496030,Meslek Lisesi,1.0,1.0
65753039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67842020,Universite,,
68449007,Meslek Lisesi,,
64356012,Kamu Ofisi,,
64263032,Halk Egitim Merkezi (Hem),1.0,1.0
64264001,Kamu Ofisi,,
68357028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60409022,Universite,,
65749007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64186042,Universite,1.0,0.0
65358025,Halk Egitim Merkezi (Hem),,
65686037,Universite,1.0,1.0
65984022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358155,Halk Egitim Merkezi (Hem),1.0,1.0
65358086,Halk Egitim Merkezi (Hem),,
68402013,Kamu Ofisi,,
64283013,Kamu Ofisi,,
65883002,Meslek Lisesi,,
65473012,Meslek Lisesi,,
64357094,Kamu Ofisi,1.0,1.0
65434019,Stk'Lar,,
68158052,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65481029,Meslek Lisesi,1.0,1.0
64330010,Kamu Ofisi,,
64263034,Halk Egitim Merkezi (Hem),1.0,1.0
64431046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64300012,Meslek Lisesi,,
64431018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68357046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67799017,Ortaokul (Universite),,
67573014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240012,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65481021,Meslek Lisesi,1.0,1.0
65986032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67803012,Ortaokul (Universite),,
67034058,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67289035,Kamu Ofisi,,
64296019,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
64283014,Kamu Ofisi,,
64298018,Meslek Lisesi,,
64354039,Kamu Ofisi,1.0,1.0
67799005,Ortaokul (Universite),,
67577042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67786049,Ortaokul (Universite),1.0,1.0
64392008,"Kamu Ofisi, Meslek Lisesi",,
65358022,Halk Egitim Merkezi (Hem),,
65240046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64264036,Kamu Ofisi,0.0,0.0
65474003,Halk Egitim Merkezi (Hem),,
68402005,Kamu Ofisi,,
65434039,Stk'Lar,1.0,1.0
68449002,Meslek Lisesi,,
67842043,Universite,1.0,1.0
68097053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65434012,Stk'Lar,,
67460032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
59026011,Kamu Ofisi,,
67799031,Ortaokul (Universite),1.0,1.0
65687020,Universite,,
64273011,Meslek Lisesi,,
64431054,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67826026,,,
68302014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64343021,Kamu Ofisi,0.0,0.0
64295008,Meslek Lisesi,,
65480027,Meslek Lisesi,0.0,0.0
67786017,Ortaokul (Universite),,
60929005,Universite,,
67842006,Universite,,
66891003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64352037,Kamu Ofisi,0.0,0.0
64357056,Kamu Ofisi,1.0,1.0
67700003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65496017,Meslek Lisesi,1.0,1.0
67843035,Universite,1.0,1.0
67683005,Ortaokul (Universite),,
65434025,Stk'Lar,0.0,0.0
68386011,Kamu Ofisi,,
65687017,Universite,,
65179028,Meslek Lisesi,1.0,1.0
60983016,Universite,0.0,0.0
64354038,Kamu Ofisi,1.0,1.0
68301015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64352019,Kamu Ofisi,,
67803028,Ortaokul (Universite),0.0,0.0
65240026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64336025,Kamu Ofisi,,
64244018,Meslek Lisesi,1.0,1.0
63066028,Universite,0.0,0.0
67845032,Universite,1.0,1.0
68304024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65461014,Meslek Lisesi,,
60983014,Universite,,
67034029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68097054,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64330023,Kamu Ofisi,1.0,1.0
59026040,Kamu Ofisi,0.0,0.0
64281010,Meslek Lisesi,,
67805015,Ortaokul (Universite),1.0,1.0
67842002,Universite,,
67843007,Universite,,
64209028,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
67700042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66086044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66891045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68304026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358076,Halk Egitim Merkezi (Hem),,
64296017,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
61177037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64343018,Kamu Ofisi,,
64273003,Meslek Lisesi,,
64244003,Meslek Lisesi,1.0,1.0
64282012,Kamu Ofisi,,
65984035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64357086,Kamu Ofisi,0.0,0.0
64364020,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
64282011,Kamu Ofisi,,
65883032,Meslek Lisesi,1.0,1.0
64263007,Halk Egitim Merkezi (Hem),,
68301018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68158015,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64357066,Kamu Ofisi,1.0,1.0
60409023,Universite,,
64345021,Kamu Ofisi,1.0,1.0
64262041,Halk Egitim Merkezi (Hem),0.0,0.0
68304074,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60984004,Universite,,
67786020,Ortaokul (Universite),,
64298023,Meslek Lisesi,,
67579010,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67786008,Ortaokul (Universite),,
68402028,Kamu Ofisi,1.0,1.0
67786002,Ortaokul (Universite),,
67032062,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68449004,Meslek Lisesi,,
67289042,Kamu Ofisi,1.0,1.0
67700014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64260005,Halk Egitim Merkezi (Hem),,
64352039,Kamu Ofisi,1.0,1.0
68304045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64282018,Kamu Ofisi,,
65436024,Meslek Lisesi,1.0,1.0
68096034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
60409052,Universite,0.0,0.0
64354008,Kamu Ofisi,,
65987042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67032057,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68444015,Meslek Lisesi,,
60929001,Universite,,
67034067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65179013,Meslek Lisesi,,
65493035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67288023,Kamu Ofisi,1.0,1.0
68302054,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358141,Halk Egitim Merkezi (Hem),0.0,0.0
65493011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68302053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
68357027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67683007,Ortaokul (Universite),,
68304061,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358181,Halk Egitim Merkezi (Hem),1.0,1.0
68301024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64300037,Meslek Lisesi,0.0,0.0
64330015,Kamu Ofisi,,
65358192,Halk Egitim Merkezi (Hem),1.0,1.0
65474024,Halk Egitim Merkezi (Hem),1.0,0.0
64298009,Meslek Lisesi,,
64273023,Meslek Lisesi,1.0,1.0
65358050,Halk Egitim Merkezi (Hem),,
67579019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64174040,Universite,1.0,1.0
64431011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358194,Halk Egitim Merkezi (Hem),1.0,1.0
60984001,Universite,,
62617027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64283019,Kamu Ofisi,,
64247024,Meslek Lisesi,1.0,1.0
66542028,Meslek Lisesi,1.0,1.0
64295014,Meslek Lisesi,,
67683035,Ortaokul (Universite),1.0,1.0
68301034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67700039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64264013,Kamu Ofisi,,
65240044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240081,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66922035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
60929027,Universite,1.0,1.0
65986034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65240067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68097041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67577022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64295032,Meslek Lisesi,1.0,1.0
64346022,Kamu Ofisi,1.0,1.0
64244022,Meslek Lisesi,1.0,1.0
65240086,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64244028,Meslek Lisesi,1.0,1.0
65497007,Meslek Lisesi,,
67683021,Ortaokul (Universite),,
68444018,Meslek Lisesi,,
64344008,Kamu Ofisi,,
67579017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64346037,Kamu Ofisi,1.0,1.0
65988001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64357085,Kamu Ofisi,0.0,0.0
64357047,Kamu Ofisi,,
67842029,Universite,1.0,1.0
65497024,Meslek Lisesi,0.0,0.0
64284005,Meslek Lisesi,,
64248004,Meslek Lisesi,,
65240037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65496022,Meslek Lisesi,0.0,0.0
67034060,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67826008,Ortaokul (Universite),,
64354022,Kamu Ofisi,1.0,1.0
64392002,"Kamu Ofisi, Meslek Lisesi",,
64300038,Meslek Lisesi,0.0,0.0
64353001,Kamu Ofisi,,
64186001,Universite,,
63066007,Universite,,
64352022,Kamu Ofisi,1.0,1.0
66837028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67700023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67826028,Ortaokul (Universite),1.0,1.0
65461025,Meslek Lisesi,1.0,1.0
64329038,Kamu Ofisi,1.0,1.0
59026002,Kamu Ofisi,,
65984057,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64347010,Kamu Ofisi,,
64295009,Meslek Lisesi,,
60929006,Universite,,
68301017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64260020,Halk Egitim Merkezi (Hem),,
67703025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65240089,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64263018,Halk Egitim Merkezi (Hem),,
61177022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64283010,Kamu Ofisi,,
68301025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68386038,Kamu Ofisi,1.0,1.0
64244016,,,
64282020,Kamu Ofisi,,
68301033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68357014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68302068,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67842036,Universite,1.0,1.0
64260030,Halk Egitim Merkezi (Hem),1.0,1.0
64295048,Meslek Lisesi,1.0,1.0
66922018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67803034,Ortaokul (Universite),1.0,1.0
61177021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65474020,Halk Egitim Merkezi (Hem),1.0,1.0
65986004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64186010,Universite,,
66922042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64273020,Meslek Lisesi,1.0,1.0
68304055,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65240011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67786025,Ortaokul (Universite),,
66303016,Meslek Lisesi,0.0,0.0
64364016,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
67032033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67579022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64263033,Halk Egitim Merkezi (Hem),1.0,1.0
64330030,Kamu Ofisi,1.0,1.0
64352016,Kamu Ofisi,,
65473022,Meslek Lisesi,1.0,1.0
67843011,Universite,,
68097038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65493013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64358004,Meslek Lisesi,,
65988031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64337006,Kamu Ofisi,,
65497012,Meslek Lisesi,,
64373011,"Kamu Ofisi, Meslek Lisesi",,
64300019,Meslek Lisesi,,
67460025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68402042,Kamu Ofisi,1.0,1.0
64273014,Meslek Lisesi,,
60984018,Universite,1.0,1.0
64300013,Meslek Lisesi,,
60929011,Universite,,
67803042,Ortaokul (Universite),0.0,0.0
64262012,Halk Egitim Merkezi (Hem),,
67803025,Ortaokul (Universite),,
68441043,Kamu Ofisi,1.0,1.0
67460020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67843026,Universite,1.0,1.0
65984063,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64263049,Halk Egitim Merkezi (Hem),0.0,0.0
64295001,Meslek Lisesi,,
64273004,Meslek Lisesi,,
64354002,Kamu Ofisi,,
68304064,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64338009,Kamu Ofisi,,
64373019,"Kamu Ofisi, Meslek Lisesi",,
64300029,Meslek Lisesi,0.0,0.0
68402016,Kamu Ofisi,,
65474013,Halk Egitim Merkezi (Hem),,
67803003,Ortaokul (Universite),,
65179011,Meslek Lisesi,,
64281002,Meslek Lisesi,,
67845037,Universite,1.0,1.0
65480018,Meslek Lisesi,1.0,1.0
60984022,Universite,1.0,1.0
67289053,Kamu Ofisi,1.0,1.0
64295049,Meslek Lisesi,1.0,1.0
65496013,Meslek Lisesi,,
64373012,"Kamu Ofisi, Meslek Lisesi",,
64264024,Kamu Ofisi,0.0,0.0
66809006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
59026021,Kamu Ofisi,1.0,1.0
67460024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68097067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67700016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64353004,Kamu Ofisi,,
64358013,Meslek Lisesi,,
66303011,Meslek Lisesi,,
64262009,Halk Egitim Merkezi (Hem),,
60929016,Universite,0.0,0.0
67803023,Ortaokul (Universite),,
64346003,Kamu Ofisi,,
64338021,Kamu Ofisi,1.0,1.0
67843022,Universite,,
65753045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64353008,Kamu Ofisi,,
68402015,Kamu Ofisi,,
64300030,Meslek Lisesi,1.0,1.0
67579029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67683022,Ortaokul (Universite),,
67826015,Ortaokul (Universite),,
