id,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_hafta_20+_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort
68158078,1.0,1.0,1.0,1.0,72.0,700.0
64343023,1.0,1.0,1.0,1.0,40.0,650.0
66264034,1.0,0.0,,0.0,60.0,650.0
68402040,1.0,0.0,,1.0,66.0,680.0
67032016,1.0,0.0,,,,
65984043,1.0,0.0,,,,
64067036,1.0,0.0,,0.0,60.0,400.0
67579024,1.0,0.0,,,,
64263016,1.0,0.0,,0.0,40.0,700.0
63066032,1.0,1.0,1.0,0.0,66.0,600.0
65294029,1.0,0.0,,,,
65358147,0.0,,,,,
65984096,1.0,0.0,,,,
64281006,1.0,1.0,1.0,1.0,48.0,760.0
65481014,1.0,1.0,1.0,1.0,70.0,1290.0
64281004,1.0,1.0,1.0,1.0,48.0,1000.0
65749030,1.0,1.0,1.0,1.0,40.0,1100.0
65459009,1.0,1.0,1.0,1.0,72.0,660.0
68357036,1.0,0.0,,,,
68302056,1.0,0.0,,,,
65986018,1.0,0.0,,,,
65358195,1.0,0.0,,,,
64337015,1.0,1.0,1.0,1.0,60.0,650.0
65749014,1.0,0.0,,,,
65987008,1.0,0.0,,1.0,40.0,1000.0
65476046,1.0,1.0,1.0,1.0,75.0,1500.0
67407001,1.0,0.0,,,,
64353019,1.0,0.0,,1.0,60.0,600.0
64295028,1.0,1.0,1.0,1.0,50.0,1000.0
64260017,0.0,,,,,
68301040,1.0,0.0,,1.0,84.0,732.0
64354003,1.0,1.0,1.0,1.0,40.0,680.0
68441024,1.0,0.0,,,,
65294038,1.0,0.0,,1.0,45.0,2250.0
64356016,1.0,0.0,,,,
65753047,1.0,1.0,0.0,0.0,60.0,400.0
64263028,0.0,,,,,
65042010,1.0,0.0,,1.0,40.0,500.0
64298042,1.0,1.0,1.0,1.0,45.0,750.0
65497014,1.0,0.0,,0.0,60.0,650.0
64392014,1.0,1.0,0.0,0.0,55.0,880.0
65358182,1.0,0.0,,,,
66542001,1.0,0.0,,0.0,60.0,600.0
65358160,1.0,0.0,,,,
64346021,1.0,1.0,1.0,1.0,57.0,800.0
66837027,1.0,0.0,,1.0,192.0,800.0
65987001,1.0,0.0,,,,
64295023,1.0,0.0,,,,
65496024,0.0,,,,,
65240113,0.0,,,,,
64244040,1.0,1.0,0.0,1.0,12.0,900.0
64260026,1.0,0.0,,,,
63066012,1.0,1.0,0.0,,,
67289052,1.0,0.0,,1.0,72.0,700.0
65294017,1.0,1.0,1.0,1.0,45.0,1500.0
67407018,1.0,1.0,1.0,1.0,60.0,1000.0
64358023,1.0,0.0,,,,
65882016,1.0,1.0,1.0,1.0,50.0,800.0
67460016,1.0,0.0,,,,
64264017,1.0,1.0,1.0,1.0,40.0,500.0
68304062,1.0,1.0,1.0,1.0,60.0,500.0
68096030,1.0,0.0,,,,
65476031,1.0,0.0,,,,
64354024,1.0,99.0,1.0,1.0,40.0,900.0
64260038,1.0,1.0,1.0,0.0,999.0,300.0
67700019,1.0,0.0,,1.0,60.0,647.0
64373028,1.0,1.0,1.0,1.0,50.0,800.0
68301031,1.0,0.0,,0.0,40.0,400.0
68386036,1.0,1.0,1.0,1.0,45.0,1000.0
65240045,1.0,0.0,,1.0,45.0,650.0
65480020,0.0,,,,,
67034079,1.0,0.0,,1.0,49.0,650.0
64338026,1.0,0.0,,1.0,60.0,99999.0
68357012,1.0,1.0,0.0,0.0,72.0,500.0
68405034,1.0,0.0,,1.0,60.0,750.0
65179021,1.0,0.0,,1.0,20.0,200.0
65987039,1.0,0.0,,1.0,60.0,900.0
68444020,1.0,1.0,1.0,1.0,66.0,750.0
64364006,1.0,1.0,1.0,0.0,40.0,570.0
65984009,1.0,0.0,,,,
64358030,1.0,0.0,,,,
67460042,1.0,1.0,0.0,1.0,60.0,589.0
67799011,1.0,0.0,,1.0,45.0,900.0
68301003,1.0,0.0,,,,
64352028,1.0,1.0,1.0,0.0,77.0,700.0
64282032,1.0,0.0,,,,
65434020,1.0,1.0,1.0,,,
67700025,1.0,1.0,1.0,1.0,45.0,1000.0
64353026,1.0,0.0,,0.0,60.0,99999.0
66264022,1.0,0.0,,1.0,84.0,800.0
64295047,1.0,1.0,1.0,1.0,40.0,800.0
64264037,1.0,0.0,,,,
64346035,1.0,0.0,,1.0,45.0,800.0
64354018,1.0,0.0,,0.0,50.0,800.0
67032037,0.0,,,,,
64431017,1.0,0.0,,0.0,48.0,650.0
66922016,1.0,1.0,1.0,0.0,30.0,1000.0
68232029,1.0,0.0,,0.0,48.0,200.0
66837029,1.0,1.0,1.0,1.0,60.0,1000.0
64298025,0.0,,,,,
65476035,1.0,1.0,1.0,1.0,45.0,2200.0
64352040,1.0,0.0,,0.0,72.0,750.0
65240100,1.0,1.0,1.0,1.0,40.0,1800.0
64281033,1.0,1.0,1.0,0.0,48.0,99999.0
64361017,1.0,0.0,,1.0,60.0,660.0
67826030,1.0,0.0,,1.0,54.0,400.0
64262048,1.0,0.0,,,,
68097064,1.0,1.0,1.0,1.0,54.0,2500.0
65293020,1.0,1.0,1.0,0.0,30.0,560.0
64283030,1.0,0.0,,,,
65436020,1.0,0.0,,1.0,60.0,550.0
65042025,1.0,0.0,,0.0,60.0,800.0
64358017,1.0,1.0,1.0,0.0,60.0,640.0
64356015,1.0,0.0,,,,
65749021,1.0,1.0,1.0,1.0,78.0,900.0
60929024,1.0,1.0,1.0,1.0,40.0,680.0
64357055,1.0,0.0,,0.0,42.0,450.0
66086001,1.0,1.0,1.0,1.0,42.0,750.0
64353023,0.0,,,,,
68096006,1.0,0.0,,1.0,53.0,400.0
67289059,1.0,1.0,1.0,,,
68357041,1.0,0.0,,0.0,66.0,320.0
64336027,1.0,0.0,,1.0,60.0,550.0
67034053,0.0,,,,,
67577007,1.0,0.0,,,,
64284002,1.0,0.0,,1.0,48.0,700.0
67460022,1.0,0.0,,,,
68301010,1.0,1.0,1.0,1.0,33.0,1600.0
64174032,0.0,,,,,
66382033,1.0,0.0,,,,
65240119,1.0,0.0,,,,
64354033,0.0,,,,,
68232042,1.0,1.0,1.0,1.0,50.0,700.0
64273002,1.0,1.0,1.0,1.0,48.0,650.0
65497029,0.0,,,,,
64347001,1.0,0.0,,,,
68233047,0.0,,,,,
65987007,1.0,0.0,,,,
64372015,1.0,0.0,,0.0,72.0,660.0
64067038,1.0,0.0,,0.0,15.0,1100.0
67032060,1.0,1.0,1.0,1.0,40.0,1000.0
64337002,1.0,0.0,,1.0,60.0,670.0
65687040,1.0,1.0,1.0,1.0,45.0,800.0
64344027,1.0,0.0,,1.0,45.0,600.0
66451016,0.0,,,,,
64372012,1.0,1.0,1.0,1.0,45.0,750.0
67034073,1.0,1.0,1.0,1.0,49.0,1250.0
64346025,1.0,1.0,1.0,1.0,57.0,1100.0
67845050,1.0,1.0,1.0,,,
66086025,0.0,,,,,
67803032,1.0,0.0,,0.0,140.0,800.0
64284027,1.0,0.0,,,,
64358016,1.0,1.0,1.0,1.0,48.0,700.0
66451022,1.0,0.0,,,,
68232032,1.0,1.0,1.0,1.0,50.0,700.0
64364023,1.0,0.0,,,,
65987017,1.0,0.0,,1.0,18.0,600.0
67703005,1.0,0.0,,1.0,78.0,800.0
65753005,1.0,0.0,,0.0,45.0,660.0
67799034,0.0,,,,,
67799040,1.0,0.0,,1.0,72.0,750.0
65493030,1.0,1.0,0.0,1.0,48.0,630.0
65043050,1.0,1.0,1.0,1.0,999.0,1200.0
65293001,1.0,0.0,,0.0,28.0,400.0
68444003,1.0,0.0,,0.0,60.0,1000.0
64392018,1.0,0.0,,1.0,60.0,2000.0
65986007,1.0,0.0,,0.0,25.0,200.0
67786027,1.0,1.0,1.0,1.0,72.0,700.0
64248008,0.0,,,,,
67288016,1.0,1.0,1.0,1.0,72.0,900.0
64344036,1.0,0.0,,,,
65232001,1.0,0.0,,,,
65481020,1.0,1.0,1.0,1.0,56.0,1200.0
68441001,1.0,1.0,1.0,1.0,50.0,1200.0
65497002,1.0,1.0,1.0,1.0,48.0,740.0
65984032,1.0,0.0,,,,
65240073,1.0,1.0,1.0,1.0,45.0,1700.0
67407037,1.0,0.0,,0.0,92.0,500.0
65358144,1.0,0.0,,,,
64209025,1.0,1.0,1.0,1.0,45.0,101.0
67407012,1.0,1.0,1.0,0.0,55.0,800.0
68233029,1.0,0.0,,,,
64329021,1.0,1.0,1.0,,,
68119009,1.0,1.0,0.0,1.0,48.0,700.0
67579028,1.0,0.0,,1.0,66.0,700.0
64346033,1.0,1.0,1.0,1.0,45.0,800.0
65473004,1.0,1.0,1.0,1.0,72.0,640.0
68357015,1.0,1.0,1.0,1.0,48.0,2000.0
68405003,1.0,0.0,,1.0,55.0,835.0
65240055,1.0,1.0,1.0,1.0,60.0,850.0
68357018,1.0,0.0,,0.0,80.0,400.0
65753023,1.0,1.0,1.0,1.0,45.0,2000.0
64346016,1.0,1.0,1.0,1.0,45.0,750.0
60983018,1.0,0.0,,99.0,60.0,680.0
64353035,1.0,0.0,,0.0,70.0,400.0
66922041,1.0,0.0,,,,
68301042,1.0,0.0,,,,
68449039,1.0,0.0,,,,
67579044,1.0,1.0,1.0,1.0,45.0,1000.0
65984094,1.0,0.0,,0.0,60.0,500.0
65474006,1.0,1.0,1.0,1.0,63.0,1000.0
67799007,1.0,0.0,,1.0,40.0,700.0
64300004,1.0,0.0,,0.0,48.0,525.0
64353030,1.0,1.0,1.0,1.0,40.0,2500.0
64209034,1.0,0.0,,1.0,40.0,650.0
66303015,1.0,1.0,0.0,,,
64244027,1.0,1.0,0.0,0.0,100.0,1200.0
68402029,1.0,0.0,,1.0,20.0,550.0
63066008,1.0,0.0,,,,
65984116,1.0,1.0,1.0,0.0,30.0,350.0
64357011,1.0,1.0,1.0,1.0,50.0,2000.0
68097022,0.0,,,,,
64431033,1.0,0.0,,1.0,50.0,1000.0
64364004,1.0,1.0,1.0,,,
64336024,1.0,0.0,,,,
65476037,0.0,,,,,
68405016,1.0,1.0,0.0,,,
68449045,1.0,0.0,,1.0,60.0,800.0
68386028,0.0,,,,,
64361014,1.0,0.0,,1.0,48.0,500.0
65211013,1.0,1.0,1.0,1.0,54.0,750.0
64346030,1.0,0.0,,1.0,50.0,1000.0
68097002,1.0,0.0,,,,
60409024,1.0,0.0,,1.0,55.0,650.0
68449013,1.0,1.0,1.0,1.0,91.0,780.0
64262035,1.0,0.0,,,,
65493024,1.0,1.0,1.0,1.0,48.0,1000.0
64343028,1.0,0.0,,1.0,50.0,668.0
64354001,1.0,0.0,,,,
65473002,1.0,0.0,,1.0,50.0,950.0
64298050,1.0,1.0,1.0,1.0,45.0,900.0
66451048,1.0,0.0,,,,
65493045,1.0,0.0,,0.0,48.0,500.0
64330026,1.0,0.0,,,,
68441046,1.0,0.0,,1.0,53.0,550.0
65459025,1.0,0.0,,,,
66382038,1.0,0.0,,0.0,5.0,600.0
68444028,1.0,0.0,,,,
67843018,1.0,1.0,1.0,0.0,45.0,650.0
64357050,1.0,0.0,,1.0,65.0,400.0
68441012,1.0,0.0,,0.0,60.0,99999.0
67803018,0.0,,,,,
64336017,1.0,0.0,,1.0,30.0,99999.0
67799014,1.0,1.0,1.0,1.0,54.0,1300.0
68097021,1.0,0.0,,1.0,999.0,450.0
64174024,1.0,0.0,,,,
65461003,1.0,1.0,1.0,,,
64282022,1.0,1.0,1.0,1.0,40.0,950.0
65358072,1.0,0.0,,,,
64174004,1.0,0.0,,1.0,60.0,99999.0
64357092,1.0,0.0,,0.0,60.0,500.0
65493036,0.0,,,,,
65474027,1.0,0.0,,1.0,40.0,760.0
68158045,1.0,1.0,1.0,1.0,40.0,1200.0
64329023,1.0,0.0,,1.0,48.0,900.0
65459010,1.0,1.0,1.0,1.0,48.0,700.0
65496012,1.0,1.0,1.0,1.0,44.0,700.0
65293004,1.0,0.0,,,,
67842042,1.0,1.0,1.0,1.0,40.0,3000.0
64356024,1.0,1.0,1.0,,,
64284004,1.0,1.0,0.0,,,
67407029,1.0,0.0,,1.0,70.0,300.0
65749019,1.0,0.0,,,,
65497006,1.0,1.0,1.0,1.0,48.0,875.0
68441033,1.0,0.0,,0.0,78.0,320.0
64336009,1.0,0.0,,0.0,60.0,60.0
65358186,1.0,0.0,,,,
64336044,1.0,0.0,,,,
64392027,1.0,1.0,1.0,1.0,48.0,950.0
65476044,1.0,0.0,,,,
65240009,0.0,,,,,
68158036,1.0,1.0,1.0,1.0,59.0,700.0
64373036,1.0,1.0,1.0,0.0,25.0,350.0
68449016,1.0,1.0,1.0,1.0,25.0,900.0
68232038,1.0,0.0,,,,
65687022,1.0,0.0,,,,
68097029,0.0,,,,,
65294023,1.0,0.0,,1.0,84.0,650.0
66086004,1.0,0.0,,0.0,20.0,500.0
66922003,1.0,1.0,1.0,1.0,48.0,1000.0
68405026,1.0,0.0,,1.0,60.0,650.0
65436002,1.0,1.0,1.0,1.0,54.0,600.0
64329006,1.0,1.0,0.0,1.0,54.0,660.0
68096038,1.0,0.0,,0.0,60.0,350.0
67288021,1.0,0.0,,,,
64174015,0.0,,,,,
66451037,1.0,0.0,,0.0,40.0,300.0
67034043,1.0,1.0,1.0,1.0,60.0,700.0
64338038,1.0,0.0,,1.0,70.0,600.0
66264028,1.0,1.0,1.0,1.0,70.0,800.0
64345014,1.0,1.0,1.0,1.0,50.0,750.0
67032056,1.0,1.0,1.0,0.0,45.0,850.0
67826020,1.0,0.0,,,,
66922065,1.0,0.0,,,,
64372013,1.0,0.0,,1.0,60.0,700.0
64346034,1.0,1.0,1.0,1.0,45.0,900.0
65753046,1.0,1.0,1.0,1.0,40.0,1000.0
59026020,1.0,1.0,1.0,1.0,48.0,700.0
65753016,1.0,0.0,,1.0,45.0,700.0
65984065,1.0,0.0,,1.0,45.0,150.0
65240003,1.0,0.0,,,,
64296033,1.0,0.0,,1.0,48.0,1100.0
64284023,1.0,1.0,1.0,1.0,70.0,700.0
67786026,1.0,0.0,,0.0,50.0,350.0
65749034,1.0,0.0,,1.0,54.0,1000.0
65882017,1.0,0.0,,0.0,50.0,500.0
65043019,1.0,0.0,,,,
68096013,1.0,1.0,1.0,1.0,24.0,900.0
66451007,1.0,1.0,1.0,0.0,75.0,750.0
64336029,1.0,0.0,,1.0,90.0,800.0
65358150,0.0,,,,,
68386024,0.0,,,,,
64431055,1.0,0.0,,0.0,48.0,650.0
65358002,0.0,,,,,
65496016,1.0,1.0,1.0,,,
68441040,1.0,0.0,,,,
64392016,1.0,1.0,0.0,1.0,45.0,600.0
66891037,1.0,0.0,,1.0,48.0,99999.0
65459016,1.0,0.0,,1.0,25.0,400.0
66891049,1.0,1.0,1.0,1.0,48.0,720.0
65240029,1.0,1.0,1.0,,,
65179024,1.0,1.0,1.0,0.0,60.0,500.0
65043044,1.0,1.0,1.0,1.0,48.0,955.0
60409011,1.0,1.0,1.0,1.0,45.0,700.0
68119011,0.0,,,,,
68402022,1.0,0.0,,0.0,72.0,650.0
67786007,1.0,1.0,1.0,1.0,50.0,950.0
65211016,1.0,0.0,,0.0,50.0,650.0
64067028,1.0,0.0,,1.0,30.0,1500.0
67034059,1.0,0.0,,,,
64209026,1.0,1.0,1.0,1.0,48.0,1000.0
65240052,1.0,1.0,1.0,,,
64282002,1.0,0.0,,,,
68096002,1.0,0.0,,0.0,60.0,99999.0
67842007,1.0,0.0,,0.0,50.0,400.0
66451011,1.0,0.0,,,,
68304056,0.0,,,,,
68233004,1.0,0.0,,1.0,45.0,650.0
66382015,0.0,,,,,
64068038,1.0,1.0,0.0,,,
65984098,1.0,1.0,1.0,1.0,40.0,900.0
64296003,1.0,1.0,1.0,1.0,45.0,850.0
68097071,1.0,1.0,1.0,1.0,54.0,850.0
67805006,1.0,1.0,0.0,1.0,48.0,660.0
65358010,1.0,0.0,,,,
65988036,1.0,0.0,,0.0,45.0,630.0
64329022,1.0,0.0,,,,
65358062,0.0,,,,,
68301027,1.0,1.0,1.0,1.0,48.0,700.0
65358102,1.0,0.0,,,,
68302006,1.0,1.0,1.0,0.0,48.0,500.0
68304042,1.0,0.0,,0.0,70.0,360.0
67460035,1.0,0.0,,1.0,72.0,650.0
68301009,1.0,1.0,1.0,0.0,54.0,400.0
65686031,1.0,1.0,0.0,1.0,50.0,600.0
65293022,1.0,0.0,,1.0,48.0,600.0
65984048,1.0,0.0,,0.0,55.0,480.0
64186050,1.0,1.0,1.0,1.0,60.0,1500.0
67845012,1.0,1.0,1.0,1.0,72.0,755.0
65984030,1.0,0.0,,0.0,72.0,300.0
65232003,1.0,0.0,,1.0,999.0,650.0
65473013,1.0,1.0,1.0,1.0,45.0,2200.0
64186006,1.0,1.0,1.0,1.0,54.0,1250.0
64298020,1.0,1.0,1.0,0.0,60.0,1200.0
68304099,1.0,0.0,,1.0,50.0,600.0
64186002,1.0,1.0,0.0,,,
64358025,1.0,1.0,0.0,,,
65436006,1.0,1.0,0.0,0.0,35.0,300.0
64353031,1.0,0.0,,1.0,54.0,650.0
66451009,1.0,0.0,,,,
65042014,1.0,1.0,0.0,1.0,54.0,1000.0
60409007,1.0,1.0,1.0,1.0,48.0,800.0
62617001,1.0,0.0,,,,
67826038,1.0,0.0,,1.0,50.0,900.0
65240109,1.0,1.0,1.0,1.0,60.0,750.0
65984025,1.0,0.0,,0.0,60.0,700.0
65042002,1.0,0.0,,,,
65358183,1.0,0.0,,,,
67786022,1.0,1.0,1.0,1.0,72.0,700.0
68233034,1.0,1.0,1.0,1.0,50.0,700.0
64392010,1.0,1.0,1.0,1.0,12.0,950.0
65358185,1.0,0.0,,,,
64247025,1.0,0.0,,0.0,72.0,0.0
61177003,1.0,0.0,,0.0,20.0,400.0
65043005,1.0,0.0,,0.0,77.0,300.0
64067030,1.0,1.0,1.0,1.0,48.0,1000.0
65984086,1.0,1.0,1.0,1.0,20.0,420.0
65042033,1.0,0.0,,,,
64431006,1.0,1.0,1.0,1.0,60.0,650.0
65461010,1.0,0.0,,1.0,98.0,700.0
64295021,1.0,0.0,,,,
66922078,1.0,1.0,1.0,1.0,50.0,1100.0
65984051,1.0,1.0,1.0,,,
64209014,1.0,1.0,1.0,1.0,999.0,840.0
66382008,1.0,0.0,,1.0,60.0,1300.0
65179017,1.0,1.0,1.0,1.0,50.0,750.0
64068005,1.0,0.0,,0.0,84.0,750.0
65686018,1.0,1.0,1.0,1.0,57.0,99999.0
64067044,1.0,0.0,,,,
64336032,1.0,0.0,,0.0,48.0,350.0
59026003,1.0,0.0,,1.0,40.0,650.0
65042008,1.0,1.0,1.0,0.0,49.0,600.0
64186009,1.0,0.0,,,,
64361020,1.0,0.0,,0.0,40.0,400.0
67803046,1.0,0.0,,1.0,54.0,600.0
64352007,0.0,,,,,
63066045,1.0,1.0,1.0,0.0,84.0,1000.0
68304041,1.0,0.0,,0.0,48.0,250.0
65476049,1.0,0.0,,0.0,40.0,750.0
65358019,1.0,0.0,,0.0,50.0,50.0
68096027,1.0,0.0,,,,
65883024,1.0,0.0,,,,
64297029,1.0,1.0,1.0,0.0,45.0,750.0
64067043,1.0,1.0,1.0,0.0,36.0,300.0
65480005,1.0,1.0,1.0,1.0,88.0,956.0
67786041,1.0,1.0,1.0,0.0,50.0,800.0
67799012,0.0,,,,,
68449034,1.0,0.0,,0.0,50.0,99999.0
65687038,1.0,0.0,,,,
65480025,1.0,0.0,,,,
65459013,1.0,0.0,,1.0,72.0,660.0
65436007,1.0,1.0,0.0,,,
64262006,1.0,0.0,,,,
64236011,1.0,0.0,,,,
64364001,1.0,1.0,1.0,1.0,48.0,700.0
64209024,1.0,0.0,,,,
68097048,1.0,0.0,,1.0,48.0,800.0
65882020,1.0,0.0,,,,
66382018,1.0,0.0,,0.0,54.0,300.0
68449014,1.0,0.0,,0.0,72.0,1300.0
64343037,1.0,1.0,1.0,0.0,50.0,500.0
65687034,0.0,,,,,
67579023,1.0,1.0,1.0,1.0,32.0,900.0
68449015,1.0,0.0,,1.0,50.0,825.0
65988014,1.0,1.0,1.0,1.0,40.0,1500.0
65434022,1.0,1.0,1.0,1.0,45.0,701.0
64373030,1.0,0.0,,1.0,40.0,99999.0
68096003,1.0,1.0,1.0,1.0,65.0,750.0
64338035,1.0,1.0,1.0,0.0,25.0,1050.0
65986026,1.0,1.0,1.0,99.0,78.0,701.0
65358127,1.0,0.0,,,,
65883033,1.0,0.0,,1.0,49.0,844.0
68405044,1.0,0.0,,1.0,48.0,99999.0
64357075,1.0,1.0,0.0,0.0,30.0,500.0
64364008,0.0,,,,,
64282040,1.0,1.0,1.0,1.0,45.0,2000.0
64347004,1.0,1.0,1.0,99.0,40.0,1500.0
66451033,0.0,,,,,
64347014,1.0,1.0,0.0,1.0,82.0,750.0
65232021,1.0,0.0,,1.0,50.0,650.0
66451014,1.0,0.0,,,,
64297021,1.0,0.0,,,,
65240036,1.0,0.0,,,,
65358078,1.0,1.0,1.0,1.0,30.0,700.0
64281018,1.0,1.0,1.0,1.0,48.0,667.0
68097031,1.0,0.0,,0.0,48.0,400.0
65476043,1.0,0.0,,1.0,72.0,1000.0
68405033,1.0,1.0,1.0,1.0,60.0,2000.0
65043032,1.0,0.0,,,,
64344030,0.0,,,,,
64344012,1.0,0.0,,1.0,72.0,1100.0
64357038,1.0,0.0,,1.0,50.0,610.0
65988023,1.0,0.0,,,,
68302004,1.0,1.0,0.0,1.0,48.0,900.0
65984093,1.0,0.0,,1.0,48.0,680.0
65988026,1.0,0.0,,0.0,40.0,400.0
68357022,1.0,0.0,,,,
68405012,1.0,0.0,,1.0,72.0,1200.0
65476004,1.0,1.0,1.0,1.0,45.0,1500.0
65984083,1.0,0.0,,,,
68386023,1.0,1.0,1.0,0.0,70.0,950.0
64209003,1.0,1.0,1.0,1.0,54.0,650.0
65493032,1.0,0.0,,0.0,72.0,330.0
66086050,1.0,1.0,1.0,1.0,48.0,99999.0
68158055,1.0,1.0,1.0,1.0,36.0,1000.0
67034054,1.0,1.0,1.0,1.0,66.0,850.0
64356032,1.0,1.0,1.0,1.0,48.0,667.0
64431019,1.0,1.0,1.0,1.0,54.0,1750.0
64264032,1.0,0.0,,0.0,84.0,600.0
67032043,1.0,0.0,,1.0,60.0,525.0
68233048,1.0,0.0,,1.0,60.0,600.0
64431007,1.0,1.0,1.0,1.0,45.0,700.0
66303006,1.0,0.0,,,,
60409048,1.0,0.0,,0.0,45.0,750.0
67799032,1.0,1.0,0.0,0.0,54.0,850.0
65240110,1.0,0.0,,1.0,42.0,700.0
68402031,1.0,0.0,,1.0,60.0,300.0
68232014,1.0,0.0,,1.0,78.0,900.0
68304044,1.0,0.0,,,,
65493029,1.0,1.0,0.0,,,
67786042,1.0,0.0,,0.0,72.0,350.0
65753028,0.0,,,,,
65883026,1.0,0.0,,1.0,40.0,650.0
67577041,1.0,1.0,1.0,1.0,54.0,650.0
59026038,0.0,,,,,
65436030,1.0,0.0,,,,
59026016,1.0,0.0,,0.0,60.0,500.0
65986006,1.0,0.0,,,,
64354011,1.0,1.0,1.0,1.0,60.0,750.0
64282026,1.0,0.0,,,,
68444006,1.0,1.0,0.0,1.0,48.0,99999.0
66086033,1.0,0.0,,,,
65984109,1.0,0.0,,,,
67845009,1.0,0.0,,1.0,54.0,830.0
67288033,1.0,0.0,,,,
68357042,1.0,1.0,1.0,1.0,48.0,780.0
64264039,1.0,0.0,,1.0,48.0,700.0
67460043,1.0,1.0,1.0,1.0,54.0,750.0
67460034,1.0,0.0,,0.0,45.0,400.0
65986027,1.0,0.0,,1.0,48.0,600.0
67799044,1.0,1.0,1.0,1.0,48.0,1000.0
65240091,1.0,0.0,,0.0,60.0,500.0
63066006,1.0,1.0,1.0,0.0,63.0,800.0
64296016,1.0,1.0,1.0,1.0,72.0,750.0
68304090,1.0,0.0,,0.0,72.0,500.0
66542034,1.0,0.0,,1.0,56.0,1200.0
65240075,1.0,0.0,,1.0,70.0,350.0
64352026,1.0,0.0,,1.0,72.0,600.0
68302001,1.0,0.0,,1.0,48.0,715.0
66542016,1.0,0.0,,,,
60409008,0.0,,,,,
64298015,1.0,0.0,,,,
68119001,1.0,0.0,,,,
64336042,1.0,0.0,,,,
67034011,1.0,0.0,,1.0,12.0,500.0
64298038,1.0,1.0,1.0,1.0,48.0,1300.0
64353013,1.0,0.0,,0.0,90.0,600.0
66837007,1.0,1.0,1.0,1.0,72.0,700.0
65240001,1.0,1.0,1.0,1.0,40.0,710.0
65988008,1.0,0.0,,1.0,60.0,1500.0
65986031,1.0,1.0,1.0,1.0,62.0,701.0
64283034,1.0,1.0,1.0,1.0,60.0,700.0
66382050,1.0,0.0,,1.0,30.0,480.0
64264020,1.0,1.0,1.0,1.0,48.0,700.0
65497030,1.0,1.0,1.0,0.0,48.0,700.0
64431053,1.0,0.0,,0.0,70.0,500.0
64330004,1.0,0.0,,,,
68096040,1.0,0.0,,,,
65358009,1.0,0.0,,,,
67407013,1.0,1.0,1.0,1.0,7.0,500.0
67577021,1.0,1.0,1.0,1.0,50.0,900.0
64344028,1.0,0.0,,0.0,24.0,350.0
65497013,1.0,1.0,1.0,0.0,56.0,1000.0
68232044,1.0,1.0,1.0,1.0,999.0,550.0
64186032,1.0,0.0,,0.0,48.0,600.0
65749039,1.0,0.0,,,,
66264026,1.0,1.0,1.0,1.0,48.0,800.0
64236001,1.0,1.0,1.0,1.0,55.0,1200.0
67805002,1.0,1.0,1.0,0.0,48.0,50.0
60929023,1.0,1.0,1.0,1.0,48.0,2000.0
67799028,1.0,1.0,1.0,1.0,70.0,1150.0
64247026,1.0,0.0,,,,
59026024,1.0,0.0,,1.0,40.0,600.0
67407020,1.0,0.0,,1.0,54.0,2000.0
65883019,1.0,0.0,,0.0,60.0,300.0
65043011,1.0,0.0,,0.0,84.0,675.0
64336005,1.0,1.0,1.0,1.0,12.0,400.0
68302067,1.0,1.0,1.0,1.0,30.0,800.0
61177036,1.0,1.0,1.0,1.0,45.0,700.0
67703023,1.0,1.0,1.0,0.0,45.0,800.0
65434023,1.0,1.0,0.0,1.0,50.0,900.0
67034005,1.0,1.0,1.0,1.0,45.0,1000.0
68158061,1.0,0.0,,1.0,999.0,20.0
65984016,1.0,0.0,,,,
65358187,1.0,1.0,1.0,1.0,49.0,650.0
65686033,1.0,0.0,,1.0,60.0,600.0
67683028,1.0,0.0,,,,
67460005,1.0,0.0,,1.0,48.0,680.0
64352006,1.0,0.0,,0.0,40.0,0.0
68233035,1.0,0.0,,0.0,133.0,1000.0
64174026,1.0,1.0,1.0,1.0,60.0,1000.0
68304046,1.0,1.0,1.0,1.0,60.0,700.0
64209002,1.0,1.0,1.0,0.0,50.0,700.0
64344018,1.0,1.0,0.0,,,
67573002,1.0,1.0,0.0,0.0,60.0,650.0
68357011,1.0,0.0,,0.0,40.0,600.0
67805020,1.0,1.0,1.0,1.0,50.0,650.0
68441023,1.0,0.0,,1.0,54.0,840.0
64068035,1.0,0.0,,,,
66451006,1.0,1.0,1.0,1.0,28.0,1000.0
65211024,1.0,0.0,,1.0,48.0,650.0
64260041,1.0,0.0,,,,
65179002,1.0,1.0,1.0,1.0,54.0,750.0
67034031,1.0,0.0,,,,
65493049,1.0,0.0,,0.0,100.0,800.0
64357019,1.0,1.0,1.0,1.0,48.0,700.0
65493025,1.0,0.0,,,,
64361013,1.0,0.0,,0.0,84.0,630.0
67826019,1.0,1.0,1.0,0.0,72.0,800.0
67032079,1.0,0.0,,0.0,40.0,550.0
67032036,1.0,1.0,1.0,1.0,55.0,900.0
66303020,1.0,0.0,,1.0,45.0,750.0
64273019,1.0,0.0,,,,
65882007,1.0,0.0,,1.0,45.0,60.0
65480001,1.0,1.0,0.0,,,
65042040,1.0,0.0,,,,
65984104,1.0,0.0,,,,
65436025,1.0,0.0,,,,
59026023,1.0,0.0,,0.0,60.0,900.0
